日期,自适应分位数,计划购电量(kWh),紧急购电量(kWh),计划购电费(元),紧急购电费(元),总费用(元),0:00储电量(kWh),24:00储电量(kWh)
2025-09-24,0.7527054346042015,68558.91192909094,0.0,42636.061817032576,0.0,42636.061817032576,10540.278277996658,10659.665922581113
2025-09-25,0.7514618133064468,67917.10080992895,44.68391553793799,42523.55782205456,240.83997375300845,42764.39779580756,10659.665922581113,10562.236560100808
2025-09-26,0.7524767024989499,34715.25610484579,0.0,19106.90073444155,0.0,19106.90073444155,10562.236560100808,10800.0
2025-09-27,0.75,34391.647864892046,350.35175204183884,18936.87730567859,2444.0538222438677,21380.931127922457,10800.0,10630.830853390022
2025-09-28,0.7517621786105206,69773.5451314282,5.868333333333339,43397.91058706459,39.56136916666671,43437.47195623125,10630.830853390022,10717.560166696325
2025-09-29,0.7508587482635799,69228.62486252612,223.7341969314034,43157.43367342946,1502.7458317956357,44660.1795052251,10717.560166696325,10738.753342618336
2025-09-30,0.7506379860143924,70831.66456732232,96.23178671415664,44468.043246751986,521.0053910502434,44989.04863780223,10738.753342618336,10800.0
2025-10-01,0.75,72038.493232697,0.0,45015.41164035455,0.0,45015.41164035455,10800.0,10800.0
2025-10-02,0.75,68719.15860301265,0.0,42898.5856350186,0.0,42898.5856350186,10800.0,10800.0
2025-10-03,0.75,33875.6701966153,0.0,18398.82255285441,0.0,18398.82255285441,10800.0,10800.0
2025-10-04,0.75,34475.519102325925,0.0,18831.288234067757,0.0,18831.288234067757,10800.0,10800.0
2025-10-05,0.75,69865.74392857176,0.0,43347.658979919506,0.0,43347.658979919506,10800.0,10800.0
2025-10-06,0.75,69177.49935472508,0.0,42952.19436932429,0.0,42952.19436932429,10800.0,10800.0
2025-10-07,0.75,69632.3928458322,0.0,43224.66327047762,0.0,43224.66327047762,10800.0,10800.0
2025-10-08,0.75,64286.60816357774,0.0,39437.702417460765,0.0,39437.702417460765,10800.0,10800.0
2025-10-09,0.75,63816.375797663044,0.0,39287.87421297016,0.0,39287.87421297016,10800.0,10800.0
2025-10-10,0.75,32376.596370972493,0.0,16882.69453888699,0.0,16882.69453888699,10800.0,10800.0
2025-10-11,0.75,33378.06947891215,0.0,17546.862892297544,0.0,17546.862892297544,10800.0,10800.0
2025-10-12,0.75,66260.41487187892,12.561393276047284,40679.914460248765,58.83756610500547,40738.75202635377,10800.0,10800.0
2025-10-13,0.75,66297.93924611833,0.0,40887.25908393535,0.0,40887.25908393535,10800.0,10800.0
2025-10-14,0.75,66636.26198457033,253.52013516685105,41082.654287832986,1234.8691980627482,42317.523485895734,10800.0,10800.0
2025-10-15,0.75,66409.95402598561,179.48367487896098,40945.59494689864,1216.1048854917221,42161.69983239036,10800.0,10800.0
2025-10-16,0.75,66840.51938288604,1055.6707139764358,41457.88616403879,7289.170950039071,48747.05711407786,10800.0,10800.0
2025-10-17,0.75,33708.74391548392,0.0,17754.64403412887,0.0,17754.64403412887,10800.0,10800.0
2025-10-18,0.75,33743.85355811803,0.0,17797.84113348789,0.0,17797.84113348789,10800.0,10800.0
2025-10-19,0.75,68796.61133493962,1539.7226885328173,42304.86350218185,10524.329158588755,52829.192660770605,10800.0,10795.89441402085
2025-10-20,0.7500427665206162,69953.9885622587,644.8749520200602,43195.384059424774,3107.353251996519,46302.73731142129,10795.89441402085,10800.0
2025-10-21,0.75,71455.77200210253,0.0,44217.51729154113,0.0,44217.51729154113,10800.0,10800.0
2025-10-22,0.75,71925.3362226382,882.914556095464,44253.820988318126,4373.874089789571,48627.695078107696,10800.0,10767.876521825274
2025-10-23,0.75033461956432,72144.04425593928,0.0,44710.81887431775,0.0,44710.81887431775,10767.876521825274,10800.0
2025-10-24,0.75,33825.49297013205,226.3979444984151,17749.028613019444,1247.0400083907448,18996.068621410188,10800.0,10774.935022420927
2025-10-25,0.7502610935164487,34497.01811604139,0.0,18232.768210593003,0.0,18232.768210593003,10774.935022420927,10800.0
2025-10-26,0.75,72975.09917386259,0.0,45226.67083963905,0.0,45226.67083963905,10800.0,10800.0
2025-10-27,0.75,72821.3702192588,379.40653429062866,45101.6174214127,2641.1217864998275,47742.73920791253,10800.0,10800.0
2025-10-28,0.75,73901.80037480558,0.0,45728.98090466479,0.0,45728.98090466479,10800.0,10800.0
2025-10-29,0.75,73312.88843591322,1087.217587962096,45450.44604730522,7313.923796155324,52764.36984346054,10800.0,10800.0
2025-10-30,0.75,73135.77305751912,0.0,45383.073216711375,0.0,45383.073216711375,10800.0,10800.0
2025-10-31,0.75,34932.41070704043,0.0,18560.56918887657,0.0,18560.56918887657,10800.0,10800.0
2025-11-01,0.75,35196.77013139878,0.0,18727.78716094318,0.0,18727.78716094318,10800.0,10800.0
2025-11-02,0.75,74781.86985445737,182.99957293844602,46364.94513684782,1249.9142260870328,47614.859362934854,10800.0,10800.0
2025-11-03,0.75,75857.64066618274,0.0,47306.7676861096,0.0,47306.7676861096,10800.0,10800.0
2025-11-04,0.75,77180.79338384446,91.14351457940627,48146.096400528244,523.1486276309281,48669.245028159174,10800.0,10800.0
2025-11-05,0.75,77966.81737963858,0.0,48778.96987116088,0.0,48778.96987116088,10800.0,10800.0
2025-11-06,0.75,76400.57118374511,924.4719249287355,47740.779070874545,4473.167056130939,52213.94612700548,10800.0,10792.601541524105
2025-11-07,0.7500770672757906,36095.44876063574,0.0,19334.18452547723,0.0,19334.18452547723,10792.601541524105,10800.0
2025-11-08,0.75,36147.581249462564,0.0,19312.93844267058,0.0,19312.93844267058,10800.0,10800.0
2025-11-09,0.75,77988.88811160484,0.0,48891.579350236,0.0,48891.579350236,10800.0,10800.0
2025-11-10,0.75,79203.54858901595,82.1579611569188,49635.790094680946,491.7846124625823,50127.574707143525,10800.0,10790.913175780746
2025-11-11,0.7500946544189505,79950.23575933854,0.0,50293.436120471495,0.0,50293.436120471495,10790.913175780746,10800.0
2025-11-12,0.75,81015.9667495164,0.0,51059.925941449445,0.0,51059.925941449445,10800.0,10800.0
2025-11-13,0.75,80885.07801682889,35.61045223502583,51071.852898684694,248.4185147915402,51320.271413476235,10800.0,10800.0
2025-11-14,0.75,36964.79610212166,0.0,19853.017469903865,0.0,19853.017469903865,10800.0,10800.0
2025-11-15,0.75,36976.26352135718,0.0,19863.68903539723,0.0,19863.68903539723,10800.0,10800.0
2025-11-16,0.75,81833.60003057998,0.0,51655.04168984432,0.0,51655.04168984432,10800.0,10800.0
2025-11-17,0.75,83334.33981938231,0.0,52749.57870533967,0.0,52749.57870533967,10800.0,10800.0
2025-11-18,0.75,82679.08596001659,0.0,52317.08192314762,0.0,52317.08192314762,10800.0,10800.0
2025-11-19,0.75,83043.56107049859,1.3850000000001046,52587.12085034179,6.301057500000477,52593.42190784179,10800.0,10800.0
2025-11-20,0.75,82988.7833665527,0.0,52538.1958865432,0.0,52538.1958865432,10800.0,10800.0
2025-11-21,0.75,37616.60915297281,0.0,20314.948308805302,0.0,20314.948308805302,10800.0,10800.0
2025-11-22,0.75,38012.484110917074,0.0,20446.526791408643,0.0,20446.526791408643,10800.0,10800.0
2025-11-23,0.75,84552.89358156746,0.0,53600.73074692707,0.0,53600.73074692707,10800.0,10800.0
2025-11-24,0.75,84043.65681344489,53.66246807554442,53205.55281391792,269.39056762479174,53474.94338154271,10800.0,10778.453719095032
2025-11-25,0.7502244404260934,84817.4503897616,0.0,53742.04434942917,0.0,53742.04434942917,10778.453719095032,10800.0
2025-11-26,0.75,85312.37906552502,32.99316666666664,54109.52300628013,154.53999266666654,54264.06299894679,10800.0,10800.0
2025-11-27,0.75,84175.42905816279,0.0,53405.0402133609,0.0,53405.0402133609,10800.0,10800.0
2025-11-28,0.75,38110.81900796762,0.0,20460.78701954811,0.0,20460.78701954811,10800.0,10800.0
2025-11-29,0.75,38698.1993085127,591.0636482442674,20797.087329178477,3723.6344548853417,24520.72178406382,10800.0,10800.0
2025-11-30,0.75,86322.61782100178,6.062833333333515,54892.46056384832,28.398311333334185,54920.85887518165,10800.0,10800.0
2025-12-01,0.75,85626.192547216,5565.470413903255,54296.66495466025,29372.06878326653,83668.73373792678,10800.0,10800.0
2025-12-02,0.75,87382.74985099272,5828.316217368759,55499.74221975826,31387.759724001233,86887.50194375949,10800.0,10760.94664077151
2025-12-03,0.7504068058252967,90976.433914946,1160.5884295689498,58154.48543005118,6421.009042821572,64575.49447287275,10760.94664077151,10742.341293849142
2025-12-04,0.7506006115224048,91251.2922561581,1925.2745290651005,58355.686672787,9581.570631295212,67937.25730408222,10742.341293849142,10800.0
2025-12-05,0.75,44227.83489900429,1361.1499101803338,23413.07139860661,8154.68672194707,31567.75812055368,10800.0,10778.894022758152
2025-12-06,0.7502198539296026,45802.06526157584,1890.8562501453782,24115.101958533574,11384.889252178966,35499.99121071254,10778.894022758152,10767.870844262294
2025-12-07,0.7503346787056011,93574.69412240427,141.6690022206614,59881.078057623236,959.7244060233254,60840.80246364656,10767.870844262294,10800.0
2025-12-08,0.75,97451.58838970383,0.0,62825.3595250067,0.0,62825.3595250067,10800.0,10800.0
2025-12-09,0.75,98316.46724512003,21.277880583970273,63442.87393436406,124.02257884816329,63566.896513212225,10800.0,10800.0
2025-12-10,0.75,97521.14214241684,0.0,62766.98160098596,0.0,62766.98160098596,10800.0,10800.0
2025-12-11,0.75,97617.32494256154,0.0,63022.643503754116,0.0,63022.643503754116,10800.0,10800.0
2025-12-12,0.75,50296.37209999701,0.0,26644.107646211065,0.0,26644.107646211065,10800.0,10800.0
2025-12-13,0.75,52109.35670518878,0.0,27685.624847779647,0.0,27685.624847779647,10800.0,10800.0
2025-12-14,0.75,97891.16437524639,0.0,63097.460036822464,0.0,63097.460036822464,10800.0,10800.0
2025-12-15,0.75,97892.15200302482,0.0,63008.87220319116,0.0,63008.87220319116,10800.0,10800.0
2025-12-16,0.75,98133.06836345067,0.0,63299.51048133496,0.0,63299.51048133496,10800.0,10800.0
2025-12-17,0.75,99027.75750451499,0.0,63753.38391787643,0.0,63753.38391787643,10800.0,10800.0
2025-12-18,0.75,98238.93284743221,0.0,63363.97407370877,0.0,63363.97407370877,10800.0,10800.0
2025-12-19,0.75,52492.379084746324,0.0,27831.09092713523,0.0,27831.09092713523,10800.0,10800.0
2025-12-20,0.75,53392.63724658071,0.0,28393.122570897605,0.0,28393.122570897605,10800.0,10800.0
2025-12-21,0.75,100006.94628048128,0.0,64601.58001535662,0.0,64601.58001535662,10800.0,10800.0
2025-12-22,0.75,99917.09271091904,3.148038517746931,64443.38112029094,14.750134474903247,64458.131254765845,10800.0,10800.0
2025-12-23,0.75,100734.96303147526,0.0,65129.00184361817,0.0,65129.00184361817,10800.0,10800.0
2025-12-24,0.75,99518.24842862671,0.0,64088.20057058053,0.0,64088.20057058053,10800.0,10800.0
2025-12-25,0.75,99336.3374420194,0.0,64161.768350607555,0.0,64161.768350607555,10800.0,10800.0
2025-12-26,0.75,52797.78098223664,0.0,28070.33155558117,0.0,28070.33155558117,10800.0,10800.0
2025-12-27,0.75,53416.373797577195,0.0,28383.13123631714,0.0,28383.13123631714,10800.0,10800.0
2025-12-28,0.75,99551.97582041017,0.0,64168.884256663136,0.0,64168.884256663136,10800.0,10800.0
2025-12-29,0.75,99393.88563457842,0.0,64072.78223147739,0.0,64072.78223147739,10800.0,10800.0
2025-12-30,0.75,98714.71335022183,0.0,63607.28041927898,0.0,63607.28041927898,10800.0,10800.0
2025-12-31,0.75,97938.34933417384,0.0,63036.13615260099,0.0,63036.13615260099,10800.0,10800.0
