date,slot_id,time_marker_normalized,price_yuan_per_kwh,source_file,source_sheet,source_row,source_column,source_cell,raw_date_value,raw_time_value,raw_value
2025-01-21,102,17:00,1.0969,附件4.xlsx,Sheet1,22,CY,CY22,45678,0.70833333333333304,1.0969
2025-01-21,103,17:10,1.1073,附件4.xlsx,Sheet1,22,CZ,CZ22,45678,0.71527777777777701,1.1073
2025-01-21,104,17:20,1.1045,附件4.xlsx,Sheet1,22,DA,DA22,45678,0.72222222222222199,1.1045
2025-01-21,105,17:30,1.0833,附件4.xlsx,Sheet1,22,DB,DB22,45678,0.72916666666666596,1.0832999999999999
2025-01-21,106,17:40,1.0665,附件4.xlsx,Sheet1,22,DC,DC22,45678,0.73611111111111105,1.0665
2025-01-21,107,17:50,1.1504,附件4.xlsx,Sheet1,22,DD,DD22,45678,0.74305555555555503,1.1504000000000001
2025-01-21,108,18:00,1.2893,附件4.xlsx,Sheet1,22,DE,DE22,45678,0.749999999999999,1.2892999999999999
2025-01-21,109,18:10,1.3256,附件4.xlsx,Sheet1,22,DF,DF22,45678,0.75694444444444398,1.3255999999999999
2025-01-21,110,18:20,1.2969,附件4.xlsx,Sheet1,22,DG,DG22,45678,0.76388888888888795,1.2968999999999999
2025-01-21,111,18:30,1.2626,附件4.xlsx,Sheet1,22,DH,DH22,45678,0.77083333333333304,1.2625999999999999
2025-01-21,112,18:40,1.2591,附件4.xlsx,Sheet1,22,DI,DI22,45678,0.77777777777777701,1.2591000000000001
2025-01-21,113,18:50,1.3401,附件4.xlsx,Sheet1,22,DJ,DJ22,45678,0.78472222222222199,1.3401000000000001
2025-01-21,114,19:00,1.4639,附件4.xlsx,Sheet1,22,DK,DK22,45678,0.79166666666666596,1.4639
2025-01-21,115,19:10,1.5223,附件4.xlsx,Sheet1,22,DL,DL22,45678,0.79861111111111105,1.5223
2025-01-21,116,19:20,1.5417,附件4.xlsx,Sheet1,22,DM,DM22,45678,0.80555555555555503,1.5417000000000001
2025-01-21,117,19:30,1.5273,附件4.xlsx,Sheet1,22,DN,DN22,45678,0.812499999999999,1.5273000000000001
2025-01-21,118,19:40,1.4631,附件4.xlsx,Sheet1,22,DO,DO22,45678,0.81944444444444398,1.4631000000000001
2025-01-21,119,19:50,1.4668,附件4.xlsx,Sheet1,22,DP,DP22,45678,0.82638888888888795,1.4668000000000001
2025-01-21,120,20:00,1.5285,附件4.xlsx,Sheet1,22,DQ,DQ22,45678,0.83333333333333304,1.5285
2025-01-21,121,20:10,1.5184,附件4.xlsx,Sheet1,22,DR,DR22,45678,0.84027777777777701,1.5184
2025-01-21,122,20:20,1.4716,附件4.xlsx,Sheet1,22,DS,DS22,45678,0.84722222222222199,1.4716
2025-01-21,123,20:30,1.4823,附件4.xlsx,Sheet1,22,DT,DT22,45678,0.85416666666666596,1.4823
2025-01-21,124,20:40,1.5603,附件4.xlsx,Sheet1,22,DU,DU22,45678,0.86111111111111105,1.5603
2025-01-21,125,20:50,1.3407,附件4.xlsx,Sheet1,22,DV,DV22,45678,0.86805555555555503,1.3407
2025-01-21,126,21:00,0.9487,附件4.xlsx,Sheet1,22,DW,DW22,45678,0.874999999999999,0.94869999999999999
2025-01-21,127,21:10,0.9016,附件4.xlsx,Sheet1,22,DX,DX22,45678,0.88194444444444398,0.90159999999999996
2025-01-21,128,21:20,0.9622,附件4.xlsx,Sheet1,22,DY,DY22,45678,0.88888888888888795,0.96220000000000006
2025-01-21,129,21:30,0.9901,附件4.xlsx,Sheet1,22,DZ,DZ22,45678,0.89583333333333304,0.99009999999999998
2025-01-21,130,21:40,1.0403,附件4.xlsx,Sheet1,22,EA,EA22,45678,0.90277777777777701,1.0403
2025-01-21,131,21:50,0.803,附件4.xlsx,Sheet1,22,EB,EB22,45678,0.90972222222222199,0.80300000000000005
2025-01-21,132,22:00,0.4147,附件4.xlsx,Sheet1,22,EC,EC22,45678,0.91666666666666596,0.41470000000000001
2025-01-21,133,22:10,0.3668,附件4.xlsx,Sheet1,22,ED,ED22,45678,0.92361111111111105,0.36680000000000001
2025-01-21,134,22:20,0.4173,附件4.xlsx,Sheet1,22,EE,EE22,45678,0.93055555555555503,0.4173
2025-01-21,135,22:30,0.4121,附件4.xlsx,Sheet1,22,EF,EF22,45678,0.937499999999999,0.41210000000000002
2025-01-21,136,22:40,0.438,附件4.xlsx,Sheet1,22,EG,EG22,45678,0.94444444444444398,0.438
2025-01-21,137,22:50,0.4414,附件4.xlsx,Sheet1,22,EH,EH22,45678,0.95138888888888795,0.44140000000000001
2025-01-21,138,23:00,0.4088,附件4.xlsx,Sheet1,22,EI,EI22,45678,0.95833333333333304,0.4088
2025-01-21,139,23:10,0.3926,附件4.xlsx,Sheet1,22,EJ,EJ22,45678,0.96527777777777701,0.3926
2025-01-21,140,23:20,0.3947,附件4.xlsx,Sheet1,22,EK,EK22,45678,0.97222222222222199,0.3947
2025-01-21,141,23:30,0.4197,附件4.xlsx,Sheet1,22,EL,EL22,45678,0.97916666666666596,0.41970000000000002
2025-01-21,142,23:40,0.4699,附件4.xlsx,Sheet1,22,EM,EM22,45678,0.98611111111111105,0.46989999999999998
2025-01-21,143,23:50,0.4787,附件4.xlsx,Sheet1,22,EN,EN22,45678,0.99305555555555558,0.47870000000000001
2025-01-21,144,0:00+1,0.4273,附件4.xlsx,Sheet1,22,EO,EO22,45678,0:00+1,0.42730000000000001
2025-01-22,1,0:10,0.3719,附件4.xlsx,Sheet1,23,B,B23,45679,6.9444444444444441E-3,0.37190000000000001
2025-01-22,2,0:20,0.4011,附件4.xlsx,Sheet1,23,C,C23,45679,1.3888888888888888E-2,0.40110000000000001
2025-01-22,3,0:30,0.4639,附件4.xlsx,Sheet1,23,D,D23,45679,2.0833333333333301E-2,0.46389999999999998
2025-01-22,4,0:40,0.4268,附件4.xlsx,Sheet1,23,E,E23,45679,2.77777777777777E-2,0.42680000000000001
2025-01-22,5,0:50,0.408,附件4.xlsx,Sheet1,23,F,F23,45679,3.4722222222222203E-2,0.40799999999999997
2025-01-22,6,1:00,0.4411,附件4.xlsx,Sheet1,23,G,G23,45679,4.1666666666666602E-2,0.44109999999999999
2025-01-22,7,1:10,0.4395,附件4.xlsx,Sheet1,23,H,H23,45679,4.8611111111111098E-2,0.4395
2025-01-22,8,1:20,0.431,附件4.xlsx,Sheet1,23,I,I23,45679,5.5555555555555497E-2,0.43099999999999999
2025-01-22,9,1:30,0.4459,附件4.xlsx,Sheet1,23,J,J23,45679,6.25E-2,0.44590000000000002
2025-01-22,10,1:40,0.4781,附件4.xlsx,Sheet1,23,K,K23,45679,6.9444444444444406E-2,0.47810000000000002
2025-01-22,11,1:50,0.4904,附件4.xlsx,Sheet1,23,L,L23,45679,7.6388888888888895E-2,0.4904
2025-01-22,12,2:00,0.4683,附件4.xlsx,Sheet1,23,M,M23,45679,8.3333333333333301E-2,0.46829999999999999
2025-01-22,13,2:10,0.4389,附件4.xlsx,Sheet1,23,N,N23,45679,9.0277777777777707E-2,0.43890000000000001
2025-01-22,14,2:20,0.4682,附件4.xlsx,Sheet1,23,O,O23,45679,9.7222222222222293E-2,0.46820000000000001
2025-01-22,15,2:30,0.5215,附件4.xlsx,Sheet1,23,P,P23,45679,0.104166666666667,0.52149999999999996
2025-01-22,16,2:40,0.5017,附件4.xlsx,Sheet1,23,Q,Q23,45679,0.11111111111111099,0.50170000000000003
2025-01-22,17,2:50,0.4945,附件4.xlsx,Sheet1,23,R,R23,45679,0.118055555555555,0.4945
2025-01-22,18,3:00,0.5054,附件4.xlsx,Sheet1,23,S,S23,45679,0.125,0.50539999999999996
2025-01-22,19,3:10,0.4567,附件4.xlsx,Sheet1,23,T,T23,45679,0.131944444444444,0.45669999999999999
2025-01-22,20,3:20,0.4456,附件4.xlsx,Sheet1,23,U,U23,45679,0.13888888888888801,0.4456
2025-01-22,21,3:30,0.4975,附件4.xlsx,Sheet1,23,V,V23,45679,0.14583333333333301,0.4975
2025-01-22,22,3:40,0.5371,附件4.xlsx,Sheet1,23,W,W23,45679,0.15277777777777701,0.53710000000000002
2025-01-22,23,3:50,0.5516,附件4.xlsx,Sheet1,23,X,X23,45679,0.15972222222222199,0.55159999999999998
2025-01-22,24,4:00,0.5311,附件4.xlsx,Sheet1,23,Y,Y23,45679,0.16666666666666599,0.53110000000000002
2025-01-22,25,4:10,0.4739,附件4.xlsx,Sheet1,23,Z,Z23,45679,0.17361111111111099,0.47389999999999999
2025-01-22,26,4:20,0.4625,附件4.xlsx,Sheet1,23,AA,AA23,45679,0.180555555555555,0.46250000000000002
2025-01-22,27,4:30,0.4984,附件4.xlsx,Sheet1,23,AB,AB23,45679,0.1875,0.49840000000000001
2025-01-22,28,4:40,0.5053,附件4.xlsx,Sheet1,23,AC,AC23,45679,0.194444444444444,0.50529999999999997
2025-01-22,29,4:50,0.5017,附件4.xlsx,Sheet1,23,AD,AD23,45679,0.20138888888888801,0.50170000000000003
2025-01-22,30,5:00,0.5088,附件4.xlsx,Sheet1,23,AE,AE23,45679,0.20833333333333301,0.50880000000000003
2025-01-22,31,5:10,0.526,附件4.xlsx,Sheet1,23,AF,AF23,45679,0.21527777777777701,0.52600000000000002
2025-01-22,32,5:20,0.5545,附件4.xlsx,Sheet1,23,AG,AG23,45679,0.22222222222222199,0.55449999999999999
2025-01-22,33,5:30,0.5306,附件4.xlsx,Sheet1,23,AH,AH23,45679,0.22916666666666599,0.53059999999999996
2025-01-22,34,5:40,0.433,附件4.xlsx,Sheet1,23,AI,AI23,45679,0.23611111111111099,0.433
2025-01-22,35,5:50,0.6429,附件4.xlsx,Sheet1,23,AJ,AJ23,45679,0.243055555555555,0.64290000000000003
2025-01-22,36,6:00,1.0472,附件4.xlsx,Sheet1,23,AK,AK23,45679,0.25,1.0471999999999999
2025-01-22,37,6:10,1.1185,附件4.xlsx,Sheet1,23,AL,AL23,45679,0.25694444444444398,1.1185
2025-01-22,38,6:20,1.047,附件4.xlsx,Sheet1,23,AM,AM23,45679,0.26388888888888801,1.0469999999999999
2025-01-22,39,6:30,1.0287,附件4.xlsx,Sheet1,23,AN,AN23,45679,0.27083333333333298,1.0286999999999999
2025-01-22,40,6:40,1.0626,附件4.xlsx,Sheet1,23,AO,AO23,45679,0.27777777777777701,1.0626
2025-01-22,41,6:50,1.0819,附件4.xlsx,Sheet1,23,AP,AP23,45679,0.28472222222222199,1.0819000000000001
2025-01-22,42,7:00,1.0477,附件4.xlsx,Sheet1,23,AQ,AQ23,45679,0.29166666666666602,1.0477000000000001
2025-01-22,43,7:10,0.9849,附件4.xlsx,Sheet1,23,AR,AR23,45679,0.29861111111111099,0.9849
2025-01-22,44,7:20,0.9929,附件4.xlsx,Sheet1,23,AS,AS23,45679,0.30555555555555503,0.9929
2025-01-22,45,7:30,0.9976,附件4.xlsx,Sheet1,23,AT,AT23,45679,0.3125,0.99760000000000004
2025-01-22,46,7:40,0.8769,附件4.xlsx,Sheet1,23,AU,AU23,45679,0.31944444444444398,0.87690000000000001
2025-01-22,47,7:50,1.0555,附件4.xlsx,Sheet1,23,AV,AV23,45679,0.32638888888888801,1.0555000000000001
2025-01-22,48,8:00,1.429,附件4.xlsx,Sheet1,23,AW,AW23,45679,0.33333333333333298,1.429
2025-01-22,49,8:10,1.4372,附件4.xlsx,Sheet1,23,AX,AX23,45679,0.34027777777777701,1.4372
2025-01-22,50,8:20,1.3563,附件4.xlsx,Sheet1,23,AY,AY23,45679,0.34722222222222199,1.3563000000000001
2025-01-22,51,8:30,1.3745,附件4.xlsx,Sheet1,23,AZ,AZ23,45679,0.35416666666666602,1.3745000000000001
2025-01-22,52,8:40,1.387,附件4.xlsx,Sheet1,23,BA,BA23,45679,0.36111111111111099,1.387
2025-01-22,53,8:50,1.3399,附件4.xlsx,Sheet1,23,BB,BB23,45679,0.36805555555555503,1.3399000000000001
2025-01-22,54,9:00,1.2837,附件4.xlsx,Sheet1,23,BC,BC23,45679,0.375,1.2837000000000001
2025-01-22,55,9:10,1.3061,附件4.xlsx,Sheet1,23,BD,BD23,45679,0.38194444444444398,1.3061
2025-01-22,56,9:20,1.2966,附件4.xlsx,Sheet1,23,BE,BE23,45679,0.38888888888888801,1.2966
2025-01-22,57,9:30,1.212,附件4.xlsx,Sheet1,23,BF,BF23,45679,0.39583333333333298,1.212
2025-01-22,58,9:40,1.1453,附件4.xlsx,Sheet1,23,BG,BG23,45679,0.40277777777777701,1.1453
2025-01-22,59,9:50,1.2528,附件4.xlsx,Sheet1,23,BH,BH23,45679,0.40972222222222199,1.2527999999999999
2025-01-22,60,10:00,1.4426,附件4.xlsx,Sheet1,23,BI,BI23,45679,0.41666666666666602,1.4426000000000001
2025-01-22,61,10:10,1.4469,附件4.xlsx,Sheet1,23,BJ,BJ23,45679,0.42361111111111099,1.4469000000000001
2025-01-22,62,10:20,1.3458,附件4.xlsx,Sheet1,23,BK,BK23,45679,0.43055555555555503,1.3458000000000001
2025-01-22,63,10:30,1.3085,附件4.xlsx,Sheet1,23,BL,BL23,45679,0.4375,1.3085
2025-01-22,64,10:40,1.3875,附件4.xlsx,Sheet1,23,BM,BM23,45679,0.44444444444444398,1.3875
2025-01-22,65,10:50,1.1966,附件4.xlsx,Sheet1,23,BN,BN23,45679,0.45138888888888801,1.1966000000000001
2025-01-22,66,11:00,0.8072,附件4.xlsx,Sheet1,23,BO,BO23,45679,0.45833333333333298,0.80720000000000003
2025-01-22,67,11:10,0.7034,附件4.xlsx,Sheet1,23,BP,BP23,45679,0.46527777777777701,0.70340000000000003
2025-01-22,68,11:20,0.755,附件4.xlsx,Sheet1,23,BQ,BQ23,45679,0.47222222222222199,0.755
2025-01-22,69,11:30,0.7774,附件4.xlsx,Sheet1,23,BR,BR23,45679,0.47916666666666602,0.77739999999999998
2025-01-22,70,11:40,0.7238,附件4.xlsx,Sheet1,23,BS,BS23,45679,0.48611111111111099,0.7238
2025-01-22,71,11:50,0.6753,附件4.xlsx,Sheet1,23,BT,BT23,45679,0.49305555555555503,0.67530000000000001
2025-01-22,72,12:00,0.6608,附件4.xlsx,Sheet1,23,BU,BU23,45679,0.5,0.66080000000000005
2025-01-22,73,12:10,0.6468,附件4.xlsx,Sheet1,23,BV,BV23,45679,0.50694444444444398,0.64680000000000004
2025-01-22,74,12:20,0.6768,附件4.xlsx,Sheet1,23,BW,BW23,45679,0.51388888888888795,0.67679999999999996
2025-01-22,75,12:30,0.7099,附件4.xlsx,Sheet1,23,BX,BX23,45679,0.52083333333333304,0.70989999999999998
2025-01-22,76,12:40,0.6783,附件4.xlsx,Sheet1,23,BY,BY23,45679,0.52777777777777701,0.67830000000000001
2025-01-22,77,12:50,0.8068,附件4.xlsx,Sheet1,23,BZ,BZ23,45679,0.53472222222222199,0.80679999999999996
2025-01-22,78,13:00,1.0383,附件4.xlsx,Sheet1,23,CA,CA23,45679,0.54166666666666596,1.0383
2025-01-22,79,13:10,1.0758,附件4.xlsx,Sheet1,23,CB,CB23,45679,0.54861111111111105,1.0758000000000001
2025-01-22,80,13:20,1.0753,附件4.xlsx,Sheet1,23,CC,CC23,45679,0.55555555555555503,1.0752999999999999
2025-01-22,81,13:30,1.0925,附件4.xlsx,Sheet1,23,CD,CD23,45679,0.5625,1.0925
2025-01-22,82,13:40,1.0476,附件4.xlsx,Sheet1,23,CE,CE23,45679,0.56944444444444398,1.0476000000000001
2025-01-22,83,13:50,1.1725,附件4.xlsx,Sheet1,23,CF,CF23,45679,0.57638888888888795,1.1725000000000001
2025-01-22,84,14:00,1.4182,附件4.xlsx,Sheet1,23,CG,CG23,45679,0.58333333333333304,1.4181999999999999
2025-01-22,85,14:10,1.4706,附件4.xlsx,Sheet1,23,CH,CH23,45679,0.59027777777777701,1.4705999999999999
2025-01-22,86,14:20,1.3995,附件4.xlsx,Sheet1,23,CI,CI23,45679,0.59722222222222199,1.3995
2025-01-22,87,14:30,1.3994,附件4.xlsx,Sheet1,23,CJ,CJ23,45679,0.60416666666666596,1.3994
2025-01-22,88,14:40,1.5372,附件4.xlsx,Sheet1,23,CK,CK23,45679,0.61111111111111105,1.5371999999999999
2025-01-22,89,14:50,1.3094,附件4.xlsx,Sheet1,23,CL,CL23,45679,0.61805555555555503,1.3093999999999999
2025-01-22,90,15:00,0.8555,附件4.xlsx,Sheet1,23,CM,CM23,45679,0.624999999999999,0.85550000000000004
2025-01-22,91,15:10,0.8467,附件4.xlsx,Sheet1,23,CN,CN23,45679,0.63194444444444398,0.84670000000000001
2025-01-22,92,15:20,0.9511,附件4.xlsx,Sheet1,23,CO,CO23,45679,0.63888888888888795,0.95109999999999995
2025-01-22,93,15:30,0.9571,附件4.xlsx,Sheet1,23,CP,CP23,45679,0.64583333333333304,0.95709999999999995
2025-01-22,94,15:40,0.9803,附件4.xlsx,Sheet1,23,CQ,CQ23,45679,0.65277777777777701,0.98029999999999995
2025-01-22,95,15:50,0.9341,附件4.xlsx,Sheet1,23,CR,CR23,45679,0.65972222222222199,0.93410000000000004
2025-01-22,96,16:00,0.8897,附件4.xlsx,Sheet1,23,CS,CS23,45679,0.66666666666666596,0.88970000000000005
2025-01-22,97,16:10,1.0232,附件4.xlsx,Sheet1,23,CT,CT23,45679,0.67361111111111105,1.0232000000000001
2025-01-22,98,16:20,1.0929,附件4.xlsx,Sheet1,23,CU,CU23,45679,0.68055555555555503,1.0929
2025-01-22,99,16:30,1.0451,附件4.xlsx,Sheet1,23,CV,CV23,45679,0.687499999999999,1.0450999999999999
2025-01-22,100,16:40,1.0589,附件4.xlsx,Sheet1,23,CW,CW23,45679,0.69444444444444398,1.0589
2025-01-22,101,16:50,1.0693,附件4.xlsx,Sheet1,23,CX,CX23,45679,0.70138888888888795,1.0692999999999999
2025-01-22,102,17:00,1.065,附件4.xlsx,Sheet1,23,CY,CY23,45679,0.70833333333333304,1.0649999999999999
2025-01-22,103,17:10,1.1156,附件4.xlsx,Sheet1,23,CZ,CZ23,45679,0.71527777777777701,1.1155999999999999
2025-01-22,104,17:20,1.1474,附件4.xlsx,Sheet1,23,DA,DA23,45679,0.72222222222222199,1.1474
2025-01-22,105,17:30,1.1292,附件4.xlsx,Sheet1,23,DB,DB23,45679,0.72916666666666596,1.1292
2025-01-22,106,17:40,1.1192,附件4.xlsx,Sheet1,23,DC,DC23,45679,0.73611111111111105,1.1192
2025-01-22,107,17:50,1.2043,附件4.xlsx,Sheet1,23,DD,DD23,45679,0.74305555555555503,1.2042999999999999
2025-01-22,108,18:00,1.3036,附件4.xlsx,Sheet1,23,DE,DE23,45679,0.749999999999999,1.3036000000000001
2025-01-22,109,18:10,1.2545,附件4.xlsx,Sheet1,23,DF,DF23,45679,0.75694444444444398,1.2544999999999999
2025-01-22,110,18:20,1.2535,附件4.xlsx,Sheet1,23,DG,DG23,45679,0.76388888888888795,1.2535000000000001
2025-01-22,111,18:30,1.3144,附件4.xlsx,Sheet1,23,DH,DH23,45679,0.77083333333333304,1.3144
2025-01-22,112,18:40,1.274,附件4.xlsx,Sheet1,23,DI,DI23,45679,0.77777777777777701,1.274
2025-01-22,113,18:50,1.3463,附件4.xlsx,Sheet1,23,DJ,DJ23,45679,0.78472222222222199,1.3463000000000001
2025-01-22,114,19:00,1.5297,附件4.xlsx,Sheet1,23,DK,DK23,45679,0.79166666666666596,1.5297000000000001
2025-01-22,115,19:10,1.5811,附件4.xlsx,Sheet1,23,DL,DL23,45679,0.79861111111111105,1.5810999999999999
2025-01-22,116,19:20,1.54,附件4.xlsx,Sheet1,23,DM,DM23,45679,0.80555555555555503,1.54
2025-01-22,117,19:30,1.5084,附件4.xlsx,Sheet1,23,DN,DN23,45679,0.812499999999999,1.5084
2025-01-22,118,19:40,1.5371,附件4.xlsx,Sheet1,23,DO,DO23,45679,0.81944444444444398,1.5370999999999999
2025-01-22,119,19:50,1.5252,附件4.xlsx,Sheet1,23,DP,DP23,45679,0.82638888888888795,1.5251999999999999
2025-01-22,120,20:00,1.4821,附件4.xlsx,Sheet1,23,DQ,DQ23,45679,0.83333333333333304,1.4821
2025-01-22,121,20:10,1.5156,附件4.xlsx,Sheet1,23,DR,DR23,45679,0.84027777777777701,1.5156000000000001
2025-01-22,122,20:20,1.5416,附件4.xlsx,Sheet1,23,DS,DS23,45679,0.84722222222222199,1.5416000000000001
2025-01-22,123,20:30,1.5518,附件4.xlsx,Sheet1,23,DT,DT23,45679,0.85416666666666596,1.5518000000000001
2025-01-22,124,20:40,1.5769,附件4.xlsx,Sheet1,23,DU,DU23,45679,0.86111111111111105,1.5769
2025-01-22,125,20:50,1.3251,附件4.xlsx,Sheet1,23,DV,DV23,45679,0.86805555555555503,1.3250999999999999
2025-01-22,126,21:00,0.9433,附件4.xlsx,Sheet1,23,DW,DW23,45679,0.874999999999999,0.94330000000000003
2025-01-22,127,21:10,0.9134,附件4.xlsx,Sheet1,23,DX,DX23,45679,0.88194444444444398,0.91339999999999999
2025-01-22,128,21:20,0.9888,附件4.xlsx,Sheet1,23,DY,DY23,45679,0.88888888888888795,0.98880000000000001
2025-01-22,129,21:30,1.0162,附件4.xlsx,Sheet1,23,DZ,DZ23,45679,0.89583333333333304,1.0162
2025-01-22,130,21:40,1.0391,附件4.xlsx,Sheet1,23,EA,EA23,45679,0.90277777777777701,1.0390999999999999
2025-01-22,131,21:50,0.7864,附件4.xlsx,Sheet1,23,EB,EB23,45679,0.90972222222222199,0.78639999999999999
2025-01-22,132,22:00,0.4092,附件4.xlsx,Sheet1,23,EC,EC23,45679,0.91666666666666596,0.40920000000000001
2025-01-22,133,22:10,0.3822,附件4.xlsx,Sheet1,23,ED,ED23,45679,0.92361111111111105,0.38219999999999998
2025-01-22,134,22:20,0.4666,附件4.xlsx,Sheet1,23,EE,EE23,45679,0.93055555555555503,0.46660000000000001
2025-01-22,135,22:30,0.4575,附件4.xlsx,Sheet1,23,EF,EF23,45679,0.937499999999999,0.45750000000000002
2025-01-22,136,22:40,0.3899,附件4.xlsx,Sheet1,23,EG,EG23,45679,0.94444444444444398,0.38990000000000002
2025-01-22,137,22:50,0.382,附件4.xlsx,Sheet1,23,EH,EH23,45679,0.95138888888888795,0.38200000000000001
2025-01-22,138,23:00,0.4229,附件4.xlsx,Sheet1,23,EI,EI23,45679,0.95833333333333304,0.4229
2025-01-22,139,23:10,0.4012,附件4.xlsx,Sheet1,23,EJ,EJ23,45679,0.96527777777777701,0.4012
2025-01-22,140,23:20,0.3877,附件4.xlsx,Sheet1,23,EK,EK23,45679,0.97222222222222199,0.38769999999999999
2025-01-22,141,23:30,0.4074,附件4.xlsx,Sheet1,23,EL,EL23,45679,0.97916666666666596,0.40739999999999998
2025-01-22,142,23:40,0.4124,附件4.xlsx,Sheet1,23,EM,EM23,45679,0.98611111111111105,0.41239999999999999
2025-01-22,143,23:50,0.4349,附件4.xlsx,Sheet1,23,EN,EN23,45679,0.99305555555555558,0.43490000000000001
2025-01-22,144,0:00+1,0.4653,附件4.xlsx,Sheet1,23,EO,EO23,45679,0:00+1,0.46529999999999999
2025-01-23,1,0:10,0.4562,附件4.xlsx,Sheet1,24,B,B24,45680,6.9444444444444441E-3,0.45619999999999999
2025-01-23,2,0:20,0.4556,附件4.xlsx,Sheet1,24,C,C24,45680,1.3888888888888888E-2,0.4556
2025-01-23,3,0:30,0.4643,附件4.xlsx,Sheet1,24,D,D24,45680,2.0833333333333301E-2,0.46429999999999999
2025-01-23,4,0:40,0.4421,附件4.xlsx,Sheet1,24,E,E24,45680,2.77777777777777E-2,0.44209999999999999
2025-01-23,5,0:50,0.4651,附件4.xlsx,Sheet1,24,F,F24,45680,3.4722222222222203E-2,0.46510000000000001
2025-01-23,6,1:00,0.5079,附件4.xlsx,Sheet1,24,G,G24,45680,4.1666666666666602E-2,0.50790000000000002
2025-01-23,7,1:10,0.4691,附件4.xlsx,Sheet1,24,H,H24,45680,4.8611111111111098E-2,0.46910000000000002
2025-01-23,8,1:20,0.4649,附件4.xlsx,Sheet1,24,I,I24,45680,5.5555555555555497E-2,0.46489999999999998
2025-01-23,9,1:30,0.5095,附件4.xlsx,Sheet1,24,J,J24,45680,6.25E-2,0.50949999999999995
2025-01-23,10,1:40,0.4949,附件4.xlsx,Sheet1,24,K,K24,45680,6.9444444444444406E-2,0.49490000000000001
2025-01-23,11,1:50,0.4558,附件4.xlsx,Sheet1,24,L,L24,45680,7.6388888888888895E-2,0.45579999999999998
2025-01-23,12,2:00,0.4396,附件4.xlsx,Sheet1,24,M,M24,45680,8.3333333333333301E-2,0.43959999999999999
2025-01-23,13,2:10,0.4542,附件4.xlsx,Sheet1,24,N,N24,45680,9.0277777777777707E-2,0.45419999999999999
2025-01-23,14,2:20,0.4505,附件4.xlsx,Sheet1,24,O,O24,45680,9.7222222222222293E-2,0.45050000000000001
2025-01-23,15,2:30,0.4353,附件4.xlsx,Sheet1,24,P,P24,45680,0.104166666666667,0.43530000000000002
2025-01-23,16,2:40,0.4598,附件4.xlsx,Sheet1,24,Q,Q24,45680,0.11111111111111099,0.45979999999999999
2025-01-23,17,2:50,0.4777,附件4.xlsx,Sheet1,24,R,R24,45680,0.118055555555555,0.47770000000000001
2025-01-23,18,3:00,0.4871,附件4.xlsx,Sheet1,24,S,S24,45680,0.125,0.48709999999999998
2025-01-23,19,3:10,0.5222,附件4.xlsx,Sheet1,24,T,T24,45680,0.131944444444444,0.5222
2025-01-23,20,3:20,0.493,附件4.xlsx,Sheet1,24,U,U24,45680,0.13888888888888801,0.49299999999999999
2025-01-23,21,3:30,0.436,附件4.xlsx,Sheet1,24,V,V24,45680,0.14583333333333301,0.436
2025-01-23,22,3:40,0.4821,附件4.xlsx,Sheet1,24,W,W24,45680,0.15277777777777701,0.48209999999999997
2025-01-23,23,3:50,0.5131,附件4.xlsx,Sheet1,24,X,X24,45680,0.15972222222222199,0.5131
2025-01-23,24,4:00,0.4925,附件4.xlsx,Sheet1,24,Y,Y24,45680,0.16666666666666599,0.49249999999999999
2025-01-23,25,4:10,0.5005,附件4.xlsx,Sheet1,24,Z,Z24,45680,0.17361111111111099,0.50049999999999994
2025-01-23,26,4:20,0.5059,附件4.xlsx,Sheet1,24,AA,AA24,45680,0.180555555555555,0.50590000000000002
2025-01-23,27,4:30,0.5021,附件4.xlsx,Sheet1,24,AB,AB24,45680,0.1875,0.50209999999999999
2025-01-23,28,4:40,0.5189,附件4.xlsx,Sheet1,24,AC,AC24,45680,0.194444444444444,0.51890000000000003
2025-01-23,29,4:50,0.5184,附件4.xlsx,Sheet1,24,AD,AD24,45680,0.20138888888888801,0.51839999999999997
2025-01-23,30,5:00,0.4958,附件4.xlsx,Sheet1,24,AE,AE24,45680,0.20833333333333301,0.49580000000000002
2025-01-23,31,5:10,0.4873,附件4.xlsx,Sheet1,24,AF,AF24,45680,0.21527777777777701,0.48730000000000001
2025-01-23,32,5:20,0.4908,附件4.xlsx,Sheet1,24,AG,AG24,45680,0.22222222222222199,0.49080000000000001
2025-01-23,33,5:30,0.4675,附件4.xlsx,Sheet1,24,AH,AH24,45680,0.22916666666666599,0.46750000000000003
2025-01-23,34,5:40,0.4278,附件4.xlsx,Sheet1,24,AI,AI24,45680,0.23611111111111099,0.42780000000000001
2025-01-23,35,5:50,0.6619,附件4.xlsx,Sheet1,24,AJ,AJ24,45680,0.243055555555555,0.66190000000000004
2025-01-23,36,6:00,1.0499,附件4.xlsx,Sheet1,24,AK,AK24,45680,0.25,1.0499000000000001
2025-01-23,37,6:10,1.144,附件4.xlsx,Sheet1,24,AL,AL24,45680,0.25694444444444398,1.1439999999999999
2025-01-23,38,6:20,1.0966,附件4.xlsx,Sheet1,24,AM,AM24,45680,0.26388888888888801,1.0966
2025-01-23,39,6:30,1.0711,附件4.xlsx,Sheet1,24,AN,AN24,45680,0.27083333333333298,1.0710999999999999
