date,slot_id,time_marker_normalized,load_kw,source_file,source_sheet,source_row,source_column,source_cell,raw_date_value,raw_time_value,raw_value
2025-03-02,86,14:20,6292.2573,附件2.xlsx,小区负载,62,CI,CI62,45718,0.59722222222222199,6292.2573000000002
2025-03-02,87,14:30,6401.03,附件2.xlsx,小区负载,62,CJ,CJ62,45718,0.60416666666666596,6401.03
2025-03-02,88,14:40,6202.1859,附件2.xlsx,小区负载,62,CK,CK62,45718,0.61111111111111105,6202.1859000000004
2025-03-02,89,14:50,6022.6724,附件2.xlsx,小区负载,62,CL,CL62,45718,0.61805555555555503,6022.6724000000004
2025-03-02,90,15:00,6047.01,附件2.xlsx,小区负载,62,CM,CM62,45718,0.624999999999999,6047.01
2025-03-02,91,15:10,6140.4291,附件2.xlsx,小区负载,62,CN,CN62,45718,0.63194444444444398,6140.4291000000003
2025-03-02,92,15:20,6098.4309,附件2.xlsx,小区负载,62,CO,CO62,45718,0.63888888888888795,6098.4309000000003
2025-03-02,93,15:30,6009.11,附件2.xlsx,小区负载,62,CP,CP62,45718,0.64583333333333304,6009.11
2025-03-02,94,15:40,6120.5829,附件2.xlsx,小区负载,62,CQ,CQ62,45718,0.65277777777777701,6120.5829000000003
2025-03-02,95,15:50,6114.4773,附件2.xlsx,小区负载,62,CR,CR62,45718,0.65972222222222199,6114.4772999999996
2025-03-02,96,16:00,5991.64,附件2.xlsx,小区负载,62,CS,CS62,45718,0.66666666666666596,5991.64
2025-03-02,97,16:10,6061.2611,附件2.xlsx,小区负载,62,CT,CT62,45718,0.67361111111111105,6061.2610999999997
2025-03-02,98,16:20,6030.2693,附件2.xlsx,小区负载,62,CU,CU62,45718,0.68055555555555503,6030.2692999999999
2025-03-02,99,16:30,5932.55,附件2.xlsx,小区负载,62,CV,CV62,45718,0.687499999999999,5932.55
2025-03-02,100,16:40,6087.4382,附件2.xlsx,小区负载,62,CW,CW62,45718,0.69444444444444398,6087.4381999999996
2025-03-02,101,16:50,6056.5318,附件2.xlsx,小区负载,62,CX,CX62,45718,0.70138888888888795,6056.5317999999997
2025-03-02,102,17:00,5910.98,附件2.xlsx,小区负载,62,CY,CY62,45718,0.70833333333333304,5910.98
2025-03-02,103,17:10,6153.0606,附件2.xlsx,小区负载,62,CZ,CZ62,45718,0.71527777777777701,6153.0605999999998
2025-03-02,104,17:20,6229.9434,附件2.xlsx,小区负载,62,DA,DA62,45718,0.72222222222222199,6229.9434000000001
2025-03-02,105,17:30,6171.22,附件2.xlsx,小区负载,62,DB,DB62,45718,0.72916666666666596,6171.22
2025-03-02,106,17:40,6417.7413,附件2.xlsx,小区负载,62,DC,DC62,45718,0.73611111111111105,6417.7412999999997
2025-03-02,107,17:50,5728.5144,附件2.xlsx,小区负载,62,DD,DD62,45718,0.74305555555555503,5728.5144
2025-03-02,108,18:00,4454.53,附件2.xlsx,小区负载,62,DE,DE62,45718,0.749999999999999,4454.53
2025-03-02,109,18:10,4318.1825,附件2.xlsx,小区负载,62,DF,DF62,45718,0.75694444444444398,4318.1824999999999
2025-03-02,110,18:20,4480.6464,附件2.xlsx,小区负载,62,DG,DG62,45718,0.76388888888888795,4480.6463999999996
2025-03-02,111,18:30,4361.48,附件2.xlsx,小区负载,62,DH,DH62,45718,0.77083333333333304,4361.4799999999996
2025-03-02,112,18:40,4266.0333,附件2.xlsx,小区负载,62,DI,DI62,45718,0.77777777777777701,4266.0333000000001
2025-03-02,113,18:50,4347.3457,附件2.xlsx,小区负载,62,DJ,DJ62,45718,0.78472222222222199,4347.3456999999999
2025-03-02,114,19:00,4440.67,附件2.xlsx,小区负载,62,DK,DK62,45718,0.79166666666666596,4440.67
2025-03-02,115,19:10,4277.752,附件2.xlsx,小区负载,62,DL,DL62,45718,0.79861111111111105,4277.7520000000004
2025-03-02,116,19:20,4234.7632,附件2.xlsx,小区负载,62,DM,DM62,45718,0.80555555555555503,4234.7632000000003
2025-03-02,117,19:30,4399.16,附件2.xlsx,小区负载,62,DN,DN62,45718,0.812499999999999,4399.16
2025-03-02,118,19:40,4464.6612,附件2.xlsx,小区负载,62,DO,DO62,45718,0.81944444444444398,4464.6611999999996
2025-03-02,119,19:50,4366.9929,附件2.xlsx,小区负载,62,DP,DP62,45718,0.82638888888888795,4366.9929000000002
2025-03-02,120,20:00,4239.78,附件2.xlsx,小区负载,62,DQ,DQ62,45718,0.83333333333333304,4239.78
2025-03-02,121,20:10,4264.3246,附件2.xlsx,小区负载,62,DR,DR62,45718,0.84027777777777701,4264.3245999999999
2025-03-02,122,20:20,4290.9284,附件2.xlsx,小区负载,62,DS,DS62,45718,0.84722222222222199,4290.9283999999998
2025-03-02,123,20:30,4267.16,附件2.xlsx,小区负载,62,DT,DT62,45718,0.85416666666666596,4267.16
2025-03-02,124,20:40,4290.854,附件2.xlsx,小区负载,62,DU,DU62,45718,0.86111111111111105,4290.8540000000003
2025-03-02,125,20:50,4336.4182,附件2.xlsx,小区负载,62,DV,DV62,45718,0.86805555555555503,4336.4182000000001
2025-03-02,126,21:00,4377.21,附件2.xlsx,小区负载,62,DW,DW62,45718,0.874999999999999,4377.21
2025-03-02,127,21:10,4419.6394,附件2.xlsx,小区负载,62,DX,DX62,45718,0.88194444444444398,4419.6394
2025-03-02,128,21:20,4475.3869,附件2.xlsx,小区负载,62,DY,DY62,45718,0.88888888888888795,4475.3869000000004
2025-03-02,129,21:30,4563.07,附件2.xlsx,小区负载,62,DZ,DZ62,45718,0.89583333333333304,4563.07
2025-03-02,130,21:40,4579.909,附件2.xlsx,小区负载,62,EA,EA62,45718,0.90277777777777701,4579.9089999999997
2025-03-02,131,21:50,3961.063,附件2.xlsx,小区负载,62,EB,EB62,45718,0.90972222222222199,3961.0630000000001
2025-03-02,132,22:00,3104.55,附件2.xlsx,小区负载,62,EC,EC62,45718,0.91666666666666596,3104.55
2025-03-02,133,22:10,3062.1472,附件2.xlsx,小区负载,62,ED,ED62,45718,0.92361111111111105,3062.1471999999999
2025-03-02,134,22:20,3216.0676,附件2.xlsx,小区负载,62,EE,EE62,45718,0.93055555555555503,3216.0675999999999
2025-03-02,135,22:30,3182.63,附件2.xlsx,小区负载,62,EF,EF62,45718,0.937499999999999,3182.63
2025-03-02,136,22:40,3178.4687,附件2.xlsx,小区负载,62,EG,EG62,45718,0.94444444444444398,3178.4686999999999
2025-03-02,137,22:50,3174.7201,附件2.xlsx,小区负载,62,EH,EH62,45718,0.95138888888888795,3174.7201
2025-03-02,138,23:00,3224.69,附件2.xlsx,小区负载,62,EI,EI62,45718,0.95833333333333304,3224.69
2025-03-02,139,23:10,3429.7605,附件2.xlsx,小区负载,62,EJ,EJ62,45718,0.96527777777777701,3429.7604999999999
2025-03-02,140,23:20,3497.6379,附件2.xlsx,小区负载,62,EK,EK62,45718,0.97222222222222199,3497.6379000000002
2025-03-02,141,23:30,3430.72,附件2.xlsx,小区负载,62,EL,EL62,45718,0.97916666666666596,3430.72
2025-03-02,142,23:40,3501.8101,附件2.xlsx,小区负载,62,EM,EM62,45718,0.98611111111111105,3501.8101000000001
2025-03-02,143,23:50,3500.1392,附件2.xlsx,小区负载,62,EN,EN62,45718,0.99305555555555558,3500.1392000000001
2025-03-02,144,0:00+1,3405.41,附件2.xlsx,小区负载,62,EO,EO62,45718,0:00+1,3405.41
2025-03-03,1,0:10,3424.6787,附件2.xlsx,小区负载,63,B,B63,45719,6.9444444444444441E-3,3424.6786999999999
2025-03-03,2,0:20,3422.9514,附件2.xlsx,小区负载,63,C,C63,45719,1.3888888888888888E-2,3422.9513999999999
2025-03-03,3,0:30,3434.35,附件2.xlsx,小区负载,63,D,D63,45719,2.0833333333333301E-2,3434.35
2025-03-03,4,0:40,3594.0494,附件2.xlsx,小区负载,63,E,E63,45719,2.77777777777777E-2,3594.0493999999999
2025-03-03,5,0:50,3443.6832,附件2.xlsx,小区负载,63,F,F63,45719,3.4722222222222203E-2,3443.6831999999999
2025-03-03,6,1:00,3161.72,附件2.xlsx,小区负载,63,G,G63,45719,4.1666666666666602E-2,3161.72
2025-03-03,7,1:10,3398.6654,附件2.xlsx,小区负载,63,H,H63,45719,4.8611111111111098E-2,3398.6653999999999
2025-03-03,8,1:20,3573.1271,附件2.xlsx,小区负载,63,I,I63,45719,5.5555555555555497E-2,3573.1271000000002
2025-03-03,9,1:30,3519.17,附件2.xlsx,小区负载,63,J,J63,45719,6.25E-2,3519.17
2025-03-03,10,1:40,3641.2648,附件2.xlsx,小区负载,63,K,K63,45719,6.9444444444444406E-2,3641.2647999999999
2025-03-03,11,1:50,3711.8883,附件2.xlsx,小区负载,63,L,L63,45719,7.6388888888888895E-2,3711.8883000000001
2025-03-03,12,2:00,3673,附件2.xlsx,小区负载,63,M,M63,45719,8.3333333333333301E-2,3673
2025-03-03,13,2:10,3696.935,附件2.xlsx,小区负载,63,N,N63,45719,9.0277777777777707E-2,3696.9349999999999
2025-03-03,14,2:20,3555.8562,附件2.xlsx,小区负载,63,O,O63,45719,9.7222222222222293E-2,3555.8562000000002
2025-03-03,15,2:30,3382.99,附件2.xlsx,小区负载,63,P,P63,45719,0.104166666666667,3382.99
2025-03-03,16,2:40,3559.5635,附件2.xlsx,小区负载,63,Q,Q63,45719,0.11111111111111099,3559.5635000000002
2025-03-03,17,2:50,3625.0768,附件2.xlsx,小区负载,63,R,R63,45719,0.118055555555555,3625.0767999999998
2025-03-03,18,3:00,3482.45,附件2.xlsx,小区负载,63,S,S63,45719,0.125,3482.45
2025-03-03,19,3:10,3511.3355,附件2.xlsx,小区负载,63,T,T63,45719,0.131944444444444,3511.3355000000001
2025-03-03,20,3:20,3680.2715,附件2.xlsx,小区负载,63,U,U63,45719,0.13888888888888801,3680.2714999999998
2025-03-03,21,3:30,3798.45,附件2.xlsx,小区负载,63,V,V63,45719,0.14583333333333301,3798.45
2025-03-03,22,3:40,3720.0085,附件2.xlsx,小区负载,63,W,W63,45719,0.15277777777777701,3720.0084999999999
2025-03-03,23,3:50,3668.0872,附件2.xlsx,小区负载,63,X,X63,45719,0.15972222222222199,3668.0871999999999
2025-03-03,24,4:00,3694.74,附件2.xlsx,小区负载,63,Y,Y63,45719,0.16666666666666599,3694.74
2025-03-03,25,4:10,3643.0842,附件2.xlsx,小区负载,63,Z,Z63,45719,0.17361111111111099,3643.0841999999998
2025-03-03,26,4:20,3572.1486,附件2.xlsx,小区负载,63,AA,AA63,45719,0.180555555555555,3572.1486
2025-03-03,27,4:30,3509.12,附件2.xlsx,小区负载,63,AB,AB63,45719,0.1875,3509.12
2025-03-03,28,4:40,3440.6705,附件2.xlsx,小区负载,63,AC,AC63,45719,0.194444444444444,3440.6705000000002
2025-03-03,29,4:50,3532.064,附件2.xlsx,小区负载,63,AD,AD63,45719,0.20138888888888801,3532.0639999999999
2025-03-03,30,5:00,3670.53,附件2.xlsx,小区负载,63,AE,AE63,45719,0.20833333333333301,3670.53
2025-03-03,31,5:10,3582.4074,附件2.xlsx,小区负载,63,AF,AF63,45719,0.21527777777777701,3582.4074000000001
2025-03-03,32,5:20,3617.1551,附件2.xlsx,小区负载,63,AG,AG63,45719,0.22222222222222199,3617.1550999999999
2025-03-03,33,5:30,3647.74,附件2.xlsx,小区负载,63,AH,AH63,45719,0.22916666666666599,3647.74
2025-03-03,34,5:40,3320.8543,附件2.xlsx,小区负载,63,AI,AI63,45719,0.23611111111111099,3320.8543
2025-03-03,35,5:50,3838.2777,附件2.xlsx,小区负载,63,AJ,AJ63,45719,0.243055555555555,3838.2777000000001
2025-03-03,36,6:00,4906.37,附件2.xlsx,小区负载,63,AK,AK63,45719,0.25,4906.37
2025-03-03,37,6:10,4957.8463,附件2.xlsx,小区负载,63,AL,AL63,45719,0.25694444444444398,4957.8463000000002
2025-03-03,38,6:20,4848.9283,附件2.xlsx,小区负载,63,AM,AM63,45719,0.26388888888888801,4848.9282999999996
2025-03-03,39,6:30,5001.65,附件2.xlsx,小区负载,63,AN,AN63,45719,0.27083333333333298,5001.6499999999996
2025-03-03,40,6:40,4933.422,附件2.xlsx,小区负载,63,AO,AO63,45719,0.27777777777777701,4933.4219999999996
2025-03-03,41,6:50,4781.7757,附件2.xlsx,小区负载,63,AP,AP63,45719,0.28472222222222199,4781.7757000000001
2025-03-03,42,7:00,4742.3,附件2.xlsx,小区负载,63,AQ,AQ63,45719,0.29166666666666602,4742.3
2025-03-03,43,7:10,4847.3806,附件2.xlsx,小区负载,63,AR,AR63,45719,0.29861111111111099,4847.3806000000004
2025-03-03,44,7:20,4915.0251,附件2.xlsx,小区负载,63,AS,AS63,45719,0.30555555555555503,4915.0250999999998
2025-03-03,45,7:30,4799.88,附件2.xlsx,小区负载,63,AT,AT63,45719,0.3125,4799.88
2025-03-03,46,7:40,4651.9731,附件2.xlsx,小区负载,63,AU,AU63,45719,0.31944444444444398,4651.9731000000002
2025-03-03,47,7:50,5379.0863,附件2.xlsx,小区负载,63,AV,AV63,45719,0.32638888888888801,5379.0862999999999
2025-03-03,48,8:00,6539.24,附件2.xlsx,小区负载,63,AW,AW63,45719,0.33333333333333298,6539.24
2025-03-03,49,8:10,6692.5899,附件2.xlsx,小区负载,63,AX,AX63,45719,0.34027777777777701,6692.5898999999999
2025-03-03,50,8:20,6527.6208,附件2.xlsx,小区负载,63,AY,AY63,45719,0.34722222222222199,6527.6207999999997
2025-03-03,51,8:30,6528.77,附件2.xlsx,小区负载,63,AZ,AZ63,45719,0.35416666666666602,6528.77
2025-03-03,52,8:40,6492.6995,附件2.xlsx,小区负载,63,BA,BA63,45719,0.36111111111111099,6492.6994999999997
2025-03-03,53,8:50,6471.5141,附件2.xlsx,小区负载,63,BB,BB63,45719,0.36805555555555503,6471.5141000000003
2025-03-03,54,9:00,6462.33,附件2.xlsx,小区负载,63,BC,BC63,45719,0.375,6462.33
2025-03-03,55,9:10,6417.8069,附件2.xlsx,小区负载,63,BD,BD63,45719,0.38194444444444398,6417.8068999999996
2025-03-03,56,9:20,6597.2676,附件2.xlsx,小区负载,63,BE,BE63,45719,0.38888888888888801,6597.2676000000001
2025-03-03,57,9:30,6791.92,附件2.xlsx,小区负载,63,BF,BF63,45719,0.39583333333333298,6791.92
2025-03-03,58,9:40,6533.0045,附件2.xlsx,小区负载,63,BG,BG63,45719,0.40277777777777701,6533.0045
2025-03-03,59,9:50,6460.2388,附件2.xlsx,小区负载,63,BH,BH63,45719,0.40972222222222199,6460.2388000000001
2025-03-03,60,10:00,6669.26,附件2.xlsx,小区负载,63,BI,BI63,45719,0.41666666666666602,6669.26
2025-03-03,61,10:10,6623.8345,附件2.xlsx,小区负载,63,BJ,BJ63,45719,0.42361111111111099,6623.8344999999999
2025-03-03,62,10:20,6553.2203,附件2.xlsx,小区负载,63,BK,BK63,45719,0.43055555555555503,6553.2203
2025-03-03,63,10:30,6526.85,附件2.xlsx,小区负载,63,BL,BL63,45719,0.4375,6526.85
2025-03-03,64,10:40,6364.1561,附件2.xlsx,小区负载,63,BM,BM63,45719,0.44444444444444398,6364.1561000000002
2025-03-03,65,10:50,6311.8275,附件2.xlsx,小区负载,63,BN,BN63,45719,0.45138888888888801,6311.8275000000003
2025-03-03,66,11:00,6411.2,附件2.xlsx,小区负载,63,BO,BO63,45719,0.45833333333333298,6411.2
2025-03-03,67,11:10,6458.5804,附件2.xlsx,小区负载,63,BP,BP63,45719,0.46527777777777701,6458.5803999999998
2025-03-03,68,11:20,6524.9441,附件2.xlsx,小区负载,63,BQ,BQ63,45719,0.47222222222222199,6524.9440999999997
2025-03-03,69,11:30,6532.29,附件2.xlsx,小区负载,63,BR,BR63,45719,0.47916666666666602,6532.29
2025-03-03,70,11:40,6294.1521,附件2.xlsx,小区负载,63,BS,BS63,45719,0.48611111111111099,6294.1521000000002
2025-03-03,71,11:50,6063.6343,附件2.xlsx,小区负载,63,BT,BT63,45719,0.49305555555555503,6063.6342999999997
2025-03-03,72,12:00,5954.93,附件2.xlsx,小区负载,63,BU,BU63,45719,0.5,5954.93
2025-03-03,73,12:10,5875.6553,附件2.xlsx,小区负载,63,BV,BV63,45719,0.50694444444444398,5875.6553000000004
2025-03-03,74,12:20,5902.2488,附件2.xlsx,小区负载,63,BW,BW63,45719,0.51388888888888795,5902.2488000000003
2025-03-03,75,12:30,5933.17,附件2.xlsx,小区负载,63,BX,BX63,45719,0.52083333333333304,5933.17
2025-03-03,76,12:40,5807.7758,附件2.xlsx,小区负载,63,BY,BY63,45719,0.52777777777777701,5807.7758000000003
2025-03-03,77,12:50,5989.6764,附件2.xlsx,小区负载,63,BZ,BZ63,45719,0.53472222222222199,5989.6764000000003
2025-03-03,78,13:00,6393.04,附件2.xlsx,小区负载,63,CA,CA63,45719,0.54166666666666596,6393.04
2025-03-03,79,13:10,6408.6623,附件2.xlsx,小区负载,63,CB,CB63,45719,0.54861111111111105,6408.6623
2025-03-03,80,13:20,6166.532,附件2.xlsx,小区负载,63,CC,CC63,45719,0.55555555555555503,6166.5320000000002
2025-03-03,81,13:30,6008.82,附件2.xlsx,小区负载,63,CD,CD63,45719,0.5625,6008.82
2025-03-03,82,13:40,6163.1998,附件2.xlsx,小区负载,63,CE,CE63,45719,0.56944444444444398,6163.1998000000003
2025-03-03,83,13:50,6332.2245,附件2.xlsx,小区负载,63,CF,CF63,45719,0.57638888888888795,6332.2245000000003
2025-03-03,84,14:00,6343.7,附件2.xlsx,小区负载,63,CG,CG63,45719,0.58333333333333304,6343.7
2025-03-03,85,14:10,6294.9368,附件2.xlsx,小区负载,63,CH,CH63,45719,0.59027777777777701,6294.9368000000004
2025-03-03,86,14:20,6325.2064,附件2.xlsx,小区负载,63,CI,CI63,45719,0.59722222222222199,6325.2064
2025-03-03,87,14:30,6375.21,附件2.xlsx,小区负载,63,CJ,CJ63,45719,0.60416666666666596,6375.21
2025-03-03,88,14:40,6271.1575,附件2.xlsx,小区负载,63,CK,CK63,45719,0.61111111111111105,6271.1575000000003
2025-03-03,89,14:50,6196.8175,附件2.xlsx,小区负载,63,CL,CL63,45719,0.61805555555555503,6196.8175000000001
2025-03-03,90,15:00,6213,附件2.xlsx,小区负载,63,CM,CM63,45719,0.624999999999999,6213
2025-03-03,91,15:10,6197.3111,附件2.xlsx,小区负载,63,CN,CN63,45719,0.63194444444444398,6197.3110999999999
2025-03-03,92,15:20,6153.2652,附件2.xlsx,小区负载,63,CO,CO63,45719,0.63888888888888795,6153.2651999999998
2025-03-03,93,15:30,6124.22,附件2.xlsx,小区负载,63,CP,CP63,45719,0.64583333333333304,6124.22
2025-03-03,94,15:40,6135.8495,附件2.xlsx,小区负载,63,CQ,CQ63,45719,0.65277777777777701,6135.8495000000003
2025-03-03,95,15:50,6125.2647,附件2.xlsx,小区负载,63,CR,CR63,45719,0.65972222222222199,6125.2646999999997
2025-03-03,96,16:00,6148.55,附件2.xlsx,小区负载,63,CS,CS63,45719,0.66666666666666596,6148.55
2025-03-03,97,16:10,6301.4654,附件2.xlsx,小区负载,63,CT,CT63,45719,0.67361111111111105,6301.4654
2025-03-03,98,16:20,6291.1714,附件2.xlsx,小区负载,63,CU,CU63,45719,0.68055555555555503,6291.1714000000002
2025-03-03,99,16:30,6122.38,附件2.xlsx,小区负载,63,CV,CV63,45719,0.687499999999999,6122.38
2025-03-03,100,16:40,6084.8075,附件2.xlsx,小区负载,63,CW,CW63,45719,0.69444444444444398,6084.8074999999999
2025-03-03,101,16:50,6035.2236,附件2.xlsx,小区负载,63,CX,CX63,45719,0.70138888888888795,6035.2236000000003
2025-03-03,102,17:00,5991.83,附件2.xlsx,小区负载,63,CY,CY63,45719,0.70833333333333304,5991.83
2025-03-03,103,17:10,6119.4869,附件2.xlsx,小区负载,63,CZ,CZ63,45719,0.71527777777777701,6119.4868999999999
2025-03-03,104,17:20,6098.8968,附件2.xlsx,小区负载,63,DA,DA63,45719,0.72222222222222199,6098.8968000000004
2025-03-03,105,17:30,6062.37,附件2.xlsx,小区负载,63,DB,DB63,45719,0.72916666666666596,6062.37
2025-03-03,106,17:40,6295.1449,附件2.xlsx,小区负载,63,DC,DC63,45719,0.73611111111111105,6295.1449000000002
2025-03-03,107,17:50,5486.1258,附件2.xlsx,小区负载,63,DD,DD63,45719,0.74305555555555503,5486.1257999999998
2025-03-03,108,18:00,4070.71,附件2.xlsx,小区负载,63,DE,DE63,45719,0.749999999999999,4070.71
2025-03-03,109,18:10,3943.436,附件2.xlsx,小区负载,63,DF,DF63,45719,0.75694444444444398,3943.4360000000001
2025-03-03,110,18:20,4264.9715,附件2.xlsx,小区负载,63,DG,DG63,45719,0.76388888888888795,4264.9714999999997
2025-03-03,111,18:30,4334.54,附件2.xlsx,小区负载,63,DH,DH63,45719,0.77083333333333304,4334.54
2025-03-03,112,18:40,4303.8856,附件2.xlsx,小区负载,63,DI,DI63,45719,0.77777777777777701,4303.8855999999996
2025-03-03,113,18:50,4345.0436,附件2.xlsx,小区负载,63,DJ,DJ63,45719,0.78472222222222199,4345.0436
2025-03-03,114,19:00,4464.11,附件2.xlsx,小区负载,63,DK,DK63,45719,0.79166666666666596,4464.1099999999997
2025-03-03,115,19:10,4510.6466,附件2.xlsx,小区负载,63,DL,DL63,45719,0.79861111111111105,4510.6466
2025-03-03,116,19:20,4367.3229,附件2.xlsx,小区负载,63,DM,DM63,45719,0.80555555555555503,4367.3229000000001
2025-03-03,117,19:30,4208.26,附件2.xlsx,小区负载,63,DN,DN63,45719,0.812499999999999,4208.26
2025-03-03,118,19:40,4308.8714,附件2.xlsx,小区负载,63,DO,DO63,45719,0.81944444444444398,4308.8714
2025-03-03,119,19:50,4251.0297,附件2.xlsx,小区负载,63,DP,DP63,45719,0.82638888888888795,4251.0297
2025-03-03,120,20:00,4051.65,附件2.xlsx,小区负载,63,DQ,DQ63,45719,0.83333333333333304,4051.65
2025-03-03,121,20:10,4157.2923,附件2.xlsx,小区负载,63,DR,DR63,45719,0.84027777777777701,4157.2923000000001
2025-03-03,122,20:20,4301.7717,附件2.xlsx,小区负载,63,DS,DS63,45719,0.84722222222222199,4301.7717000000002
2025-03-03,123,20:30,4369.69,附件2.xlsx,小区负载,63,DT,DT63,45719,0.85416666666666596,4369.6899999999996
2025-03-03,124,20:40,4513.8128,附件2.xlsx,小区负载,63,DU,DU63,45719,0.86111111111111105,4513.8127999999997
2025-03-03,125,20:50,4620.2074,附件2.xlsx,小区负载,63,DV,DV63,45719,0.86805555555555503,4620.2074000000002
2025-03-03,126,21:00,4582.33,附件2.xlsx,小区负载,63,DW,DW63,45719,0.874999999999999,4582.33
2025-03-03,127,21:10,4433.6068,附件2.xlsx,小区负载,63,DX,DX63,45719,0.88194444444444398,4433.6067999999996
2025-03-03,128,21:20,4443.2313,附件2.xlsx,小区负载,63,DY,DY63,45719,0.88888888888888795,4443.2313000000004
2025-03-03,129,21:30,4640.43,附件2.xlsx,小区负载,63,DZ,DZ63,45719,0.89583333333333304,4640.43
2025-03-03,130,21:40,4701.8672,附件2.xlsx,小区负载,63,EA,EA63,45719,0.90277777777777701,4701.8671999999997
2025-03-03,131,21:50,4127.38,附件2.xlsx,小区负载,63,EB,EB63,45719,0.90972222222222199,4127.38
2025-03-03,132,22:00,3313.27,附件2.xlsx,小区负载,63,EC,EC63,45719,0.91666666666666596,3313.27
2025-03-03,133,22:10,3221.2083,附件2.xlsx,小区负载,63,ED,ED63,45719,0.92361111111111105,3221.2082999999998
2025-03-03,134,22:20,3348.9185,附件2.xlsx,小区负载,63,EE,EE63,45719,0.93055555555555503,3348.9185000000002
2025-03-03,135,22:30,3367.45,附件2.xlsx,小区负载,63,EF,EF63,45719,0.937499999999999,3367.45
2025-03-03,136,22:40,3421.0404,附件2.xlsx,小区负载,63,EG,EG63,45719,0.94444444444444398,3421.0403999999999
2025-03-03,137,22:50,3359.4695,附件2.xlsx,小区负载,63,EH,EH63,45719,0.95138888888888795,3359.4695000000002
2025-03-03,138,23:00,3208.6,附件2.xlsx,小区负载,63,EI,EI63,45719,0.95833333333333304,3208.6
2025-03-03,139,23:10,3181.4907,附件2.xlsx,小区负载,63,EJ,EJ63,45719,0.96527777777777701,3181.4906999999998
2025-03-03,140,23:20,3221.6798,附件2.xlsx,小区负载,63,EK,EK63,45719,0.97222222222222199,3221.6797999999999
2025-03-03,141,23:30,3308.17,附件2.xlsx,小区负载,63,EL,EL63,45719,0.97916666666666596,3308.17
2025-03-03,142,23:40,3467.5505,附件2.xlsx,小区负载,63,EM,EM63,45719,0.98611111111111105,3467.5504999999998
2025-03-03,143,23:50,3505.1401,附件2.xlsx,小区负载,63,EN,EN63,45719,0.99305555555555558,3505.1401000000001
2025-03-03,144,0:00+1,3420.11,附件2.xlsx,小区负载,63,EO,EO63,45719,0:00+1,3420.11
2025-03-04,1,0:10,3407.0972,附件2.xlsx,小区负载,64,B,B64,45720,6.9444444444444441E-3,3407.0972000000002
2025-03-04,2,0:20,3441.8705,附件2.xlsx,小区负载,64,C,C64,45720,1.3888888888888888E-2,3441.8705
2025-03-04,3,0:30,3456.28,附件2.xlsx,小区负载,64,D,D64,45720,2.0833333333333301E-2,3456.28
2025-03-04,4,0:40,3428.5039,附件2.xlsx,小区负载,64,E,E64,45720,2.77777777777777E-2,3428.5039000000002
2025-03-04,5,0:50,3462.9105,附件2.xlsx,小区负载,64,F,F64,45720,3.4722222222222203E-2,3462.9105
2025-03-04,6,1:00,3583.3,附件2.xlsx,小区负载,64,G,G64,45720,4.1666666666666602E-2,3583.3
2025-03-04,7,1:10,3676.3857,附件2.xlsx,小区负载,64,H,H64,45720,4.8611111111111098E-2,3676.3856999999998
2025-03-04,8,1:20,3545.7926,附件2.xlsx,小区负载,64,I,I64,45720,5.5555555555555497E-2,3545.7926000000002
2025-03-04,9,1:30,3371.31,附件2.xlsx,小区负载,64,J,J64,45720,6.25E-2,3371.31
2025-03-04,10,1:40,3552.338,附件2.xlsx,小区负载,64,K,K64,45720,6.9444444444444406E-2,3552.3380000000002
2025-03-04,11,1:50,3792.8412,附件2.xlsx,小区负载,64,L,L64,45720,7.6388888888888895E-2,3792.8411999999998
2025-03-04,12,2:00,3822.06,附件2.xlsx,小区负载,64,M,M64,45720,8.3333333333333301E-2,3822.06
2025-03-04,13,2:10,3635.7692,附件2.xlsx,小区负载,64,N,N64,45720,9.0277777777777707E-2,3635.7692000000002
2025-03-04,14,2:20,3473.4836,附件2.xlsx,小区负载,64,O,O64,45720,9.7222222222222293E-2,3473.4836
2025-03-04,15,2:30,3440.87,附件2.xlsx,小区负载,64,P,P64,45720,0.104166666666667,3440.87
2025-03-04,16,2:40,3466.5822,附件2.xlsx,小区负载,64,Q,Q64,45720,0.11111111111111099,3466.5821999999998
2025-03-04,17,2:50,3537.5622,附件2.xlsx,小区负载,64,R,R64,45720,0.118055555555555,3537.5621999999998
2025-03-04,18,3:00,3569.84,附件2.xlsx,小区负载,64,S,S64,45720,0.125,3569.84
2025-03-04,19,3:10,3500.9124,附件2.xlsx,小区负载,64,T,T64,45720,0.131944444444444,3500.9124000000002
2025-03-04,20,3:20,3676.2893,附件2.xlsx,小区负载,64,U,U64,45720,0.13888888888888801,3676.2892999999999
2025-03-04,21,3:30,3901.74,附件2.xlsx,小区负载,64,V,V64,45720,0.14583333333333301,3901.74
2025-03-04,22,3:40,3634.9247,附件2.xlsx,小区负载,64,W,W64,45720,0.15277777777777701,3634.9247
2025-03-04,23,3:50,3482.6437,附件2.xlsx,小区负载,64,X,X64,45720,0.15972222222222199,3482.6437000000001
2025-03-04,24,4:00,3680.55,附件2.xlsx,小区负载,64,Y,Y64,45720,0.16666666666666599,3680.55
2025-03-04,25,4:10,3847.1646,附件2.xlsx,小区负载,64,Z,Z64,45720,0.17361111111111099,3847.1646000000001
