date,slot_id,time_marker_normalized,pv_actual_kw,source_file,source_sheet,source_row,source_column,source_cell,raw_date_value,raw_time_value,raw_value
2025-04-10,105,17:30,1084.05,附件2.xlsx,光伏发电实际功率,101,DB,DB101,45757,0.72916666666666596,1084.05
2025-04-10,106,17:40,863.0692,附件2.xlsx,光伏发电实际功率,101,DC,DC101,45757,0.73611111111111105,863.06920000000002
2025-04-10,107,17:50,631.1322,附件2.xlsx,光伏发电实际功率,101,DD,DD101,45757,0.74305555555555503,631.13220000000001
2025-04-10,108,18:00,368.5125,附件2.xlsx,光伏发电实际功率,101,DE,DE101,45757,0.749999999999999,368.51249999999999
2025-04-10,109,18:10,129.2907,附件2.xlsx,光伏发电实际功率,101,DF,DF101,45757,0.75694444444444398,129.29069999999999
2025-04-10,110,18:20,9.2815,附件2.xlsx,光伏发电实际功率,101,DG,DG101,45757,0.76388888888888795,9.2814999999999994
2025-04-10,111,18:30,0,附件2.xlsx,光伏发电实际功率,101,DH,DH101,45757,0.77083333333333304,0
2025-04-10,112,18:40,0.9651,附件2.xlsx,光伏发电实际功率,101,DI,DI101,45757,0.77777777777777701,0.96509999999999996
2025-04-10,113,18:50,0,附件2.xlsx,光伏发电实际功率,101,DJ,DJ101,45757,0.78472222222222199,0
2025-04-10,114,19:00,0,附件2.xlsx,光伏发电实际功率,101,DK,DK101,45757,0.79166666666666596,0
2025-04-10,115,19:10,0.0693,附件2.xlsx,光伏发电实际功率,101,DL,DL101,45757,0.79861111111111105,6.93E-2
2025-04-10,116,19:20,0,附件2.xlsx,光伏发电实际功率,101,DM,DM101,45757,0.80555555555555503,0
2025-04-10,117,19:30,0,附件2.xlsx,光伏发电实际功率,101,DN,DN101,45757,0.812499999999999,0
2025-04-10,118,19:40,0.005,附件2.xlsx,光伏发电实际功率,101,DO,DO101,45757,0.81944444444444398,5.0000000000000001E-3
2025-04-10,119,19:50,0,附件2.xlsx,光伏发电实际功率,101,DP,DP101,45757,0.82638888888888795,0
2025-04-10,120,20:00,0,附件2.xlsx,光伏发电实际功率,101,DQ,DQ101,45757,0.83333333333333304,0
2025-04-10,121,20:10,0,附件2.xlsx,光伏发电实际功率,101,DR,DR101,45757,0.84027777777777701,0
2025-04-10,122,20:20,0,附件2.xlsx,光伏发电实际功率,101,DS,DS101,45757,0.84722222222222199,0
2025-04-10,123,20:30,0,附件2.xlsx,光伏发电实际功率,101,DT,DT101,45757,0.85416666666666596,0
2025-04-10,124,20:40,0,附件2.xlsx,光伏发电实际功率,101,DU,DU101,45757,0.86111111111111105,0
2025-04-10,125,20:50,0,附件2.xlsx,光伏发电实际功率,101,DV,DV101,45757,0.86805555555555503,0
2025-04-10,126,21:00,0,附件2.xlsx,光伏发电实际功率,101,DW,DW101,45757,0.874999999999999,0
2025-04-10,127,21:10,0,附件2.xlsx,光伏发电实际功率,101,DX,DX101,45757,0.88194444444444398,0
2025-04-10,128,21:20,0,附件2.xlsx,光伏发电实际功率,101,DY,DY101,45757,0.88888888888888795,0
2025-04-10,129,21:30,0,附件2.xlsx,光伏发电实际功率,101,DZ,DZ101,45757,0.89583333333333304,0
2025-04-10,130,21:40,0,附件2.xlsx,光伏发电实际功率,101,EA,EA101,45757,0.90277777777777701,0
2025-04-10,131,21:50,0,附件2.xlsx,光伏发电实际功率,101,EB,EB101,45757,0.90972222222222199,0
2025-04-10,132,22:00,0,附件2.xlsx,光伏发电实际功率,101,EC,EC101,45757,0.91666666666666596,0
2025-04-10,133,22:10,0,附件2.xlsx,光伏发电实际功率,101,ED,ED101,45757,0.92361111111111105,0
2025-04-10,134,22:20,0,附件2.xlsx,光伏发电实际功率,101,EE,EE101,45757,0.93055555555555503,0
2025-04-10,135,22:30,0,附件2.xlsx,光伏发电实际功率,101,EF,EF101,45757,0.937499999999999,0
2025-04-10,136,22:40,0,附件2.xlsx,光伏发电实际功率,101,EG,EG101,45757,0.94444444444444398,0
2025-04-10,137,22:50,0,附件2.xlsx,光伏发电实际功率,101,EH,EH101,45757,0.95138888888888795,0
2025-04-10,138,23:00,0,附件2.xlsx,光伏发电实际功率,101,EI,EI101,45757,0.95833333333333304,0
2025-04-10,139,23:10,0,附件2.xlsx,光伏发电实际功率,101,EJ,EJ101,45757,0.96527777777777701,0
2025-04-10,140,23:20,0,附件2.xlsx,光伏发电实际功率,101,EK,EK101,45757,0.97222222222222199,0
2025-04-10,141,23:30,0,附件2.xlsx,光伏发电实际功率,101,EL,EL101,45757,0.97916666666666596,0
2025-04-10,142,23:40,0,附件2.xlsx,光伏发电实际功率,101,EM,EM101,45757,0.98611111111111105,0
2025-04-10,143,23:50,0,附件2.xlsx,光伏发电实际功率,101,EN,EN101,45757,0.99305555555555558,0
2025-04-10,144,0:00+1,0,附件2.xlsx,光伏发电实际功率,101,EO,EO101,45757,0:00+1,0
2025-04-11,1,0:10,0,附件2.xlsx,光伏发电实际功率,102,B,B102,45758,6.9444444444444441E-3,0
2025-04-11,2,0:20,0,附件2.xlsx,光伏发电实际功率,102,C,C102,45758,1.3888888888888888E-2,0
2025-04-11,3,0:30,0,附件2.xlsx,光伏发电实际功率,102,D,D102,45758,2.0833333333333301E-2,0
2025-04-11,4,0:40,0,附件2.xlsx,光伏发电实际功率,102,E,E102,45758,2.77777777777777E-2,0
2025-04-11,5,0:50,0,附件2.xlsx,光伏发电实际功率,102,F,F102,45758,3.4722222222222203E-2,0
2025-04-11,6,1:00,0,附件2.xlsx,光伏发电实际功率,102,G,G102,45758,4.1666666666666602E-2,0
2025-04-11,7,1:10,0,附件2.xlsx,光伏发电实际功率,102,H,H102,45758,4.8611111111111098E-2,0
2025-04-11,8,1:20,0,附件2.xlsx,光伏发电实际功率,102,I,I102,45758,5.5555555555555497E-2,0
2025-04-11,9,1:30,0,附件2.xlsx,光伏发电实际功率,102,J,J102,45758,6.25E-2,0
2025-04-11,10,1:40,0,附件2.xlsx,光伏发电实际功率,102,K,K102,45758,6.9444444444444406E-2,0
2025-04-11,11,1:50,0,附件2.xlsx,光伏发电实际功率,102,L,L102,45758,7.6388888888888895E-2,0
2025-04-11,12,2:00,0,附件2.xlsx,光伏发电实际功率,102,M,M102,45758,8.3333333333333301E-2,0
2025-04-11,13,2:10,0,附件2.xlsx,光伏发电实际功率,102,N,N102,45758,9.0277777777777707E-2,0
2025-04-11,14,2:20,0,附件2.xlsx,光伏发电实际功率,102,O,O102,45758,9.7222222222222293E-2,0
2025-04-11,15,2:30,0,附件2.xlsx,光伏发电实际功率,102,P,P102,45758,0.104166666666667,0
2025-04-11,16,2:40,0,附件2.xlsx,光伏发电实际功率,102,Q,Q102,45758,0.11111111111111099,0
2025-04-11,17,2:50,0,附件2.xlsx,光伏发电实际功率,102,R,R102,45758,0.118055555555555,0
2025-04-11,18,3:00,0,附件2.xlsx,光伏发电实际功率,102,S,S102,45758,0.125,0
2025-04-11,19,3:10,0,附件2.xlsx,光伏发电实际功率,102,T,T102,45758,0.131944444444444,0
2025-04-11,20,3:20,0,附件2.xlsx,光伏发电实际功率,102,U,U102,45758,0.13888888888888801,0
2025-04-11,21,3:30,0,附件2.xlsx,光伏发电实际功率,102,V,V102,45758,0.14583333333333301,0
2025-04-11,22,3:40,0,附件2.xlsx,光伏发电实际功率,102,W,W102,45758,0.15277777777777701,0
2025-04-11,23,3:50,0,附件2.xlsx,光伏发电实际功率,102,X,X102,45758,0.15972222222222199,0
2025-04-11,24,4:00,0,附件2.xlsx,光伏发电实际功率,102,Y,Y102,45758,0.16666666666666599,0
2025-04-11,25,4:10,0,附件2.xlsx,光伏发电实际功率,102,Z,Z102,45758,0.17361111111111099,0
2025-04-11,26,4:20,0.0025,附件2.xlsx,光伏发电实际功率,102,AA,AA102,45758,0.180555555555555,2.5000000000000001E-3
2025-04-11,27,4:30,0,附件2.xlsx,光伏发电实际功率,102,AB,AB102,45758,0.1875,0
2025-04-11,28,4:40,0,附件2.xlsx,光伏发电实际功率,102,AC,AC102,45758,0.194444444444444,0
2025-04-11,29,4:50,0.0344,附件2.xlsx,光伏发电实际功率,102,AD,AD102,45758,0.20138888888888801,3.44E-2
2025-04-11,30,5:00,0,附件2.xlsx,光伏发电实际功率,102,AE,AE102,45758,0.20833333333333301,0
2025-04-11,31,5:10,0,附件2.xlsx,光伏发电实际功率,102,AF,AF102,45758,0.21527777777777701,0
2025-04-11,32,5:20,0.4798,附件2.xlsx,光伏发电实际功率,102,AG,AG102,45758,0.22222222222222199,0.4798
2025-04-11,33,5:30,0,附件2.xlsx,光伏发电实际功率,102,AH,AH102,45758,0.22916666666666599,0
2025-04-11,34,5:40,16.5893,附件2.xlsx,光伏发电实际功率,102,AI,AI102,45758,0.23611111111111099,16.589300000000001
2025-04-11,35,5:50,156.2299,附件2.xlsx,光伏发电实际功率,102,AJ,AJ102,45758,0.243055555555555,156.22989999999999
2025-04-11,36,6:00,402.675,附件2.xlsx,光伏发电实际功率,102,AK,AK102,45758,0.25,402.67500000000001
2025-04-11,37,6:10,641.6424,附件2.xlsx,光伏发电实际功率,102,AL,AL102,45758,0.25694444444444398,641.64239999999995
2025-04-11,38,6:20,937.9745,附件2.xlsx,光伏发电实际功率,102,AM,AM102,45758,0.26388888888888801,937.97450000000003
2025-04-11,39,6:30,1276.425,附件2.xlsx,光伏发电实际功率,102,AN,AN102,45758,0.27083333333333298,1276.425
2025-04-11,40,6:40,1565.2295,附件2.xlsx,光伏发电实际功率,102,AO,AO102,45758,0.27777777777777701,1565.2294999999999
2025-04-11,41,6:50,1907.293,附件2.xlsx,光伏发电实际功率,102,AP,AP102,45758,0.28472222222222199,1907.2929999999999
2025-04-11,42,7:00,2340.15,附件2.xlsx,光伏发电实际功率,102,AQ,AQ102,45758,0.29166666666666602,2340.15
2025-04-11,43,7:10,2768.6842,附件2.xlsx,光伏发电实际功率,102,AR,AR102,45758,0.2986111111111111,2768.6842000000001
2025-04-11,44,7:20,3040.2709,附件2.xlsx,光伏发电实际功率,102,AS,AS102,45758,0.30555555555555503,3040.2709
2025-04-11,45,7:30,3248.1375,附件2.xlsx,光伏发电实际功率,102,AT,AT102,45758,0.3125,3248.1374999999998
2025-04-11,46,7:40,3613.564,附件2.xlsx,光伏发电实际功率,102,AU,AU102,45758,0.31944444444444398,3613.5639999999999
2025-04-11,47,7:50,3851.6056,附件2.xlsx,光伏发电实际功率,102,AV,AV102,45758,0.32638888888888801,3851.6055999999999
2025-04-11,48,8:00,3943.875,附件2.xlsx,光伏发电实际功率,102,AW,AW102,45758,0.33333333333333331,3943.875
2025-04-11,49,8:10,4190.3614,附件2.xlsx,光伏发电实际功率,102,AX,AX102,45758,0.34027777777777701,4190.3613999999998
2025-04-11,50,8:20,4577.2171,附件2.xlsx,光伏发电实际功率,102,AY,AY102,45758,0.34722222222222199,4577.2170999999998
2025-04-11,51,8:30,4928.025,附件2.xlsx,光伏发电实际功率,102,AZ,AZ102,45758,0.35416666666666602,4928.0249999999996
2025-04-11,52,8:40,5115.2328,附件2.xlsx,光伏发电实际功率,102,BA,BA102,45758,0.36111111111111099,5115.2327999999998
2025-04-11,53,8:50,5499.5625,附件2.xlsx,光伏发电实际功率,102,BB,BB102,45758,0.36805555555555503,5499.5625
2025-04-11,54,9:00,5968.1625,附件2.xlsx,光伏发电实际功率,102,BC,BC102,45758,0.375,5968.1625000000004
2025-04-11,55,9:10,6045.7554,附件2.xlsx,光伏发电实际功率,102,BD,BD102,45758,0.38194444444444398,6045.7554
2025-04-11,56,9:20,6173.5233,附件2.xlsx,光伏发电实际功率,102,BE,BE102,45758,0.38888888888888801,6173.5232999999998
2025-04-11,57,9:30,6575.3625,附件2.xlsx,光伏发电实际功率,102,BF,BF102,45758,0.39583333333333298,6575.3625000000002
2025-04-11,58,9:40,6998.9907,附件2.xlsx,光伏发电实际功率,102,BG,BG102,45758,0.40277777777777701,6998.9907000000003
2025-04-11,59,9:50,7120.1527,附件2.xlsx,光伏发电实际功率,102,BH,BH102,45758,0.40972222222222199,7120.1526999999996
2025-04-11,60,10:00,7077.4125,附件2.xlsx,光伏发电实际功率,102,BI,BI102,45758,0.41666666666666602,7077.4125000000004
2025-04-11,61,10:10,7291.0696,附件2.xlsx,光伏发电实际功率,102,BJ,BJ102,45758,0.42361111111111099,7291.0695999999998
2025-04-11,62,10:20,7426.0562,附件2.xlsx,光伏发电实际功率,102,BK,BK102,45758,0.43055555555555503,7426.0562
2025-04-11,63,10:30,7431.6375,附件2.xlsx,光伏发电实际功率,102,BL,BL102,45758,0.4375,7431.6374999999998
2025-04-11,64,10:40,7615.5593,附件2.xlsx,光伏发电实际功率,102,BM,BM102,45758,0.44444444444444398,7615.5592999999999
2025-04-11,65,10:50,7815.4824,附件2.xlsx,光伏发电实际功率,102,BN,BN102,45758,0.45138888888888801,7815.4823999999999
2025-04-11,66,11:00,7964.925,附件2.xlsx,光伏发电实际功率,102,BO,BO102,45758,0.45833333333333298,7964.9250000000002
2025-04-11,67,11:10,8154.9708,附件2.xlsx,光伏发电实际功率,102,BP,BP102,45758,0.46527777777777701,8154.9708000000001
2025-04-11,68,11:20,8242.6867,附件2.xlsx,光伏发电实际功率,102,BQ,BQ102,45758,0.47222222222222199,8242.6867000000002
2025-04-11,69,11:30,8257.7625,附件2.xlsx,光伏发电实际功率,102,BR,BR102,45758,0.47916666666666602,8257.7625000000007
2025-04-11,70,11:40,8380.4423,附件2.xlsx,光伏发电实际功率,102,BS,BS102,45758,0.48611111111111099,8380.4423000000006
2025-04-11,71,11:50,8471.2631,附件2.xlsx,光伏发电实际功率,102,BT,BT102,45758,0.49305555555555503,8471.2631000000001
2025-04-11,72,12:00,8585.6625,附件2.xlsx,光伏发电实际功率,102,BU,BU102,45758,0.5,8585.6625000000004
2025-04-11,73,12:10,8898.359,附件2.xlsx,光伏发电实际功率,102,BV,BV102,45758,0.50694444444444398,8898.3590000000004
2025-04-11,74,12:20,8980.4831,附件2.xlsx,光伏发电实际功率,102,BW,BW102,45758,0.51388888888888795,8980.4830999999995
2025-04-11,75,12:30,8905.8375,附件2.xlsx,光伏发电实际功率,102,BX,BX102,45758,0.52083333333333304,8905.8374999999996
2025-04-11,76,12:40,9159.8137,附件2.xlsx,光伏发电实际功率,102,BY,BY102,45758,0.52777777777777701,9159.8137000000006
2025-04-11,77,12:50,9272.7325,附件2.xlsx,光伏发电实际功率,102,BZ,BZ102,45758,0.53472222222222199,9272.7325000000001
2025-04-11,78,13:00,9098.625,附件2.xlsx,光伏发电实际功率,102,CA,CA102,45758,0.54166666666666596,9098.625
2025-04-11,79,13:10,8983.4151,附件2.xlsx,光伏发电实际功率,102,CB,CB102,45758,0.54861111111111105,8983.4151000000002
2025-04-11,80,13:20,8958.8949,附件2.xlsx,光伏发电实际功率,102,CC,CC102,45758,0.55555555555555503,8958.8948999999993
2025-04-11,81,13:30,8905.5,附件2.xlsx,光伏发电实际功率,102,CD,CD102,45758,0.5625,8905.5
2025-04-11,82,13:40,8691.483,附件2.xlsx,光伏发电实际功率,102,CE,CE102,45758,0.56944444444444398,8691.4830000000002
2025-04-11,83,13:50,8400.5914,附件2.xlsx,光伏发电实际功率,102,CF,CF102,45758,0.57638888888888795,8400.5913999999993
2025-04-11,84,14:00,8125.1625,附件2.xlsx,光伏发电实际功率,102,CG,CG102,45758,0.58333333333333304,8125.1625000000004
2025-04-11,85,14:10,7866.471,附件2.xlsx,光伏发电实际功率,102,CH,CH102,45758,0.59027777777777701,7866.4709999999995
2025-04-11,86,14:20,7459.9075,附件2.xlsx,光伏发电实际功率,102,CI,CI102,45758,0.59722222222222199,7459.9075000000003
2025-04-11,87,14:30,7025.325,附件2.xlsx,光伏发电实际功率,102,CJ,CJ102,45758,0.60416666666666596,7025.3249999999998
2025-04-11,88,14:40,6856.5771,附件2.xlsx,光伏发电实际功率,102,CK,CK102,45758,0.61111111111111105,6856.5771000000004
2025-04-11,89,14:50,6654.4668,附件2.xlsx,光伏发电实际功率,102,CL,CL102,45758,0.61805555555555503,6654.4668000000001
2025-04-11,90,15:00,6255.8625,附件2.xlsx,光伏发电实际功率,102,CM,CM102,45758,0.624999999999999,6255.8625000000002
2025-04-11,91,15:10,5802.3501,附件2.xlsx,光伏发电实际功率,102,CN,CN102,45758,0.63194444444444398,5802.3500999999997
2025-04-11,92,15:20,5493.4041,附件2.xlsx,光伏发电实际功率,102,CO,CO102,45758,0.63888888888888795,5493.4040999999997
2025-04-11,93,15:30,5326.7625,附件2.xlsx,光伏发电实际功率,102,CP,CP102,45758,0.64583333333333304,5326.7624999999998
2025-04-11,94,15:40,5124.1284,附件2.xlsx,光伏发电实际功率,102,CQ,CQ102,45758,0.65277777777777701,5124.1283999999996
2025-04-11,95,15:50,4852.312,附件2.xlsx,光伏发电实际功率,102,CR,CR102,45758,0.65972222222222199,4852.3119999999999
2025-04-11,96,16:00,4449.975,附件2.xlsx,光伏发电实际功率,102,CS,CS102,45758,0.66666666666666596,4449.9750000000004
2025-04-11,97,16:10,3885.7737,附件2.xlsx,光伏发电实际功率,102,CT,CT102,45758,0.67361111111111105,3885.7737000000002
2025-04-11,98,16:20,3496.4282,附件2.xlsx,光伏发电实际功率,102,CU,CU102,45758,0.68055555555555503,3496.4281999999998
2025-04-11,99,16:30,3279.5625,附件2.xlsx,光伏发电实际功率,102,CV,CV102,45758,0.687499999999999,3279.5625
2025-04-11,100,16:40,2919.0898,附件2.xlsx,光伏发电实际功率,102,CW,CW102,45758,0.69444444444444398,2919.0898000000002
2025-04-11,101,16:50,2563.1458,附件2.xlsx,光伏发电实际功率,102,CX,CX102,45758,0.70138888888888795,2563.1457999999998
2025-04-11,102,17:00,2291.4375,附件2.xlsx,光伏发电实际功率,102,CY,CY102,45758,0.70833333333333304,2291.4375
2025-04-11,103,17:10,1999.5514,附件2.xlsx,光伏发电实际功率,102,CZ,CZ102,45758,0.71527777777777701,1999.5514000000001
2025-04-11,104,17:20,1609.6506,附件2.xlsx,光伏发电实际功率,102,DA,DA102,45758,0.72222222222222199,1609.6505999999999
2025-04-11,105,17:30,1192.275,附件2.xlsx,光伏发电实际功率,102,DB,DB102,45758,0.72916666666666596,1192.2750000000001
2025-04-11,106,17:40,904.1281,附件2.xlsx,光伏发电实际功率,102,DC,DC102,45758,0.73611111111111105,904.12810000000002
2025-04-11,107,17:50,688.8446,附件2.xlsx,光伏发电实际功率,102,DD,DD102,45758,0.74305555555555503,688.84460000000001
2025-04-11,108,18:00,455.475,附件2.xlsx,光伏发电实际功率,102,DE,DE102,45758,0.749999999999999,455.47500000000002
2025-04-11,109,18:10,180.218,附件2.xlsx,光伏发电实际功率,102,DF,DF102,45758,0.75694444444444398,180.21799999999999
2025-04-11,110,18:20,19.3483,附件2.xlsx,光伏发电实际功率,102,DG,DG102,45758,0.76388888888888795,19.348299999999998
2025-04-11,111,18:30,0,附件2.xlsx,光伏发电实际功率,102,DH,DH102,45758,0.77083333333333304,0
2025-04-11,112,18:40,0.5316,附件2.xlsx,光伏发电实际功率,102,DI,DI102,45758,0.77777777777777701,0.53159999999999996
2025-04-11,113,18:50,0,附件2.xlsx,光伏发电实际功率,102,DJ,DJ102,45758,0.78472222222222199,0
2025-04-11,114,19:00,0,附件2.xlsx,光伏发电实际功率,102,DK,DK102,45758,0.79166666666666596,0
2025-04-11,115,19:10,0.0382,附件2.xlsx,光伏发电实际功率,102,DL,DL102,45758,0.79861111111111105,3.8199999999999998E-2
2025-04-11,116,19:20,0,附件2.xlsx,光伏发电实际功率,102,DM,DM102,45758,0.80555555555555503,0
2025-04-11,117,19:30,0,附件2.xlsx,光伏发电实际功率,102,DN,DN102,45758,0.812499999999999,0
2025-04-11,118,19:40,0.0027,附件2.xlsx,光伏发电实际功率,102,DO,DO102,45758,0.81944444444444398,2.7000000000000001E-3
2025-04-11,119,19:50,0,附件2.xlsx,光伏发电实际功率,102,DP,DP102,45758,0.82638888888888795,0
2025-04-11,120,20:00,0,附件2.xlsx,光伏发电实际功率,102,DQ,DQ102,45758,0.83333333333333304,0
2025-04-11,121,20:10,0,附件2.xlsx,光伏发电实际功率,102,DR,DR102,45758,0.84027777777777701,0
2025-04-11,122,20:20,0,附件2.xlsx,光伏发电实际功率,102,DS,DS102,45758,0.84722222222222199,0
2025-04-11,123,20:30,0,附件2.xlsx,光伏发电实际功率,102,DT,DT102,45758,0.85416666666666596,0
2025-04-11,124,20:40,0,附件2.xlsx,光伏发电实际功率,102,DU,DU102,45758,0.86111111111111105,0
2025-04-11,125,20:50,0,附件2.xlsx,光伏发电实际功率,102,DV,DV102,45758,0.86805555555555503,0
2025-04-11,126,21:00,0,附件2.xlsx,光伏发电实际功率,102,DW,DW102,45758,0.874999999999999,0
2025-04-11,127,21:10,0,附件2.xlsx,光伏发电实际功率,102,DX,DX102,45758,0.88194444444444398,0
2025-04-11,128,21:20,0,附件2.xlsx,光伏发电实际功率,102,DY,DY102,45758,0.88888888888888795,0
2025-04-11,129,21:30,0,附件2.xlsx,光伏发电实际功率,102,DZ,DZ102,45758,0.89583333333333304,0
2025-04-11,130,21:40,0,附件2.xlsx,光伏发电实际功率,102,EA,EA102,45758,0.90277777777777701,0
2025-04-11,131,21:50,0,附件2.xlsx,光伏发电实际功率,102,EB,EB102,45758,0.90972222222222199,0
2025-04-11,132,22:00,0,附件2.xlsx,光伏发电实际功率,102,EC,EC102,45758,0.91666666666666596,0
2025-04-11,133,22:10,0,附件2.xlsx,光伏发电实际功率,102,ED,ED102,45758,0.92361111111111105,0
2025-04-11,134,22:20,0,附件2.xlsx,光伏发电实际功率,102,EE,EE102,45758,0.93055555555555503,0
2025-04-11,135,22:30,0,附件2.xlsx,光伏发电实际功率,102,EF,EF102,45758,0.937499999999999,0
2025-04-11,136,22:40,0,附件2.xlsx,光伏发电实际功率,102,EG,EG102,45758,0.94444444444444398,0
2025-04-11,137,22:50,0,附件2.xlsx,光伏发电实际功率,102,EH,EH102,45758,0.95138888888888795,0
2025-04-11,138,23:00,0,附件2.xlsx,光伏发电实际功率,102,EI,EI102,45758,0.95833333333333304,0
2025-04-11,139,23:10,0,附件2.xlsx,光伏发电实际功率,102,EJ,EJ102,45758,0.96527777777777701,0
2025-04-11,140,23:20,0,附件2.xlsx,光伏发电实际功率,102,EK,EK102,45758,0.97222222222222199,0
2025-04-11,141,23:30,0,附件2.xlsx,光伏发电实际功率,102,EL,EL102,45758,0.97916666666666596,0
2025-04-11,142,23:40,0,附件2.xlsx,光伏发电实际功率,102,EM,EM102,45758,0.98611111111111105,0
2025-04-11,143,23:50,0,附件2.xlsx,光伏发电实际功率,102,EN,EN102,45758,0.99305555555555558,0
2025-04-11,144,0:00+1,0,附件2.xlsx,光伏发电实际功率,102,EO,EO102,45758,0:00+1,0
2025-04-12,1,0:10,0,附件2.xlsx,光伏发电实际功率,103,B,B103,45759,6.9444444444444441E-3,0
2025-04-12,2,0:20,0,附件2.xlsx,光伏发电实际功率,103,C,C103,45759,1.3888888888888888E-2,0
2025-04-12,3,0:30,0,附件2.xlsx,光伏发电实际功率,103,D,D103,45759,2.0833333333333301E-2,0
2025-04-12,4,0:40,0,附件2.xlsx,光伏发电实际功率,103,E,E103,45759,2.77777777777777E-2,0
2025-04-12,5,0:50,0,附件2.xlsx,光伏发电实际功率,103,F,F103,45759,3.4722222222222203E-2,0
2025-04-12,6,1:00,0,附件2.xlsx,光伏发电实际功率,103,G,G103,45759,4.1666666666666602E-2,0
2025-04-12,7,1:10,0,附件2.xlsx,光伏发电实际功率,103,H,H103,45759,4.8611111111111098E-2,0
2025-04-12,8,1:20,0,附件2.xlsx,光伏发电实际功率,103,I,I103,45759,5.5555555555555497E-2,0
2025-04-12,9,1:30,0,附件2.xlsx,光伏发电实际功率,103,J,J103,45759,6.25E-2,0
2025-04-12,10,1:40,0,附件2.xlsx,光伏发电实际功率,103,K,K103,45759,6.9444444444444406E-2,0
2025-04-12,11,1:50,0,附件2.xlsx,光伏发电实际功率,103,L,L103,45759,7.6388888888888895E-2,0
2025-04-12,12,2:00,0,附件2.xlsx,光伏发电实际功率,103,M,M103,45759,8.3333333333333301E-2,0
2025-04-12,13,2:10,0,附件2.xlsx,光伏发电实际功率,103,N,N103,45759,9.0277777777777707E-2,0
2025-04-12,14,2:20,0,附件2.xlsx,光伏发电实际功率,103,O,O103,45759,9.7222222222222293E-2,0
2025-04-12,15,2:30,0,附件2.xlsx,光伏发电实际功率,103,P,P103,45759,0.104166666666667,0
2025-04-12,16,2:40,0,附件2.xlsx,光伏发电实际功率,103,Q,Q103,45759,0.11111111111111099,0
2025-04-12,17,2:50,0,附件2.xlsx,光伏发电实际功率,103,R,R103,45759,0.118055555555555,0
2025-04-12,18,3:00,0,附件2.xlsx,光伏发电实际功率,103,S,S103,45759,0.125,0
2025-04-12,19,3:10,0,附件2.xlsx,光伏发电实际功率,103,T,T103,45759,0.131944444444444,0
2025-04-12,20,3:20,0,附件2.xlsx,光伏发电实际功率,103,U,U103,45759,0.13888888888888801,0
2025-04-12,21,3:30,0,附件2.xlsx,光伏发电实际功率,103,V,V103,45759,0.14583333333333301,0
2025-04-12,22,3:40,0,附件2.xlsx,光伏发电实际功率,103,W,W103,45759,0.15277777777777701,0
2025-04-12,23,3:50,0,附件2.xlsx,光伏发电实际功率,103,X,X103,45759,0.15972222222222199,0
2025-04-12,24,4:00,0,附件2.xlsx,光伏发电实际功率,103,Y,Y103,45759,0.16666666666666599,0
2025-04-12,25,4:10,0.0024,附件2.xlsx,光伏发电实际功率,103,Z,Z103,45759,0.17361111111111099,2.3999999999999998E-3
2025-04-12,26,4:20,0,附件2.xlsx,光伏发电实际功率,103,AA,AA103,45759,0.180555555555555,0
2025-04-12,27,4:30,0,附件2.xlsx,光伏发电实际功率,103,AB,AB103,45759,0.1875,0
2025-04-12,28,4:40,0.0333,附件2.xlsx,光伏发电实际功率,103,AC,AC103,45759,0.194444444444444,3.3300000000000003E-2
2025-04-12,29,4:50,0,附件2.xlsx,光伏发电实际功率,103,AD,AD103,45759,0.20138888888888801,0
2025-04-12,30,5:00,0,附件2.xlsx,光伏发电实际功率,103,AE,AE103,45759,0.20833333333333301,0
2025-04-12,31,5:10,0.4637,附件2.xlsx,光伏发电实际功率,103,AF,AF103,45759,0.21527777777777701,0.4637
2025-04-12,32,5:20,0,附件2.xlsx,光伏发电实际功率,103,AG,AG103,45759,0.22222222222222199,0
2025-04-12,33,5:30,0,附件2.xlsx,光伏发电实际功率,103,AH,AH103,45759,0.22916666666666599,0
2025-04-12,34,5:40,36.2246,附件2.xlsx,光伏发电实际功率,103,AI,AI103,45759,0.23611111111111099,36.224600000000002
2025-04-12,35,5:50,210.6879,附件2.xlsx,光伏发电实际功率,103,AJ,AJ103,45759,0.243055555555555,210.68790000000001
2025-04-12,36,6:00,503.3625,附件2.xlsx,光伏发电实际功率,103,AK,AK103,45759,0.25,503.36250000000001
2025-04-12,37,6:10,789.6066,附件2.xlsx,光伏发电实际功率,103,AL,AL103,45759,0.25694444444444398,789.60659999999996
2025-04-12,38,6:20,1087.5835,附件2.xlsx,光伏发电实际功率,103,AM,AM103,45759,0.26388888888888801,1087.5835
2025-04-12,39,6:30,1403.1,附件2.xlsx,光伏发电实际功率,103,AN,AN103,45759,0.27083333333333298,1403.1
2025-04-12,40,6:40,1716.6261,附件2.xlsx,光伏发电实际功率,103,AO,AO103,45759,0.27777777777777701,1716.6261
2025-04-12,41,6:50,2097.9174,附件2.xlsx,光伏发电实际功率,103,AP,AP103,45759,0.28472222222222199,2097.9173999999998
2025-04-12,42,7:00,2462.3625,附件2.xlsx,光伏发电实际功率,103,AQ,AQ103,45759,0.29166666666666602,2462.3625000000002
2025-04-12,43,7:10,2658.9056,附件2.xlsx,光伏发电实际功率,103,AR,AR103,45759,0.2986111111111111,2658.9056
