date,issue_hour,slot,endpoint_minute,previous_kwh,new_kwh,up_kwh,down_kwh,incremental_cost,scenario_dates
2025-05-16,6,95,970,0.0,1.2682394329210749,1.2682394329210749,0.0,1127.0211886168158,2025-02-26;2025-01-06;2025-05-05;2025-01-22;2025-04-01
2025-05-16,6,96,980,1.7353830421894472,1.2682394329210749,0.0,0.4671436092683723,1127.0211886168158,2025-02-26;2025-01-06;2025-05-05;2025-01-22;2025-04-01
2025-05-16,6,97,990,70.81622136127083,1.2682394329210749,0.0,69.54798192834976,1127.0211886168158,2025-02-26;2025-01-06;2025-05-05;2025-01-22;2025-04-01
2025-05-16,6,98,1000,130.4868188510059,36.08058210001504,0.0,94.40623675099084,1127.0211886168158,2025-02-26;2025-01-06;2025-05-05;2025-01-22;2025-04-01
2025-05-16,6,99,1010,156.7893107686144,70.31738686612847,0.0,86.47192390248593,1127.0211886168158,2025-02-26;2025-01-06;2025-05-05;2025-01-22;2025-04-01
2025-05-16,6,100,1020,197.34633960589676,114.97140315093996,0.0,82.3749364549568,1127.0211886168158,2025-02-26;2025-01-06;2025-05-05;2025-01-22;2025-04-01
2025-05-16,6,101,1030,279.1008584659339,163.89143739091998,0.0,115.20942107501395,1127.0211886168158,2025-02-26;2025-01-06;2025-05-05;2025-01-22;2025-04-01
2025-05-16,6,102,1040,211.52578114778913,210.72649702504017,0.0,0.7992841227489578,1127.0211886168158,2025-02-26;2025-01-06;2025-05-05;2025-01-22;2025-04-01
2025-05-16,6,103,1050,235.50542175314848,235.42649690042623,0.0,0.07892485272225258,1127.0211886168158,2025-02-26;2025-01-06;2025-05-05;2025-01-22;2025-04-01
2025-05-16,6,104,1060,254.22742625106127,254.0423258025213,0.0,0.18510044853996988,1127.0211886168158,2025-02-26;2025-01-06;2025-05-05;2025-01-22;2025-04-01
2025-05-16,6,105,1070,293.40540992387946,296.3291964959958,2.9237865721163416,0.0,1127.0211886168158,2025-02-26;2025-01-06;2025-05-05;2025-01-22;2025-04-01
2025-05-16,6,106,1080,366.99178787239777,378.4325293018666,11.440741429468858,0.0,1127.0211886168158,2025-02-26;2025-01-06;2025-05-05;2025-01-22;2025-04-01
2025-05-16,6,107,1090,431.2708880173611,55.89240064397944,0.0,375.37848737338163,1127.0211886168158,2025-02-26;2025-01-06;2025-05-05;2025-01-22;2025-04-01
2025-05-16,6,108,1100,0.0,58.093667589084504,58.093667589084504,0.0,1127.0211886168158,2025-02-26;2025-01-06;2025-05-05;2025-01-22;2025-04-01
2025-05-16,6,109,1110,0.0,56.21600124766677,56.21600124766677,0.0,1127.0211886168158,2025-02-26;2025-01-06;2025-05-05;2025-01-22;2025-04-01
2025-05-16,6,110,1120,0.0,63.73460592906491,63.73460592906491,0.0,1127.0211886168158,2025-02-26;2025-01-06;2025-05-05;2025-01-22;2025-04-01
2025-05-16,6,111,1130,0.0,69.91145463980007,69.91145463980007,0.0,1127.0211886168158,2025-02-26;2025-01-06;2025-05-05;2025-01-22;2025-04-01
2025-05-16,6,112,1140,0.0,71.79687552711569,71.79687552711569,0.0,1127.0211886168158,2025-02-26;2025-01-06;2025-05-05;2025-01-22;2025-04-01
2025-05-16,6,113,1150,0.0,0.0,0.0,0.0,1127.0211886168158,2025-02-26;2025-01-06;2025-05-05;2025-01-22;2025-04-01
2025-05-16,6,114,1160,0.0,0.0,0.0,0.0,1127.0211886168158,2025-02-26;2025-01-06;2025-05-05;2025-01-22;2025-04-01
2025-05-16,6,115,1170,0.0,0.0,0.0,0.0,1127.0211886168158,2025-02-26;2025-01-06;2025-05-05;2025-01-22;2025-04-01
2025-05-16,6,116,1180,0.0,0.0,0.0,0.0,1127.0211886168158,2025-02-26;2025-01-06;2025-05-05;2025-01-22;2025-04-01
2025-05-16,6,117,1190,0.0,0.0,0.0,0.0,1127.0211886168158,2025-02-26;2025-01-06;2025-05-05;2025-01-22;2025-04-01
2025-05-16,6,118,1200,0.0,0.0,0.0,0.0,1127.0211886168158,2025-02-26;2025-01-06;2025-05-05;2025-01-22;2025-04-01
2025-05-16,6,119,1210,0.0,74.59380603695307,74.59380603695307,0.0,1127.0211886168158,2025-02-26;2025-01-06;2025-05-05;2025-01-22;2025-04-01
2025-05-16,6,120,1220,87.11547194054918,72.96189431759953,0.0,14.153577622949655,1127.0211886168158,2025-02-26;2025-01-06;2025-05-05;2025-01-22;2025-04-01
2025-05-16,6,121,1230,91.25125705227701,76.42681833397444,0.0,14.824438718302574,1127.0211886168158,2025-02-26;2025-01-06;2025-05-05;2025-01-22;2025-04-01
2025-05-16,6,122,1240,93.97151039689881,78.70594643371115,0.0,15.26556396318766,1127.0211886168158,2025-02-26;2025-01-06;2025-05-05;2025-01-22;2025-04-01
2025-05-16,6,123,1250,94.33891720254974,79.01409419184412,0.0,15.324823010705614,1127.0211886168158,2025-02-26;2025-01-06;2025-05-05;2025-01-22;2025-04-01
2025-05-16,6,124,1260,92.4963398201448,77.47093709833717,0.0,15.025402721807623,1127.0211886168158,2025-02-26;2025-01-06;2025-05-05;2025-01-22;2025-04-01
2025-05-16,6,125,1270,88.88609510832872,455.8870243950935,367.00092928676474,0.0,1127.0211886168158,2025-02-26;2025-01-06;2025-05-05;2025-01-22;2025-04-01
2025-05-16,6,126,1280,526.3276254223034,450.5350223985225,0.0,75.79260302378088,1127.0211886168158,2025-02-26;2025-01-06;2025-05-05;2025-01-22;2025-04-01
2025-05-16,6,127,1290,541.9393461582612,463.9028653279031,0.0,78.03648083035807,1127.0211886168158,2025-02-26;2025-01-06;2025-05-05;2025-01-22;2025-04-01
2025-05-16,6,128,1300,552.2646300241088,472.74472813521055,0.0,79.51990188889823,1127.0211886168158,2025-02-26;2025-01-06;2025-05-05;2025-01-22;2025-04-01
2025-05-16,6,129,1310,501.4252360403957,429.2210771972896,0.0,72.20415884310609,1127.0211886168158,2025-02-26;2025-01-06;2025-05-05;2025-01-22;2025-04-01
2025-05-16,6,130,1320,426.66913527743276,365.2213505768112,0.0,61.44778470062158,1127.0211886168158,2025-02-26;2025-01-06;2025-05-05;2025-01-22;2025-04-01
2025-05-16,6,131,1330,424.029130076648,1120.6088478605836,696.5797177839356,0.0,1127.0211886168158,2025-02-26;2025-01-06;2025-05-05;2025-01-22;2025-04-01
2025-05-16,6,132,1340,1274.110183604481,1131.1841962010462,0.0,142.92598740343487,1127.0211886168158,2025-02-26;2025-01-06;2025-05-05;2025-01-22;2025-04-01
2025-05-16,6,133,1350,1222.1942569663524,1085.0894473305327,0.0,137.10480963581972,1127.0211886168158,2025-02-26;2025-01-06;2025-05-05;2025-01-22;2025-04-01
2025-05-16,6,134,1360,1220.122644470077,1083.255095238027,0.0,136.8675492320499,1127.0211886168158,2025-02-26;2025-01-06;2025-05-05;2025-01-22;2025-04-01
2025-05-16,6,135,1370,1234.3379491230132,1095.882988680125,0.0,138.45496044288825,1127.0211886168158,2025-02-26;2025-01-06;2025-05-05;2025-01-22;2025-04-01
2025-05-16,6,136,1380,1259.1215128092547,1117.8951017395118,0.0,141.22641106974288,1127.0211886168158,2025-02-26;2025-01-06;2025-05-05;2025-01-22;2025-04-01
2025-05-16,6,137,1390,1318.234987284291,1319.640801451646,1.4058141673549471,0.0,1127.0211886168158,2025-02-26;2025-01-06;2025-05-05;2025-01-22;2025-04-01
2025-05-16,6,138,1400,1293.449705897622,1292.9322710687377,0.0,0.5174348288842339,1127.0211886168158,2025-02-26;2025-01-06;2025-05-05;2025-01-22;2025-04-01
2025-05-16,6,139,1410,1185.2488602549906,1184.7642525752633,0.0,0.48460767972733265,1127.0211886168158,2025-02-26;2025-01-06;2025-05-05;2025-01-22;2025-04-01
2025-05-16,6,140,1420,1129.1864590800778,1128.7211746646371,0.0,0.4652844154406921,1127.0211886168158,2025-02-26;2025-01-06;2025-05-05;2025-01-22;2025-04-01
2025-05-16,6,141,1430,1129.4506131001351,1128.9900783700186,0.0,0.4605347301164784,1127.0211886168158,2025-02-26;2025-01-06;2025-05-05;2025-01-22;2025-04-01
2025-05-16,6,142,1440,1153.4030456484113,1152.9410567380285,0.0,0.46198891038284273,1127.0211886168158,2025-02-26;2025-01-06;2025-05-05;2025-01-22;2025-04-01
2025-05-16,6,143,1450,1175.476532193285,1175.476532193285,0.0,0.0,1127.0211886168158,2025-02-26;2025-01-06;2025-05-05;2025-01-22;2025-04-01
2025-05-16,12,71,730,0.0,0.0,0.0,0.0,-339.8777602046518,2025-02-04;2025-03-10;2025-04-06;2025-03-08;2025-02-06
2025-05-16,12,72,740,0.0,0.0,0.0,0.0,-339.8777602046518,2025-02-04;2025-03-10;2025-04-06;2025-03-08;2025-02-06
2025-05-16,12,73,750,0.0,0.0,0.0,0.0,-339.8777602046518,2025-02-04;2025-03-10;2025-04-06;2025-03-08;2025-02-06
2025-05-16,12,74,760,0.0,0.0,0.0,0.0,-339.8777602046518,2025-02-04;2025-03-10;2025-04-06;2025-03-08;2025-02-06
2025-05-16,12,75,770,0.0,0.0,0.0,0.0,-339.8777602046518,2025-02-04;2025-03-10;2025-04-06;2025-03-08;2025-02-06
2025-05-16,12,76,780,0.0,0.0,0.0,0.0,-339.8777602046518,2025-02-04;2025-03-10;2025-04-06;2025-03-08;2025-02-06
2025-05-16,12,77,790,0.0,0.0,0.0,0.0,-339.8777602046518,2025-02-04;2025-03-10;2025-04-06;2025-03-08;2025-02-06
2025-05-16,12,78,800,0.0,0.0,0.0,0.0,-339.8777602046518,2025-02-04;2025-03-10;2025-04-06;2025-03-08;2025-02-06
2025-05-16,12,79,810,0.0,0.0,0.0,0.0,-339.8777602046518,2025-02-04;2025-03-10;2025-04-06;2025-03-08;2025-02-06
2025-05-16,12,80,820,0.0,0.0,0.0,0.0,-339.8777602046518,2025-02-04;2025-03-10;2025-04-06;2025-03-08;2025-02-06
2025-05-16,12,81,830,0.0,0.0,0.0,0.0,-339.8777602046518,2025-02-04;2025-03-10;2025-04-06;2025-03-08;2025-02-06
2025-05-16,12,82,840,0.0,0.0,0.0,0.0,-339.8777602046518,2025-02-04;2025-03-10;2025-04-06;2025-03-08;2025-02-06
2025-05-16,12,83,850,0.0,0.0,0.0,0.0,-339.8777602046518,2025-02-04;2025-03-10;2025-04-06;2025-03-08;2025-02-06
2025-05-16,12,84,860,0.0,0.0,0.0,0.0,-339.8777602046518,2025-02-04;2025-03-10;2025-04-06;2025-03-08;2025-02-06
2025-05-16,12,85,870,0.0,0.0,0.0,0.0,-339.8777602046518,2025-02-04;2025-03-10;2025-04-06;2025-03-08;2025-02-06
2025-05-16,12,86,880,0.0,0.0,0.0,0.0,-339.8777602046518,2025-02-04;2025-03-10;2025-04-06;2025-03-08;2025-02-06
2025-05-16,12,87,890,0.0,0.0,0.0,0.0,-339.8777602046518,2025-02-04;2025-03-10;2025-04-06;2025-03-08;2025-02-06
2025-05-16,12,88,900,0.0,0.0,0.0,0.0,-339.8777602046518,2025-02-04;2025-03-10;2025-04-06;2025-03-08;2025-02-06
2025-05-16,12,89,910,0.0,0.0,0.0,0.0,-339.8777602046518,2025-02-04;2025-03-10;2025-04-06;2025-03-08;2025-02-06
2025-05-16,12,90,920,0.0,0.0,0.0,0.0,-339.8777602046518,2025-02-04;2025-03-10;2025-04-06;2025-03-08;2025-02-06
2025-05-16,12,91,930,0.0,0.0,0.0,0.0,-339.8777602046518,2025-02-04;2025-03-10;2025-04-06;2025-03-08;2025-02-06
2025-05-16,12,92,940,0.0,0.0,0.0,0.0,-339.8777602046518,2025-02-04;2025-03-10;2025-04-06;2025-03-08;2025-02-06
2025-05-16,12,93,950,0.0,0.0,0.0,0.0,-339.8777602046518,2025-02-04;2025-03-10;2025-04-06;2025-03-08;2025-02-06
2025-05-16,12,94,960,0.0,0.0,0.0,0.0,-339.8777602046518,2025-02-04;2025-03-10;2025-04-06;2025-03-08;2025-02-06
2025-05-16,12,95,970,1.2682394329210749,0.0,0.0,1.2682394329210749,-339.8777602046518,2025-02-04;2025-03-10;2025-04-06;2025-03-08;2025-02-06
2025-05-16,12,96,980,1.2682394329210749,0.0,0.0,1.2682394329210749,-339.8777602046518,2025-02-04;2025-03-10;2025-04-06;2025-03-08;2025-02-06
2025-05-16,12,97,990,1.2682394329210749,0.0,0.0,1.2682394329210749,-339.8777602046518,2025-02-04;2025-03-10;2025-04-06;2025-03-08;2025-02-06
2025-05-16,12,98,1000,36.08058210001504,0.0,0.0,36.08058210001504,-339.8777602046518,2025-02-04;2025-03-10;2025-04-06;2025-03-08;2025-02-06
2025-05-16,12,99,1010,70.31738686612847,0.0,0.0,70.31738686612847,-339.8777602046518,2025-02-04;2025-03-10;2025-04-06;2025-03-08;2025-02-06
2025-05-16,12,100,1020,114.97140315093996,0.0,0.0,114.97140315093996,-339.8777602046518,2025-02-04;2025-03-10;2025-04-06;2025-03-08;2025-02-06
2025-05-16,12,101,1030,163.89143739091998,119.41770886597058,0.0,44.473728524949394,-339.8777602046518,2025-02-04;2025-03-10;2025-04-06;2025-03-08;2025-02-06
2025-05-16,12,102,1040,210.72649702504017,159.63858909574904,0.0,51.087907929291134,-339.8777602046518,2025-02-04;2025-03-10;2025-04-06;2025-03-08;2025-02-06
2025-05-16,12,103,1050,235.42649690042623,181.5980071499463,0.0,53.82848975047992,-339.8777602046518,2025-02-04;2025-03-10;2025-04-06;2025-03-08;2025-02-06
2025-05-16,12,104,1060,254.0423258025213,198.5377627035911,0.0,55.50456309893019,-339.8777602046518,2025-02-04;2025-03-10;2025-04-06;2025-03-08;2025-02-06
2025-05-16,12,105,1070,296.3291964959958,235.00555867748338,0.0,61.323637818512424,-339.8777602046518,2025-02-04;2025-03-10;2025-04-06;2025-03-08;2025-02-06
2025-05-16,12,106,1080,378.4325293018666,304.321181685768,0.0,74.11134761609861,-339.8777602046518,2025-02-04;2025-03-10;2025-04-06;2025-03-08;2025-02-06
2025-05-16,12,107,1090,55.89240064397944,41.96344267686849,0.0,13.928957967110954,-339.8777602046518,2025-02-04;2025-03-10;2025-04-06;2025-03-08;2025-02-06
2025-05-16,12,108,1100,58.093667589084504,43.78756486979646,0.0,14.306102719288042,-339.8777602046518,2025-02-04;2025-03-10;2025-04-06;2025-03-08;2025-02-06
2025-05-16,12,109,1110,56.21600124766677,42.494955974806054,0.0,13.721045272860714,-339.8777602046518,2025-02-04;2025-03-10;2025-04-06;2025-03-08;2025-02-06
2025-05-16,12,110,1120,63.73460592906491,48.381985316451434,0.0,15.352620612613478,-339.8777602046518,2025-02-04;2025-03-10;2025-04-06;2025-03-08;2025-02-06
2025-05-16,12,111,1130,69.91145463980007,53.24375518756562,0.0,16.66769945223445,-339.8777602046518,2025-02-04;2025-03-10;2025-04-06;2025-03-08;2025-02-06
2025-05-16,12,112,1140,71.79687552711569,54.82642974948496,0.0,16.97044577763073,-339.8777602046518,2025-02-04;2025-03-10;2025-04-06;2025-03-08;2025-02-06
2025-05-16,12,113,1150,0.0,0.0,0.0,0.0,-339.8777602046518,2025-02-04;2025-03-10;2025-04-06;2025-03-08;2025-02-06
2025-05-16,12,114,1160,0.0,0.0,0.0,0.0,-339.8777602046518,2025-02-04;2025-03-10;2025-04-06;2025-03-08;2025-02-06
2025-05-16,12,115,1170,0.0,0.0,0.0,0.0,-339.8777602046518,2025-02-04;2025-03-10;2025-04-06;2025-03-08;2025-02-06
2025-05-16,12,116,1180,0.0,0.0,0.0,0.0,-339.8777602046518,2025-02-04;2025-03-10;2025-04-06;2025-03-08;2025-02-06
2025-05-16,12,117,1190,0.0,0.0,0.0,0.0,-339.8777602046518,2025-02-04;2025-03-10;2025-04-06;2025-03-08;2025-02-06
2025-05-16,12,118,1200,0.0,0.0,0.0,0.0,-339.8777602046518,2025-02-04;2025-03-10;2025-04-06;2025-03-08;2025-02-06
2025-05-16,12,119,1210,74.59380603695307,74.59074619104435,0.0,0.0030598459087229912,-339.8777602046518,2025-02-04;2025-03-10;2025-04-06;2025-03-08;2025-02-06
2025-05-16,12,120,1220,72.96189431759953,72.95908974655734,0.0,0.0028045710421906733,-339.8777602046518,2025-02-04;2025-03-10;2025-04-06;2025-03-08;2025-02-06
2025-05-16,12,121,1230,76.42681833397444,76.42636634365161,0.0,0.00045199032282994267,-339.8777602046518,2025-02-04;2025-03-10;2025-04-06;2025-03-08;2025-02-06
2025-05-16,12,122,1240,78.70594643371115,78.70732820660119,0.0013817728900420434,0.0,-339.8777602046518,2025-02-04;2025-03-10;2025-04-06;2025-03-08;2025-02-06
2025-05-16,12,123,1250,79.01409419184412,79.01646455000748,0.0023703581633611748,0.0,-339.8777602046518,2025-02-04;2025-03-10;2025-04-06;2025-03-08;2025-02-06
2025-05-16,12,124,1260,77.47093709833717,77.47350137455757,0.0025642762203972325,0.0,-339.8777602046518,2025-02-04;2025-03-10;2025-04-06;2025-03-08;2025-02-06
2025-05-16,12,125,1270,455.8870243950935,455.88146911378465,0.0,0.0055552813088297626,-339.8777602046518,2025-02-04;2025-03-10;2025-04-06;2025-03-08;2025-02-06
2025-05-16,12,126,1280,450.5350223985225,450.53230191377304,0.0,0.0027204847494886053,-339.8777602046518,2025-02-04;2025-03-10;2025-04-06;2025-03-08;2025-02-06
2025-05-16,12,127,1290,463.9028653279031,463.9098828996398,0.007017571736696482,0.0,-339.8777602046518,2025-02-04;2025-03-10;2025-04-06;2025-03-08;2025-02-06
2025-05-16,12,128,1300,472.74472813521055,472.7596534990224,0.014925363811869374,0.0,-339.8777602046518,2025-02-04;2025-03-10;2025-04-06;2025-03-08;2025-02-06
2025-05-16,12,129,1310,429.2210771972896,429.22410268847227,0.003025491182654605,0.0,-339.8777602046518,2025-02-04;2025-03-10;2025-04-06;2025-03-08;2025-02-06
2025-05-16,12,130,1320,365.2213505768112,365.2046579161383,0.0,0.016692660672902093,-339.8777602046518,2025-02-04;2025-03-10;2025-04-06;2025-03-08;2025-02-06
2025-05-16,12,131,1330,1120.6088478605836,1120.584157342182,0.0,0.024690518401712325,-339.8777602046518,2025-02-04;2025-03-10;2025-04-06;2025-03-08;2025-02-06
2025-05-16,12,132,1340,1131.1841962010462,1131.176301639214,0.0,0.007894561832245017,-339.8777602046518,2025-02-04;2025-03-10;2025-04-06;2025-03-08;2025-02-06
2025-05-16,12,133,1350,1085.0894473305327,1085.075869793458,0.0,0.0135775370747524,-339.8777602046518,2025-02-04;2025-03-10;2025-04-06;2025-03-08;2025-02-06
2025-05-16,12,134,1360,1083.255095238027,1083.2527827024323,0.0,0.0023125355946831405,-339.8777602046518,2025-02-04;2025-03-10;2025-04-06;2025-03-08;2025-02-06
2025-05-16,12,135,1370,1095.882988680125,1095.8972609960258,0.01427231590082556,0.0,-339.8777602046518,2025-02-04;2025-03-10;2025-04-06;2025-03-08;2025-02-06
2025-05-16,12,136,1380,1117.8951017395118,1117.929304576514,0.034202837002112574,0.0,-339.8777602046518,2025-02-04;2025-03-10;2025-04-06;2025-03-08;2025-02-06
2025-05-16,12,137,1390,1319.640801451646,1319.297372969254,0.0,0.34342848239202795,-339.8777602046518,2025-02-04;2025-03-10;2025-04-06;2025-03-08;2025-02-06
2025-05-16,12,138,1400,1292.9322710687377,1292.5989501200306,0.0,0.33332094870706896,-339.8777602046518,2025-02-04;2025-03-10;2025-04-06;2025-03-08;2025-02-06
2025-05-16,12,139,1410,1184.7642525752633,1184.4346775388863,0.0,0.32957503637703667,-339.8777602046518,2025-02-04;2025-03-10;2025-04-06;2025-03-08;2025-02-06
2025-05-16,12,140,1420,1128.7211746646371,1128.3988824181554,0.0,0.3222922464817657,-339.8777602046518,2025-02-04;2025-03-10;2025-04-06;2025-03-08;2025-02-06
2025-05-16,12,141,1430,1128.9900783700186,1128.6789245844404,0.0,0.31115378557819895,-339.8777602046518,2025-02-04;2025-03-10;2025-04-06;2025-03-08;2025-02-06
2025-05-16,12,142,1440,1152.9410567380285,1152.6424900295704,0.0,0.29856670845811095,-339.8777602046518,2025-02-04;2025-03-10;2025-04-06;2025-03-08;2025-02-06
2025-05-16,12,143,1450,1175.476532193285,1175.476532193285,0.0,0.0,-339.8777602046518,2025-02-04;2025-03-10;2025-04-06;2025-03-08;2025-02-06
2025-05-16,18,107,1090,41.96344267686849,9.237529635695024,0.0,32.72591304117346,-157.0772256625305,2025-03-17;2025-02-18;2025-01-06;2025-02-05;2025-04-18
2025-05-16,18,108,1100,43.78756486979646,9.691922369715682,0.0,34.09564250008078,-157.0772256625305,2025-03-17;2025-02-18;2025-01-06;2025-02-05;2025-04-18
2025-05-16,18,109,1110,42.494955974806054,9.422840531622699,0.0,33.07211544318336,-157.0772256625305,2025-03-17;2025-02-18;2025-01-06;2025-02-05;2025-04-18
2025-05-16,18,110,1120,48.381985316451434,10.819361172294014,0.0,37.56262414415742,-157.0772256625305,2025-03-17;2025-02-18;2025-01-06;2025-02-05;2025-04-18
2025-05-16,18,111,1130,53.24375518756562,11.977708011110709,0.0,41.26604717645491,-157.0772256625305,2025-03-17;2025-02-18;2025-01-06;2025-02-05;2025-04-18
2025-05-16,18,112,1140,54.82642974948496,12.374930759269912,0.0,42.45149899021504,-157.0772256625305,2025-03-17;2025-02-18;2025-01-06;2025-02-05;2025-04-18
2025-05-16,18,113,1150,0.0,0.0,0.0,0.0,-157.0772256625305,2025-03-17;2025-02-18;2025-01-06;2025-02-05;2025-04-18
2025-05-16,18,114,1160,0.0,0.0,0.0,0.0,-157.0772256625305,2025-03-17;2025-02-18;2025-01-06;2025-02-05;2025-04-18
2025-05-16,18,115,1170,0.0,0.0,0.0,0.0,-157.0772256625305,2025-03-17;2025-02-18;2025-01-06;2025-02-05;2025-04-18
2025-05-16,18,116,1180,0.0,0.0,0.0,0.0,-157.0772256625305,2025-03-17;2025-02-18;2025-01-06;2025-02-05;2025-04-18
2025-05-16,18,117,1190,0.0,0.0,0.0,0.0,-157.0772256625305,2025-03-17;2025-02-18;2025-01-06;2025-02-05;2025-04-18
2025-05-16,18,118,1200,0.0,0.0,0.0,0.0,-157.0772256625305,2025-03-17;2025-02-18;2025-01-06;2025-02-05;2025-04-18
2025-05-16,18,119,1210,74.59074619104435,74.45119880077405,0.0,0.1395473902702946,-157.0772256625305,2025-03-17;2025-02-18;2025-01-06;2025-02-05;2025-04-18
2025-05-16,18,120,1220,72.95908974655734,72.83118442666914,0.0,0.12790531988819964,-157.0772256625305,2025-03-17;2025-02-18;2025-01-06;2025-02-05;2025-04-18
2025-05-16,18,121,1230,76.42636634365161,76.40575286445693,0.0,0.020613479194679485,-157.0772256625305,2025-03-17;2025-02-18;2025-01-06;2025-02-05;2025-04-18
2025-05-16,18,122,1240,78.70732820660119,78.7703453671055,0.06301716050431594,0.0,-157.0772256625305,2025-03-17;2025-02-18;2025-01-06;2025-02-05;2025-04-18
2025-05-16,18,123,1250,79.01646455000748,79.12456714914707,0.10810259913958475,0.0,-157.0772256625305,2025-03-17;2025-02-18;2025-01-06;2025-02-05;2025-04-18
2025-05-16,18,124,1260,77.47350137455757,77.59044780426686,0.11694642970928726,0.0,-157.0772256625305,2025-03-17;2025-02-18;2025-01-06;2025-02-05;2025-04-18
2025-05-16,18,125,1270,455.88146911378465,455.628593844297,0.0,0.25287526948767436,-157.0772256625305,2025-03-17;2025-02-18;2025-01-06;2025-02-05;2025-04-18
2025-05-16,18,126,1280,450.53230191377304,450.4084660041328,0.0,0.12383590964026325,-157.0772256625305,2025-03-17;2025-02-18;2025-01-06;2025-02-05;2025-04-18
2025-05-16,18,127,1290,463.9098828996398,464.2293213304629,0.31943843082308376,0.0,-157.0772256625305,2025-03-17;2025-02-18;2025-01-06;2025-02-05;2025-04-18
2025-05-16,18,128,1300,472.7596534990224,473.4390530084949,0.6793995094724892,0.0,-157.0772256625305,2025-03-17;2025-02-18;2025-01-06;2025-02-05;2025-04-18
2025-05-16,18,129,1310,429.22410268847227,429.36182242859655,0.13771974012428245,0.0,-157.0772256625305,2025-03-17;2025-02-18;2025-01-06;2025-02-05;2025-04-18
2025-05-16,18,130,1320,365.2046579161383,364.4448114148464,0.0,0.7598465012918609,-157.0772256625305,2025-03-17;2025-02-18;2025-01-06;2025-02-05;2025-04-18
2025-05-16,18,131,1330,1120.584157342182,1119.4594822036154,0.0,1.1246751385665448,-157.0772256625305,2025-03-17;2025-02-18;2025-01-06;2025-02-05;2025-04-18
2025-05-16,18,132,1340,1131.176301639214,1130.8166973053474,0.0,0.3596043338666277,-157.0772256625305,2025-03-17;2025-02-18;2025-01-06;2025-02-05;2025-04-18
2025-05-16,18,133,1350,1085.075869793458,1084.4574008677512,0.0,0.618468925706793,-157.0772256625305,2025-03-17;2025-02-18;2025-01-06;2025-02-05;2025-04-18
2025-05-16,18,134,1360,1083.2527827024323,1083.1474446431748,0.0,0.10533805925751949,-157.0772256625305,2025-03-17;2025-02-18;2025-01-06;2025-02-05;2025-04-18
2025-05-16,18,135,1370,1095.8972609960258,1096.5473777170528,0.6501167210269614,0.0,-157.0772256625305,2025-03-17;2025-02-18;2025-01-06;2025-02-05;2025-04-18
2025-05-16,18,136,1380,1117.929304576514,1119.487274312884,1.5579697363700689,0.0,-157.0772256625305,2025-03-17;2025-02-18;2025-01-06;2025-02-05;2025-04-18
2025-05-16,18,137,1390,1319.297372969254,1303.9349802530708,0.0,15.362392716183194,-157.0772256625305,2025-03-17;2025-02-18;2025-01-06;2025-02-05;2025-04-18
2025-05-16,18,138,1400,1292.5989501200306,1277.6891939786879,0.0,14.909756141342768,-157.0772256625305,2025-03-17;2025-02-18;2025-01-06;2025-02-05;2025-04-18
2025-05-16,18,139,1410,1184.4346775388863,1169.6886046383975,0.0,14.746072900488798,-157.0772256625305,2025-03-17;2025-02-18;2025-01-06;2025-02-05;2025-04-18
2025-05-16,18,140,1420,1128.3988824181554,1113.9774253373967,0.0,14.421457080758728,-157.0772256625305,2025-03-17;2025-02-18;2025-01-06;2025-02-05;2025-04-18
2025-05-16,18,141,1430,1128.6789245844404,1114.7575002688973,0.0,13.921424315543163,-157.0772256625305,2025-03-17;2025-02-18;2025-01-06;2025-02-05;2025-04-18
2025-05-16,18,142,1440,1152.6424900295704,1139.287108965565,0.0,13.355381064005314,-157.0772256625305,2025-03-17;2025-02-18;2025-01-06;2025-02-05;2025-04-18
2025-05-16,18,143,1450,1175.476532193285,1175.476532193285,0.0,0.0,-157.0772256625305,2025-03-17;2025-02-18;2025-01-06;2025-02-05;2025-04-18
2025-05-17,0,0,20,0.0,395.467354750266,395.467354750266,0.0,15074.795718801619,2025-01-19;2025-01-29;2025-04-04;2025-05-13;2025-04-08
2025-05-17,0,1,30,0.0,406.98806807914644,406.98806807914644,0.0,15074.795718801619,2025-01-19;2025-01-29;2025-04-04;2025-05-13;2025-04-08
2025-05-17,0,2,40,0.0,439.193257379326,439.193257379326,0.0,15074.795718801619,2025-01-19;2025-01-29;2025-04-04;2025-05-13;2025-04-08
2025-05-17,0,3,50,0.0,428.69399573283306,428.69399573283306,0.0,15074.795718801619,2025-01-19;2025-01-29;2025-04-04;2025-05-13;2025-04-08
2025-05-17,0,4,60,0.0,392.2922710674292,392.2922710674292,0.0,15074.795718801619,2025-01-19;2025-01-29;2025-04-04;2025-05-13;2025-04-08
2025-05-17,0,5,70,0.0,412.05091675746405,412.05091675746405,0.0,15074.795718801619,2025-01-19;2025-01-29;2025-04-04;2025-05-13;2025-04-08
2025-05-17,0,6,80,0.0,437.7838922916561,437.7838922916561,0.0,15074.795718801619,2025-01-19;2025-01-29;2025-04-04;2025-05-13;2025-04-08
2025-05-17,0,7,90,0.0,430.0299899438531,430.0299899438531,0.0,15074.795718801619,2025-01-19;2025-01-29;2025-04-04;2025-05-13;2025-04-08
2025-05-17,0,8,100,0.0,405.74333626682215,405.74333626682215,0.0,15074.795718801619,2025-01-19;2025-01-29;2025-04-04;2025-05-13;2025-04-08
