target_datetime,date,slot_id,load_kw,interval_end,LOAD_W1,LOAD_W1_source_end,LOAD_D1,LOAD_D1_source_end,fixed_price,common_history_available
2025-12-06 10:30:00,2025-12-06,64,4310.2085,2025-12-06 10:40:00,3919.0337,2025-11-29 10:40:00,4229.9841,2025-12-05 10:40:00,0.9839,True
2025-12-06 10:40:00,2025-12-06,65,4257.9299,2025-12-06 10:50:00,3886.4882,2025-11-29 10:50:00,4154.3718,2025-12-05 10:50:00,0.799,True
2025-12-06 10:50:00,2025-12-06,66,4267.58,2025-12-06 11:00:00,3761.55,2025-11-29 11:00:00,4148.68,2025-12-05 11:00:00,0.5025,True
2025-12-06 11:00:00,2025-12-06,67,4142.1477,2025-12-06 11:10:00,3572.8203,2025-11-29 11:10:00,4081.0534,2025-12-05 11:10:00,0.4662,True
2025-12-06 11:10:00,2025-12-06,68,4211.2485,2025-12-06 11:20:00,3516.3897,2025-11-29 11:20:00,3992.7803,2025-12-05 11:20:00,0.5007,True
2025-12-06 11:20:00,2025-12-06,69,4350.37,2025-12-06 11:30:00,3577.26,2025-11-29 11:30:00,3989.09,2025-12-05 11:30:00,0.4827,True
2025-12-06 11:30:00,2025-12-06,70,4119.0226,2025-12-06 11:40:00,3569.3021,2025-11-29 11:40:00,4120.884,2025-12-05 11:40:00,0.4785,True
2025-12-06 11:40:00,2025-12-06,71,4131.0028,2025-12-06 11:50:00,3623.2738,2025-11-29 11:50:00,4159.7923,2025-12-05 11:50:00,0.4662,True
2025-12-06 11:50:00,2025-12-06,72,4341.86,2025-12-06 12:00:00,3703.59,2025-11-29 12:00:00,4089.3,2025-12-05 12:00:00,0.4432,True
2025-12-06 12:00:00,2025-12-06,73,4093.9753,2025-12-06 12:10:00,3624.0768,2025-11-29 12:10:00,4106.2363,2025-12-05 12:10:00,0.4411,True
2025-12-06 12:10:00,2025-12-06,74,3955.9444,2025-12-06 12:20:00,3578.5339,2025-11-29 12:20:00,4136.3881,2025-12-05 12:20:00,0.4551,True
2025-12-06 12:20:00,2025-12-06,75,4032.53,2025-12-06 12:30:00,3607.05,2025-11-29 12:30:00,4104.97,2025-12-05 12:30:00,0.4463,True
2025-12-06 12:30:00,2025-12-06,76,3864.5916,2025-12-06 12:40:00,3558.907,2025-11-29 12:40:00,4031.3829,2025-12-05 12:40:00,0.4113,True
2025-12-06 12:40:00,2025-12-06,77,3834.2502,2025-12-06 12:50:00,3522.5082,2025-11-29 12:50:00,4023.0223,2025-12-05 12:50:00,0.5682,True
2025-12-06 12:50:00,2025-12-06,78,3963.02,2025-12-06 13:00:00,3571.82,2025-11-29 13:00:00,4035.36,2025-12-05 13:00:00,0.8279,True
2025-12-06 13:00:00,2025-12-06,79,3871.5058,2025-12-06 13:10:00,3662.9635,2025-11-29 13:10:00,3933.7769,2025-12-05 13:10:00,0.8636,True
2025-12-06 13:10:00,2025-12-06,80,3875.4528,2025-12-06 13:20:00,3600.4975,2025-11-29 13:20:00,3903.4242,2025-12-05 13:20:00,0.8416,True
2025-12-06 13:20:00,2025-12-06,81,4033.42,2025-12-06 13:30:00,3422.6,2025-11-29 13:30:00,3927.72,2025-12-05 13:30:00,0.8618,True
2025-12-06 13:30:00,2025-12-06,82,4038.3051,2025-12-06 13:40:00,3376.4694,2025-11-29 13:40:00,3805.0329,2025-12-05 13:40:00,0.8623,True
2025-12-06 13:40:00,2025-12-06,83,3875.9034,2025-12-06 13:50:00,3460.4242,2025-11-29 13:50:00,3717.9994,2025-12-05 13:50:00,0.9026,True
2025-12-06 13:50:00,2025-12-06,84,3750.74,2025-12-06 14:00:00,3555.16,2025-11-29 14:00:00,3724.35,2025-12-05 14:00:00,0.9754,True
2025-12-06 14:00:00,2025-12-06,85,3886.4744,2025-12-06 14:10:00,3545.2974,2025-11-29 14:10:00,3710.2366,2025-12-05 14:10:00,1.0002,True
2025-12-06 14:10:00,2025-12-06,86,4029.0087,2025-12-06 14:20:00,3534.8241,2025-11-29 14:20:00,3765.3718,2025-12-05 14:20:00,0.9978,True
2025-12-06 14:20:00,2025-12-06,87,3996.7,2025-12-06 14:30:00,3545.53,2025-11-29 14:30:00,3885.42,2025-12-05 14:30:00,1.0271,True
2025-12-06 14:30:00,2025-12-06,88,3806.9083,2025-12-06 14:40:00,3517.0363,2025-11-29 14:40:00,3915.9574,2025-12-05 14:40:00,1.0906,True
2025-12-06 14:40:00,2025-12-06,89,3509.3541,2025-12-06 14:50:00,3597.782,2025-11-29 14:50:00,3707.1236,2025-12-05 14:50:00,0.9376,True
2025-12-06 14:50:00,2025-12-06,90,3389.71,2025-12-06 15:00:00,3694.85,2025-11-29 15:00:00,3460.16,2025-12-05 15:00:00,0.6694,True
2025-12-06 15:00:00,2025-12-06,91,3715.0793,2025-12-06 15:10:00,3564.2602,2025-11-29 15:10:00,3543.3002,2025-12-05 15:10:00,0.66,True
2025-12-06 15:10:00,2025-12-06,92,3795.4192,2025-12-06 15:20:00,3520.1623,2025-11-29 15:20:00,3617.801,2025-12-05 15:20:00,0.7217,True
2025-12-06 15:20:00,2025-12-06,93,3542.51,2025-12-06 15:30:00,3611.95,2025-11-29 15:30:00,3583.35,2025-12-05 15:30:00,0.7308,True
2025-12-06 15:30:00,2025-12-06,94,3508.1663,2025-12-06 15:40:00,3562.0511,2025-11-29 15:40:00,3661.2861,2025-12-05 15:40:00,0.7534,True
2025-12-06 15:40:00,2025-12-06,95,3450.5634,2025-12-06 15:50:00,3413.5389,2025-11-29 15:50:00,3692.0629,2025-12-05 15:50:00,0.7823,True
2025-12-06 15:50:00,2025-12-06,96,3392.73,2025-12-06 16:00:00,3257.31,2025-11-29 16:00:00,3610.2,2025-12-05 16:00:00,0.8055,True
2025-12-06 16:00:00,2025-12-06,97,3624.3426,2025-12-06 16:10:00,3156.6408,2025-11-29 16:10:00,3516.2599,2025-12-05 16:10:00,0.8271,True
2025-12-06 16:10:00,2025-12-06,98,3646.0058,2025-12-06 16:20:00,3204.3937,2025-11-29 16:20:00,3403.5928,2025-12-05 16:20:00,0.8519,True
2025-12-06 16:20:00,2025-12-06,99,3540.1,2025-12-06 16:30:00,3337.47,2025-11-29 16:30:00,3331.73,2025-12-05 16:30:00,0.8791,True
2025-12-06 16:30:00,2025-12-06,100,3778.4473,2025-12-06 16:40:00,3324.0174,2025-11-29 16:40:00,3340.8679,2025-12-05 16:40:00,0.9024,True
2025-12-06 16:40:00,2025-12-06,101,3328.6182,2025-12-06 16:50:00,2935.9918,2025-11-29 16:50:00,3045.597,2025-12-05 16:50:00,0.9163,True
2025-12-06 16:50:00,2025-12-06,102,2478.11,2025-12-06 17:00:00,2488.89,2025-11-29 17:00:00,2685.43,2025-12-05 17:00:00,0.9264,True
2025-12-06 17:00:00,2025-12-06,103,2620.1939,2025-12-06 17:10:00,2563.0586,2025-11-29 17:10:00,2899.3794,2025-12-05 17:10:00,0.9462,True
2025-12-06 17:10:00,2025-12-06,104,2801.2751,2025-12-06 17:20:00,2661.6905,2025-11-29 17:20:00,3028.4213,2025-12-05 17:20:00,0.9742,True
2025-12-06 17:20:00,2025-12-06,105,2565.04,2025-12-06 17:30:00,2618.06,2025-11-29 17:30:00,2841.74,2025-12-05 17:30:00,0.9862,True
2025-12-06 17:30:00,2025-12-06,106,2470.4343,2025-12-06 17:40:00,2720.1027,2025-11-29 17:40:00,2767.5802,2025-12-05 17:40:00,0.976,True
2025-12-06 17:40:00,2025-12-06,107,2708.0678,2025-12-06 17:50:00,2673.5051,2025-11-29 17:50:00,2825.1048,2025-12-05 17:50:00,1.0742,True
2025-12-06 17:50:00,2025-12-06,108,2944.46,2025-12-06 18:00:00,2494.74,2025-11-29 18:00:00,2871.4,2025-12-05 18:00:00,1.2313,True
2025-12-06 18:00:00,2025-12-06,109,2718.6518,2025-12-06 18:10:00,2538.8765,2025-11-29 18:10:00,2782.6214,2025-12-05 18:10:00,1.2561,True
2025-12-06 18:10:00,2025-12-06,110,2697.7073,2025-12-06 18:20:00,2666.9966,2025-11-29 18:20:00,2711.0401,2025-12-05 18:20:00,1.2447,True
2025-12-06 18:20:00,2025-12-06,111,2888.63,2025-12-06 18:30:00,2694.17,2025-11-29 18:30:00,2743.23,2025-12-05 18:30:00,1.2545,True
2025-12-06 18:30:00,2025-12-06,112,2666.9868,2025-12-06 18:40:00,2595.0063,2025-11-29 18:40:00,2810.5793,2025-12-05 18:40:00,1.2522,True
2025-12-06 18:40:00,2025-12-06,113,2632.2432,2025-12-06 18:50:00,2635.0335,2025-11-29 18:50:00,2773.1133,2025-12-05 18:50:00,1.2881,True
2025-12-06 18:50:00,2025-12-06,114,2856.71,2025-12-06 19:00:00,2765.89,2025-11-29 19:00:00,2661.39,2025-12-05 19:00:00,1.3466,True
2025-12-06 19:00:00,2025-12-06,115,2802.661,2025-12-06 19:10:00,2691.2805,2025-11-29 19:10:00,2637.4374,2025-12-05 19:10:00,1.3523,True
2025-12-06 19:10:00,2025-12-06,116,2840.8864,2025-12-06 19:20:00,2651.9745,2025-11-29 19:20:00,2647.8497,2025-12-05 19:20:00,1.3445,True
2025-12-06 19:20:00,2025-12-06,117,2999.25,2025-12-06 19:30:00,2707.69,2025-11-29 19:30:00,2725.1,2025-12-05 19:30:00,1.3483,True
2025-12-06 19:30:00,2025-12-06,118,2863.8951,2025-12-06 19:40:00,2675.3287,2025-11-29 19:40:00,2943.1509,2025-12-05 19:40:00,1.349,True
2025-12-06 19:40:00,2025-12-06,119,2574.7175,2025-12-06 19:50:00,2673.6893,2025-11-29 19:50:00,2990.6994,2025-12-05 19:50:00,1.3473,True
2025-12-06 19:50:00,2025-12-06,120,2492.31,2025-12-06 20:00:00,2785.4,2025-11-29 20:00:00,2821.15,2025-12-05 20:00:00,1.3482,True
2025-12-06 20:00:00,2025-12-06,121,2837.458,2025-12-06 20:10:00,2931.5939,2025-11-29 20:10:00,2693.9984,2025-12-05 20:10:00,1.3513,True
2025-12-06 20:10:00,2025-12-06,122,2996.0421,2025-12-06 20:20:00,2864.3434,2025-11-29 20:20:00,2642.2723,2025-12-05 20:20:00,1.34,True
2025-12-06 20:20:00,2025-12-06,123,2778.93,2025-12-06 20:30:00,2665.4,2025-11-29 20:30:00,2626.94,2025-12-05 20:30:00,1.3489,True
2025-12-06 20:30:00,2025-12-06,124,2579.3403,2025-12-06 20:40:00,2674.0634,2025-11-29 20:40:00,2619.981,2025-12-05 20:40:00,1.3952,True
2025-12-06 20:40:00,2025-12-06,125,2576.1744,2025-12-06 20:50:00,2778.3932,2025-11-29 20:50:00,2676.2691,2025-12-05 20:50:00,1.2226,True
2025-12-06 20:50:00,2025-12-06,126,2761.92,2025-12-06 21:00:00,2778.8,2025-11-29 21:00:00,2712.63,2025-12-05 21:00:00,0.9332,True
2025-12-06 21:00:00,2025-12-06,127,2978.1941,2025-12-06 21:10:00,2617.7724,2025-11-29 21:10:00,2587.2418,2025-12-05 21:10:00,0.9068,True
2025-12-06 21:10:00,2025-12-06,128,2979.4571,2025-12-06 21:20:00,2665.8738,2025-11-29 21:20:00,2549.9489,2025-12-05 21:20:00,0.9371,True
2025-12-06 21:20:00,2025-12-06,129,2792.77,2025-12-06 21:30:00,2870.32,2025-11-29 21:30:00,2737.93,2025-12-05 21:30:00,0.9371,True
2025-12-06 21:30:00,2025-12-06,130,2674.4664,2025-12-06 21:40:00,2788.3816,2025-11-29 21:40:00,2994.1259,2025-12-05 21:40:00,0.9871,True
2025-12-06 21:40:00,2025-12-06,131,2625.901,2025-12-06 21:50:00,2536.2127,2025-11-29 21:50:00,2859.6671,2025-12-05 21:50:00,0.7764,True
2025-12-06 21:50:00,2025-12-06,132,2580.47,2025-12-06 22:00:00,2341.01,2025-11-29 22:00:00,2390.15,2025-12-05 22:00:00,0.4209,True
2025-12-06 22:00:00,2025-12-06,133,2480.0752,2025-12-06 22:10:00,2314.0183,2025-11-29 22:10:00,2142.6309,2025-12-05 22:10:00,0.3859,True
2025-12-06 22:10:00,2025-12-06,134,2311.5026,2025-12-06 22:20:00,2254.0552,2025-11-29 22:20:00,2311.203,2025-12-05 22:20:00,0.4368,True
2025-12-06 22:20:00,2025-12-06,135,2229.48,2025-12-06 22:30:00,2186.44,2025-11-29 22:30:00,2572.79,2025-12-05 22:30:00,0.4198,True
2025-12-06 22:30:00,2025-12-06,136,2414.2433,2025-12-06 22:40:00,2344.0615,2025-11-29 22:40:00,2430.1908,2025-12-05 22:40:00,0.4186,True
2025-12-06 22:40:00,2025-12-06,137,2537.0562,2025-12-06 22:50:00,2574.5496,2025-11-29 22:50:00,2343.5874,2025-12-05 22:50:00,0.4241,True
2025-12-06 22:50:00,2025-12-06,138,2500.38,2025-12-06 23:00:00,2657.22,2025-11-29 23:00:00,2425.58,2025-12-05 23:00:00,0.4237,True
2025-12-06 23:00:00,2025-12-06,139,2505.8016,2025-12-06 23:10:00,2503.5628,2025-11-29 23:10:00,2370.8668,2025-12-05 23:10:00,0.4248,True
2025-12-06 23:10:00,2025-12-06,140,2514.5729,2025-12-06 23:20:00,2414.6307,2025-11-29 23:20:00,2539.6572,2025-12-05 23:20:00,0.424,True
2025-12-06 23:20:00,2025-12-06,141,2510.72,2025-12-06 23:30:00,2475.48,2025-11-29 23:30:00,2804.17,2025-12-05 23:30:00,0.422,True
2025-12-06 23:30:00,2025-12-06,142,2600.4516,2025-12-06 23:40:00,2565.4343,2025-11-29 23:40:00,2645.5941,2025-12-05 23:40:00,0.424,True
2025-12-06 23:40:00,2025-12-06,143,3009.4064,2025-12-06 23:50:00,2966.2994,2025-11-29 23:50:00,2594.6301,2025-12-05 23:50:00,0.4271,True
2025-12-06 23:50:00,2025-12-06,144,3490.74,2025-12-07 00:00:00,3455.21,2025-11-30 00:00:00,2772.61,2025-12-06 00:00:00,0.4276,True
2025-12-07 00:00:00,2025-12-07,1,3534.9738,2025-12-07 00:10:00,3451.9161,2025-11-30 00:10:00,2772.0127,2025-12-06 00:10:00,0.4248,True
2025-12-07 00:10:00,2025-12-07,2,3565.3843,2025-12-07 00:20:00,3362.4307,2025-11-30 00:20:00,2771.9533,2025-12-06 00:20:00,0.4245,True
2025-12-07 00:20:00,2025-12-07,3,3737.68,2025-12-07 00:30:00,3410.99,2025-11-30 00:30:00,2787.53,2025-12-06 00:30:00,0.4269,True
2025-12-07 00:30:00,2025-12-07,4,3793.4526,2025-12-07 00:40:00,3431.9008,2025-11-30 00:40:00,2639.998,2025-12-06 00:40:00,0.4272,True
2025-12-07 00:40:00,2025-12-07,5,3832.5182,2025-12-07 00:50:00,3437.9387,2025-11-30 00:50:00,2629.5503,2025-12-06 00:50:00,0.4271,True
2025-12-07 00:50:00,2025-12-07,6,3813.81,2025-12-07 01:00:00,3447.06,2025-11-30 01:00:00,2764.62,2025-12-06 01:00:00,0.4285,True
2025-12-07 01:00:00,2025-12-07,7,3617.5356,2025-12-07 01:10:00,3447.9943,2025-11-30 01:10:00,2757.6156,2025-12-06 01:10:00,0.4311,True
2025-12-07 01:10:00,2025-12-07,8,3719.8675,2025-12-07 01:20:00,3486.2097,2025-11-30 01:20:00,2784.5666,2025-12-06 01:20:00,0.4302,True
2025-12-07 01:20:00,2025-12-07,9,3994.58,2025-12-07 01:30:00,3548.52,2025-11-30 01:30:00,2863.47,2025-12-06 01:30:00,0.4279,True
2025-12-07 01:30:00,2025-12-07,10,3827.4532,2025-12-07 01:40:00,3567.9727,2025-11-30 01:40:00,2821.8369,2025-12-06 01:40:00,0.4312,True
2025-12-07 01:40:00,2025-12-07,11,3648.5812,2025-12-07 01:50:00,3554.2017,2025-11-30 01:50:00,2831.8194,2025-12-06 01:50:00,0.4333,True
2025-12-07 01:50:00,2025-12-07,12,3710.6,2025-12-07 02:00:00,3499.32,2025-11-30 02:00:00,2986.23,2025-12-06 02:00:00,0.4311,True
2025-12-07 02:00:00,2025-12-07,13,3833.2466,2025-12-07 02:10:00,3406.5734,2025-11-30 02:10:00,3151.3283,2025-12-06 02:10:00,0.4293,True
2025-12-07 02:10:00,2025-12-07,14,3897.8485,2025-12-07 02:20:00,3460.2134,2025-11-30 02:20:00,2988.319,2025-12-06 02:20:00,0.4324,True
2025-12-07 02:20:00,2025-12-07,15,3940.22,2025-12-07 02:30:00,3584.81,2025-11-30 02:30:00,2721.28,2025-12-06 02:30:00,0.4367,True
2025-12-07 02:30:00,2025-12-07,16,4035.8073,2025-12-07 02:40:00,3511.4687,2025-11-30 02:40:00,2910.1415,2025-12-06 02:40:00,0.4348,True
2025-12-07 02:40:00,2025-12-07,17,3907.0758,2025-12-07 02:50:00,3410.8728,2025-11-30 02:50:00,3036.3327,2025-12-06 02:50:00,0.4335,True
2025-12-07 02:50:00,2025-12-07,18,3760.34,2025-12-07 03:00:00,3386.24,2025-11-30 03:00:00,2924.39,2025-12-06 03:00:00,0.4357,True
2025-12-07 03:00:00,2025-12-07,19,4068.9297,2025-12-07 03:10:00,3382.5847,2025-11-30 03:10:00,2923.2546,2025-12-06 03:10:00,0.4374,True
2025-12-07 03:10:00,2025-12-07,20,4120.8553,2025-12-07 03:20:00,3433.8669,2025-11-30 03:20:00,3004.4664,2025-12-06 03:20:00,0.4371,True
2025-12-07 03:20:00,2025-12-07,21,3831.76,2025-12-07 03:30:00,3573.15,2025-11-30 03:30:00,3102.64,2025-12-06 03:30:00,0.4356,True
2025-12-07 03:30:00,2025-12-07,22,3848.801,2025-12-07 03:40:00,3772.9897,2025-11-30 03:40:00,3206.9553,2025-12-06 03:40:00,0.4353,True
2025-12-07 03:40:00,2025-12-07,23,4027.6331,2025-12-07 03:50:00,3868.982,2025-11-30 03:50:00,3268.6679,2025-12-06 03:50:00,0.436,True
2025-12-07 03:50:00,2025-12-07,24,4095.58,2025-12-07 04:00:00,3767.34,2025-11-30 04:00:00,3245.72,2025-12-06 04:00:00,0.4378,True
2025-12-07 04:00:00,2025-12-07,25,3966.0745,2025-12-07 04:10:00,3555.6793,2025-11-30 04:10:00,3151.8278,2025-12-06 04:10:00,0.4401,True
2025-12-07 04:10:00,2025-12-07,26,3961.5405,2025-12-07 04:20:00,3603.6722,2025-11-30 04:20:00,3147.9262,2025-12-06 04:20:00,0.4389,True
2025-12-07 04:20:00,2025-12-07,27,4133.26,2025-12-07 04:30:00,3776.33,2025-11-30 04:30:00,3240.84,2025-12-06 04:30:00,0.4364,True
2025-12-07 04:30:00,2025-12-07,28,4211.1113,2025-12-07 04:40:00,3600.0278,2025-11-30 04:40:00,3295.2669,2025-12-06 04:40:00,0.4393,True
2025-12-07 04:40:00,2025-12-07,29,4137.8164,2025-12-07 04:50:00,3519.5679,2025-11-30 04:50:00,3362.2183,2025-12-06 04:50:00,0.4422,True
2025-12-07 04:50:00,2025-12-07,30,4104.63,2025-12-07 05:00:00,3689.42,2025-11-30 05:00:00,3357.21,2025-12-06 05:00:00,0.4395,True
2025-12-07 05:00:00,2025-12-07,31,4325.7013,2025-12-07 05:10:00,3798.2635,2025-11-30 05:10:00,3137.2842,2025-12-06 05:10:00,0.4333,True
2025-12-07 05:10:00,2025-12-07,32,4361.5252,2025-12-07 05:20:00,3778.8992,2025-11-30 05:20:00,3043.9084,2025-12-06 05:20:00,0.4439,True
2025-12-07 05:20:00,2025-12-07,33,4054.83,2025-12-07 05:30:00,3683.16,2025-11-30 05:30:00,3124.05,2025-12-06 05:30:00,0.4301,True
2025-12-07 05:30:00,2025-12-07,34,3828.8244,2025-12-07 05:40:00,3665.7798,2025-11-30 05:40:00,3121.9716,2025-12-06 05:40:00,0.3713,True
2025-12-07 05:40:00,2025-12-07,35,4564.7344,2025-12-07 05:50:00,4060.6037,2025-11-30 05:50:00,3224.431,2025-12-06 05:50:00,0.5708,True
2025-12-07 05:50:00,2025-12-07,36,5594.63,2025-12-07 06:00:00,4708.35,2025-11-30 06:00:00,3341.88,2025-12-06 06:00:00,0.9099,True
2025-12-07 06:00:00,2025-12-07,37,5330.7995,2025-12-07 06:10:00,5036.5038,2025-11-30 06:10:00,3186.4469,2025-12-06 06:10:00,0.9368,True
2025-12-07 06:10:00,2025-12-07,38,5074.8705,2025-12-07 06:20:00,4978.157,2025-11-30 06:20:00,3212.2581,2025-12-06 06:20:00,0.8758,True
2025-12-07 06:20:00,2025-12-07,39,5356.36,2025-12-07 06:30:00,4808.34,2025-11-30 06:30:00,3362.94,2025-12-06 06:30:00,0.8759,True
2025-12-07 06:30:00,2025-12-07,40,5415.0211,2025-12-07 06:40:00,4881.8573,2025-11-30 06:40:00,3188.6183,2025-12-06 06:40:00,0.8601,True
2025-12-07 06:40:00,2025-12-07,41,5372.2511,2025-12-07 06:50:00,5036.6896,2025-11-30 06:50:00,3417.071,2025-12-06 06:50:00,0.8442,True
2025-12-07 06:50:00,2025-12-07,42,5359.12,2025-12-07 07:00:00,5038.67,2025-11-30 07:00:00,3950.93,2025-12-06 07:00:00,0.8334,True
2025-12-07 07:00:00,2025-12-07,43,5318.761,2025-12-07 07:10:00,4801.0237,2025-11-30 07:10:00,3894.7283,2025-12-06 07:10:00,0.8092,True
2025-12-07 07:10:00,2025-12-07,44,5342.5379,2025-12-07 07:20:00,4579.6317,2025-11-30 07:20:00,3654.8803,2025-12-06 07:20:00,0.7972,True
2025-12-07 07:20:00,2025-12-07,45,5346.03,2025-12-07 07:30:00,4500.06,2025-11-30 07:30:00,3640.25,2025-12-06 07:30:00,0.7644,True
2025-12-07 07:30:00,2025-12-07,46,5289.4706,2025-12-07 07:40:00,4600.14,2025-11-30 07:40:00,3819.3622,2025-12-06 07:40:00,0.6899,True
2025-12-07 07:40:00,2025-12-07,47,6100.5856,2025-12-07 07:50:00,5385.1489,2025-11-30 07:50:00,3767.5708,2025-12-06 07:50:00,0.86,True
2025-12-07 07:50:00,2025-12-07,48,7302.3,2025-12-07 08:00:00,6503.06,2025-11-30 08:00:00,3569.69,2025-12-06 08:00:00,1.1617,True
2025-12-07 08:00:00,2025-12-07,49,7380.535,2025-12-07 08:10:00,6931.897,2025-11-30 08:10:00,3712.935,2025-12-06 08:10:00,1.1683,True
2025-12-07 08:10:00,2025-12-07,50,7221.6393,2025-12-07 08:20:00,6869.0028,2025-11-30 08:20:00,3888.0406,2025-12-06 08:20:00,1.0956,True
2025-12-07 08:20:00,2025-12-07,51,7244.51,2025-12-07 08:30:00,6667.87,2025-11-30 08:30:00,3811.73,2025-12-06 08:30:00,1.0849,True
2025-12-07 08:30:00,2025-12-07,52,6998.0755,2025-12-07 08:40:00,6509.9437,2025-11-30 08:40:00,3582.2074,2025-12-06 08:40:00,1.061,True
2025-12-07 08:40:00,2025-12-07,53,6872.7871,2025-12-07 08:50:00,6519.6911,2025-11-30 08:50:00,3853.5412,2025-12-06 08:50:00,1.043,True
2025-12-07 08:50:00,2025-12-07,54,6996.36,2025-12-07 09:00:00,6662.7,2025-11-30 09:00:00,4436.24,2025-12-06 09:00:00,1.036,True
2025-12-07 09:00:00,2025-12-07,55,7076.592,2025-12-07 09:10:00,6769.5521,2025-11-30 09:10:00,4482.8311,2025-12-06 09:10:00,1.0147,True
2025-12-07 09:10:00,2025-12-07,56,7082.1473,2025-12-07 09:20:00,6722.4546,2025-11-30 09:20:00,4411.6638,2025-12-06 09:20:00,0.9922,True
2025-12-07 09:20:00,2025-12-07,57,7060.17,2025-12-07 09:30:00,6556.98,2025-11-30 09:30:00,4463.99,2025-12-06 09:30:00,0.97,True
2025-12-07 09:30:00,2025-12-07,58,7046.7306,2025-12-07 09:40:00,6420.3258,2025-11-30 09:40:00,4435.9846,2025-12-06 09:40:00,0.9422,True
2025-12-07 09:40:00,2025-12-07,59,7006.1493,2025-12-07 09:50:00,6350.2887,2025-11-30 09:50:00,4358.3565,2025-12-06 09:50:00,0.9569,True
2025-12-07 09:50:00,2025-12-07,60,6981.98,2025-12-07 10:00:00,6344.49,2025-11-30 10:00:00,4270.29,2025-12-06 10:00:00,0.9977,True
2025-12-07 10:00:00,2025-12-07,61,7043.1765,2025-12-07 10:10:00,6380.6295,2025-11-30 10:10:00,4191.0438,2025-12-06 10:10:00,0.9919,True
2025-12-07 10:10:00,2025-12-07,62,6985.9848,2025-12-07 10:20:00,6404.0362,2025-11-30 10:20:00,4270.1545,2025-12-06 10:20:00,0.9588,True
2025-12-07 10:20:00,2025-12-07,63,6872.41,2025-12-07 10:30:00,6400.3,2025-11-30 10:30:00,4398.73,2025-12-06 10:30:00,0.9549,True
2025-12-07 10:30:00,2025-12-07,64,6972.6862,2025-12-07 10:40:00,6394.6547,2025-11-30 10:40:00,4310.2085,2025-12-06 10:40:00,0.9839,True
2025-12-07 10:40:00,2025-12-07,65,7059.9385,2025-12-07 10:50:00,6380.0902,2025-11-30 10:50:00,4257.9299,2025-12-06 10:50:00,0.799,True
2025-12-07 10:50:00,2025-12-07,66,7006.73,2025-12-07 11:00:00,6388.7,2025-11-30 11:00:00,4267.58,2025-12-06 11:00:00,0.5025,True
2025-12-07 11:00:00,2025-12-07,67,6906.3326,2025-12-07 11:10:00,6451.7636,2025-11-30 11:10:00,4142.1477,2025-12-06 11:10:00,0.4662,True
2025-12-07 11:10:00,2025-12-07,68,6826.7134,2025-12-07 11:20:00,6419.6087,2025-11-30 11:20:00,4211.2485,2025-12-06 11:20:00,0.5007,True
2025-12-07 11:20:00,2025-12-07,69,6859.92,2025-12-07 11:30:00,6394.37,2025-11-30 11:30:00,4350.37,2025-12-06 11:30:00,0.4827,True
2025-12-07 11:30:00,2025-12-07,70,7013.8787,2025-12-07 11:40:00,6571.3464,2025-11-30 11:40:00,4119.0226,2025-12-06 11:40:00,0.4785,True
2025-12-07 11:40:00,2025-12-07,71,6854.5121,2025-12-07 11:50:00,6368.3566,2025-11-30 11:50:00,4131.0028,2025-12-06 11:50:00,0.4662,True
2025-12-07 11:50:00,2025-12-07,72,6430.76,2025-12-07 12:00:00,5918.73,2025-11-30 12:00:00,4341.86,2025-12-06 12:00:00,0.4432,True
2025-12-07 12:00:00,2025-12-07,73,6256.6672,2025-12-07 12:10:00,5950.2506,2025-11-30 12:10:00,4093.9753,2025-12-06 12:10:00,0.4411,True
2025-12-07 12:10:00,2025-12-07,74,6326.0954,2025-12-07 12:20:00,5945.5736,2025-11-30 12:20:00,3955.9444,2025-12-06 12:20:00,0.4551,True
2025-12-07 12:20:00,2025-12-07,75,6380.66,2025-12-07 12:30:00,5740.64,2025-11-30 12:30:00,4032.53,2025-12-06 12:30:00,0.4463,True
2025-12-07 12:30:00,2025-12-07,76,6228.203,2025-12-07 12:40:00,5739.6361,2025-11-30 12:40:00,3864.5916,2025-12-06 12:40:00,0.4113,True
2025-12-07 12:40:00,2025-12-07,77,6371.8429,2025-12-07 12:50:00,5922.1032,2025-11-30 12:50:00,3834.2502,2025-12-06 12:50:00,0.5682,True
2025-12-07 12:50:00,2025-12-07,78,6754.34,2025-12-07 13:00:00,6171.85,2025-11-30 13:00:00,3963.02,2025-12-06 13:00:00,0.8279,True
2025-12-07 13:00:00,2025-12-07,79,6765.1921,2025-12-07 13:10:00,6390.4699,2025-11-30 13:10:00,3871.5058,2025-12-06 13:10:00,0.8636,True
2025-12-07 13:10:00,2025-12-07,80,6522.8664,2025-12-07 13:20:00,6481.215,2025-11-30 13:20:00,3875.4528,2025-12-06 13:20:00,0.8416,True
2025-12-07 13:20:00,2025-12-07,81,6341.29,2025-12-07 13:30:00,6390.46,2025-11-30 13:30:00,4033.42,2025-12-06 13:30:00,0.8618,True
2025-12-07 13:30:00,2025-12-07,82,6417.9363,2025-12-07 13:40:00,6186.446,2025-11-30 13:40:00,4038.3051,2025-12-06 13:40:00,0.8623,True
2025-12-07 13:40:00,2025-12-07,83,6479.1323,2025-12-07 13:50:00,6229.5404,2025-11-30 13:50:00,3875.9034,2025-12-06 13:50:00,0.9026,True
