policy_id,a_kwh,cancellation_cost_yuan,charge_bus_kwh,date,discharge_bus_kwh,effective_issue,emergency_cost_yuan,emergency_kwh,g0_kwh,grid_unused_kwh,grid_used_kwh,increase_cost_yuan,load_kw,physical_interval_end,physical_interval_start,price_yuan_per_kwh,pv_actual_kw,pv_curtailment_kwh,retained_cost_yuan,slot_id,soc_end_kwh,soc_roundoff_adjustment_kwh,soc_start_kwh,total_cost_yuan
P3_MAIN_MEAN_ROLLOUT_061218,0,52.21885163333333,90.30038333333323,2025-03-20,0,2025-03-20T06:00:00,0,0,124.09422916666665,0,0,0,6358.8315000000002,2025-03-20T13:20:00,2025-03-20T13:10:00,0.84160000000000001,6900.6337999999996,-0,0,80,9905.8821891112311,0,9824.6118441112303,52.21885163333333
P3_MAIN_MEAN_ROLLOUT_061218,0,58.853727811250067,95.118749999999977,2025-03-20,0,2025-03-20T06:00:00,0,0,136.58326250000016,0,0,0,6039.3000000000002,2025-03-20T13:30:00,2025-03-20T13:20:00,0.86180000000000001,6610.0124999999998,-0,0,81,9991.4890641112306,0,9905.8821891112311,58.853727811250067
P3_MAIN_MEAN_ROLLOUT_061218,0,63.996188528888851,102.19911666666655,2025-03-20,0,2025-03-20T06:00:00,0,0,148.4313777777777,0,0,0,6028.9848000000002,2025-03-20T13:40:00,2025-03-20T13:30:00,0.86229999999999996,6642.1795000000002,-0,0,82,10083.46826911123,0,9991.4890641112306,63.996188528888851
P3_MAIN_MEAN_ROLLOUT_061218,0,0,104.79273333333322,2025-03-20,0,2025-03-20T06:00:00,0,0,0,0,0,0,6177.7812999999996,2025-03-20T13:50:00,2025-03-20T13:40:00,0.90259999999999996,6806.5376999999999,-0,0,83,10177.78172911123,0,10083.46826911123,0
P3_MAIN_MEAN_ROLLOUT_061218,0,0,86.654999999999973,2025-03-20,0,2025-03-20T06:00:00,0,0,0,0,0,0,6280.0200000000004,2025-03-20T14:00:00,2025-03-20T13:50:00,0.97540000000000004,6799.9499999999998,-0,0,84,10255.771229111229,0,10177.78172911123,0
P3_MAIN_MEAN_ROLLOUT_061218,0,0,28.355233333333445,2025-03-20,0,2025-03-20T06:00:00,0,0,0,0,0,0,6283.4822999999997,2025-03-20T14:10:00,2025-03-20T14:00:00,1.0002,6453.6136999999999,-0,0,85,10281.29093911123,0,10255.771229111229,0
P3_MAIN_MEAN_ROLLOUT_061218,0,0,0,2025-03-20,18.553899999999885,2025-03-20T06:00:00,0,0,0,0,0,0,6314.9120000000003,2025-03-20T14:20:00,2025-03-20T14:10:00,0.99780000000000002,6203.5886,-0,0,86,10260.675494666786,0,10281.29093911123,0
P3_MAIN_MEAN_ROLLOUT_061218,0,0,0,2025-03-20,39.517083333333403,2025-03-20T06:00:00,0,0,0,0,0,0,6352.79,2025-03-20T14:30:00,2025-03-20T14:20:00,1.0270999999999999,6115.6875,-0,0,87,10216.767624296415,0,10260.675494666786,0
P3_MAIN_MEAN_ROLLOUT_061218,0,0,0,2025-03-20,70.293283333333193,2025-03-20T06:00:00,0,0,0,0,0,0,6259.4213,2025-03-20T14:40:00,2025-03-20T14:30:00,1.0906,5837.6616000000004,-0,0,88,10138.663976148267,0,10216.767624296415,0
P3_MAIN_MEAN_ROLLOUT_061218,0,0,0,2025-03-20,126.35851666666679,2025-03-20T06:00:00,0,0,0,0,0,0,6190.1145999999999,2025-03-20T14:50:00,2025-03-20T14:40:00,0.93759999999999999,5431.9634999999998,-0,0,89,9998.2656242964149,0,10138.663976148267,0
P3_MAIN_MEAN_ROLLOUT_061218,206.56323945937811,362.88600909350168,25.919072792711404,2025-03-20,0,2025-03-20T06:00:00,3.8050984585424885e-13,1.1368683772161603e-13,1290.7759944444444,0,206.56323945937811,0,6156.6400000000003,2025-03-20T15:00:00,2025-03-20T14:50:00,0.6694,5072.7749999999996,0,138.27343249410771,90,10021.592789809854,0,9998.2656242964149,501.15944158760982
P3_MAIN_MEAN_ROLLOUT_061218,560.23881645238953,247.79476615404485,362.92024978572272,2025-03-20,0,2025-03-20T06:00:00,0,0,1311.1320472222224,1.1368683772161603e-13,560.23881645238941,0,6039.3658999999998,2025-03-20T15:10:00,2025-03-20T15:00:00,0.66000000000000003,4855.4544999999998,0,369.75761885857713,91,10348.221014617005,0,10021.592789809854,617.55238501262193
P3_MAIN_MEAN_ROLLOUT_061218,298.42516162320067,204.59994510536532,49.618394956533962,2025-03-20,0,2025-03-20T06:00:00,0,0,865.41960558984977,1.1368683772161603e-13,298.42516162320055,0,6054.6788999999999,2025-03-20T15:20:00,2025-03-20T15:10:00,0.72170000000000001,4561.8383000000003,0,215.37343914346391,92,10392.877570077886,0,10348.221014617005,419.97338424882923
P3_MAIN_MEAN_ROLLOUT_061218,352.89305890382263,73.62697567904317,12.750558903822593,2025-03-20,0,2025-03-20T06:00:00,0,0,554.38998194444434,-0,352.89305890382263,0,6187.6800000000003,2025-03-20T15:30:00,2025-03-20T15:20:00,0.73080000000000001,4146.8249999999998,0,257.8942474469136,93,10404.353073091326,0,10392.877570077886,331.52122312595679
P3_MAIN_MEAN_ROLLOUT_061218,426.89049501493389,66.364508054818899,24.108228348267403,2025-03-20,0,2025-03-20T06:00:00,0,0,603.06386388888905,-0,426.89049501493389,0,6195.3720999999996,2025-03-20T15:40:00,2025-03-20T15:30:00,0.75339999999999996,3778.6785,0,321.61929894425117,94,10426.050478604768,0,10404.353073091326,387.98380699907005
P3_MAIN_MEAN_ROLLOUT_061218,455.51499063535437,61.768949739856232,3.062540635354253,2025-03-20,0,2025-03-20T06:00:00,0,0,613.43126250000023,-0,455.51499063535437,0,6186.1376,2025-03-20T15:50:00,2025-03-20T15:40:00,0.7823,3471.4229,0,356.34937717403773,95,10428.806765176587,0,10426.050478604768,418.11832691389395
P3_MAIN_MEAN_ROLLOUT_061218,480.4742060676449,58.630063103130965,0,2025-03-20,26.849960599021756,2025-03-20T06:00:00,0,0,626.04854027777765,-0,480.4742060676449,0,6200.1700000000001,2025-03-20T16:00:00,2025-03-20T15:50:00,0.80549999999999999,3156.2249999999999,0,387.02197298748797,96,10398.973475622119,0,10428.806765176587,445.65203609061894
P3_MAIN_MEAN_ROLLOUT_061218,537.93952412320073,58.50697914572531,0,2025-03-20,24.322025876799444,2025-03-20T06:00:00,0,0,679.41450694444438,-0,537.93952412320073,0,6153.3743000000004,2025-03-20T16:10:00,2025-03-20T16:00:00,0.82709999999999995,2779.8049999999998,0,444.92978040229929,97,10371.949002425676,0,10398.973475622119,503.43675954802461
P3_MAIN_MEAN_ROLLOUT_061218,628.47631090930167,41.16180138818293,29.409094242634978,2025-03-20,0,2025-03-20T06:00:00,0,0,725.11159999999995,-0,628.47631090930167,0,6101.7592000000004,2025-03-20T16:20:00,2025-03-20T16:10:00,0.85189999999999999,2507.3559,0,535.39896926363406,98,10398.417187244047,0,10371.949002425676,576.56077065181694
P3_MAIN_MEAN_ROLLOUT_061218,661.47312479819061,44.534892298844177,30.716874798190588,2025-03-20,0,2025-03-20T06:00:00,0,0,762.79241111111105,1.1368683772161603e-13,661.4731247981905,0,6118.9499999999998,2025-03-20T16:30:00,2025-03-20T16:20:00,0.87909999999999999,2334.4124999999999,0,581.5010240100894,99,10426.06237456242,0,10398.417187244047,626.03591630893357
P3_MAIN_MEAN_ROLLOUT_061218,707.54431881616165,39.675999056814547,18.808768816161773,2025-03-20,0,2025-03-20T06:00:00,0,0,795.47871388888893,-0,707.54431881616165,0,6209.4948999999997,2025-03-20T16:40:00,2025-03-20T16:30:00,0.90239999999999998,2077.0816,0,638.48799329970427,100,10442.990266496965,0,10426.06237456242,678.16399235651886
P3_MAIN_MEAN_ROLLOUT_061218,760.89031435873767,22.546583850085959,18.166031025404436,2025-03-20,0,2025-03-20T06:00:00,5.2085624702158385e-13,1.1368683772161603e-13,810.10254583333324,0,760.89031435873767,0,6190.1989999999996,2025-03-20T16:50:00,2025-03-20T16:40:00,0.9163,1733.8533,0,697.2037950469113,101,10459.339694419828,0,10442.990266496965,719.75037889699786
P3_MAIN_MEAN_ROLLOUT_061218,854.75044979819063,2.1121753668113805,67.337533131524083,2025-03-20,0,2025-03-20T06:00:00,5.2659743232652541e-13,1.1368683772161603e-13,859.31041388888877,0,854.75044979819063,0,6102.1899999999996,2025-03-20T17:00:00,2025-03-20T16:50:00,0.9264,1377.7125000000001,0,791.84081669304385,102,10519.9434742382,0,10459.339694419828,793.95299205985577
P3_MAIN_MEAN_ROLLOUT_061218,911.81591746944298,8.6569877731232143,68.583467469442894,2025-03-20,0,2025-03-20T06:00:00,0,0,930.11434861111115,-0,911.81591746944298,0,6143.2969000000003,2025-03-20T17:10:00,2025-03-20T17:00:00,0.94620000000000004,1083.9022,0,862.76022110958695,103,10581.668594960698,0,10519.9434742382,871.41720888271016
P3_MAIN_MEAN_ROLLOUT_061218,933.91743112604479,5.9275128568368531,60.062247792711446,2025-03-20,0,2025-03-20T06:00:00,0,0,946.08641666666654,1.1368683772161603e-13,933.91743112604468,0,6075.0133999999998,2025-03-20T17:20:00,2025-03-20T17:10:00,0.97419999999999995,831.88229999999999,0,909.82236140299278,104,10635.724617974138,0,10581.668594960698,915.74987425982965
P3_MAIN_MEAN_ROLLOUT_061218,949.48449007596844,2.046974625901016,44.760740075968329,2025-03-20,0,2025-03-20T06:00:00,0,0,953.63572638888877,-0,949.48449007596844,0,6025.6800000000003,2025-03-20T17:30:00,2025-03-20T17:20:00,0.98619999999999997,597.33749999999998,0,936.38160411292006,105,10676.00928404251,0,10635.724617974138,938.4285787388211
P3_MAIN_MEAN_ROLLOUT_061218,1039.0388361111111,0,65.948086111111252,2025-03-20,0,2025-03-20T06:00:00,1.1095835361629724e-12,2.2737367544323206e-13,1039.0388361111111,0,1039.0388361111111,0,6213.4416000000001,2025-03-20T17:40:00,2025-03-20T17:30:00,0.97599999999999998,374.89710000000002,0,1014.1019040444444,106,10735.36256154251,0,10676.00928404251,1014.1019040444455
P3_MAIN_MEAN_ROLLOUT_061218,956.66224999999997,0,71.819376063877925,2025-03-20,0,2025-03-20T06:00:00,0,0,956.66224999999997,11.839690602788664,944.82255939721131,0,5394.1467000000002,2025-03-20T17:50:00,2025-03-20T17:40:00,1.0742,156.1276,0,1027.64658895,107,10800,0,10735.36256154251,1027.64658895
P3_MAIN_MEAN_ROLLOUT_061218,750.32566249999991,0,0,2025-03-20,-0,2025-03-20T06:00:00,0,0,750.32566249999991,67.972329166666555,682.35333333333335,0,4094.1199999999999,2025-03-20T18:00:00,2025-03-20T17:50:00,1.2313000000000001,0,0,923.8759882362499,108,10800,0,10800,923.8759882362499
P3_MAIN_MEAN_ROLLOUT_061218,715.14598333333345,0,0,2025-03-20,-0,2025-03-20T18:00:00,0,0,715.14598333333345,17.14870000000019,697.99728333333326,0,4187.9836999999998,2025-03-20T18:10:00,2025-03-20T18:00:00,1.2561,0,0,898.29486966500019,109,10800,0,10800,898.29486966500019
P3_MAIN_MEAN_ROLLOUT_061218,743.94611666666663,0,0,2025-03-20,-0,2025-03-20T18:00:00,0,0,743.94611666666663,4.6378999999999451,739.30821666666668,0,4441.4267,2025-03-20T18:20:00,2025-03-20T18:10:00,1.2446999999999999,5.5773999999999999,0,925.98973141499994,110,10800,0,10800,925.98973141499994
P3_MAIN_MEAN_ROLLOUT_061218,751.88,0,0,2025-03-20,-0,2025-03-20T18:00:00,0,0,751.88,42.638333333333321,709.24166666666667,0,4255.4499999999998,2025-03-20T18:30:00,2025-03-20T18:20:00,1.2544999999999999,0,0,943.23345999999992,111,10800,0,10800,943.23345999999992
P3_MAIN_MEAN_ROLLOUT_061218,743.57406666666668,0,0,2025-03-20,-0,2025-03-20T18:00:00,0,0,743.57406666666668,29.151250000000005,714.42281666666668,0,4286.5369000000001,2025-03-20T18:40:00,2025-03-20T18:30:00,1.2522,0,0,931.10344627999996,112,10800,0,10800,931.10344627999996
P3_MAIN_MEAN_ROLLOUT_061218,412.78853333333302,0,0,2025-03-20,332.18580000000031,2025-03-20T18:00:00,0,0,412.78853333333302,-0,412.78853333333302,0,4470.2464,2025-03-20T18:50:00,2025-03-20T18:40:00,1.2881,0.40039999999999998,0,531.71290978666627,113,10430.904666666665,0,10800,531.71290978666627
P3_MAIN_MEAN_ROLLOUT_061218,0,0,0,2025-03-20,763.20666666666659,2025-03-20T18:00:00,0,0,0,0,0,0,4579.2399999999998,2025-03-20T19:00:00,2025-03-20T18:50:00,1.3466,0,-0,0,114,9582.8972592592581,0,10430.904666666665,0
P3_MAIN_MEAN_ROLLOUT_061218,0,0,0,2025-03-20,746.71803333333344,2025-03-20T18:00:00,0,0,0,0,0,0,4480.3082000000004,2025-03-20T19:10:00,2025-03-20T19:00:00,1.3523000000000001,0,-0,0,115,8753.2105555555536,0,9582.8972592592581,0
P3_MAIN_MEAN_ROLLOUT_061218,0,0,0,2025-03-20,714.25549999999998,2025-03-20T18:00:00,0,0,0,0,0,0,4285.5618000000004,2025-03-20T19:20:00,2025-03-20T19:10:00,1.3445,0.028799999999999999,-0,0,116,7959.5933333333314,0,8753.2105555555536,0
P3_MAIN_MEAN_ROLLOUT_061218,0,0,0,2025-03-20,699.46333333333325,2025-03-20T18:00:00,0,0,0,0,0,0,4196.7799999999997,2025-03-20T19:30:00,2025-03-20T19:20:00,1.3483000000000001,0,-0,0,117,7182.4118518518499,0,7959.5933333333314,0
P3_MAIN_MEAN_ROLLOUT_061218,0,0,0,2025-03-20,721.81140000000005,2025-03-20T18:00:00,0,0,0,0,0,0,4330.8684000000003,2025-03-20T19:40:00,2025-03-20T19:30:00,1.349,0,-0,0,118,6380.3991851851833,0,7182.4118518518499,0
P3_MAIN_MEAN_ROLLOUT_061218,0,0,0,2025-03-20,728.49099999999987,2025-03-20T18:00:00,0,0,0,0,0,0,4370.9480999999996,2025-03-20T19:50:00,2025-03-20T19:40:00,1.3472999999999999,0.0020999999999999999,-0,0,119,5570.9647407407392,0,6380.3991851851833,0
P3_MAIN_MEAN_ROLLOUT_061218,0,0,0,2025-03-20,726.36833333333334,2025-03-20T18:00:00,0,0,0,0,0,0,4358.21,2025-03-20T20:00:00,2025-03-20T19:50:00,1.3482000000000001,0,-0,0,120,4763.8888148148135,0,5570.9647407407392,0
P3_MAIN_MEAN_ROLLOUT_061218,0,0,0,2025-03-20,764.33651666666674,2025-03-20T18:00:00,0,0,0,0,0,0,4586.0191000000004,2025-03-20T20:10:00,2025-03-20T20:00:00,1.3512999999999999,0,-0,0,121,3914.6260185185174,0,4763.8888148148135,0
P3_MAIN_MEAN_ROLLOUT_061218,0,0,0,2025-03-20,753.94381666666675,2025-03-20T18:00:00,0,0,0,0,0,0,4523.6629000000003,2025-03-20T20:20:00,2025-03-20T20:10:00,1.3400000000000001,0,-0,0,122,3076.9106666666657,0,3914.6260185185174,0
P3_MAIN_MEAN_ROLLOUT_061218,0,0,0,2025-03-20,702.56166666666661,2025-03-20T18:00:00,0,0,0,0,0,0,4215.3699999999999,2025-03-20T20:30:00,2025-03-20T20:20:00,1.3489,0,-0,0,123,2296.2865925925917,0,3076.9106666666657,0
P3_MAIN_MEAN_ROLLOUT_061218,0,0,0,2025-03-20,709.37448333333339,2025-03-20T18:00:00,0,0,0,0,0,0,4256.2469000000001,2025-03-20T20:40:00,2025-03-20T20:30:00,1.3952,0,-0,0,124,1508.0927222222213,0,2296.2865925925917,0
P3_MAIN_MEAN_ROLLOUT_061218,769.78474999999992,0,49.948766666666529,2025-03-20,0,2025-03-20T18:00:00,0,0,769.78474999999992,-0,769.78474999999992,0,4319.0159000000003,2025-03-20T20:50:00,2025-03-20T20:40:00,1.2225999999999999,0,0,941.13883534999979,125,1553.046612222221,0,1508.0927222222213,941.13883534999979
P3_MAIN_MEAN_ROLLOUT_061218,775.99666666666656,0,66.454999999999927,2025-03-20,0,2025-03-20T18:00:00,0,0,775.99666666666656,-0,775.99666666666656,0,4257.25,2025-03-20T21:00:00,2025-03-20T20:50:00,0.93320000000000003,0,0,724.1600893333333,126,1612.8561122222209,0,1553.046612222221,724.1600893333333
P3_MAIN_MEAN_ROLLOUT_061218,732.24035000000003,0,17.195666666666625,2025-03-20,0,2025-03-20T18:00:00,0,0,732.24035000000003,-0,732.24035000000003,0,4290.2681000000002,2025-03-20T21:10:00,2025-03-20T21:00:00,0.90680000000000005,0,0,663.99554938000006,127,1628.3322122222207,0,1612.8561122222209,663.99554938000006
P3_MAIN_MEAN_ROLLOUT_061218,729.00503333333336,0,0,2025-03-20,7.4455666666666502,2025-03-20T18:00:00,0,0,729.00503333333336,-0,729.00503333333336,0,4418.7035999999998,2025-03-20T21:20:00,2025-03-20T21:10:00,0.93710000000000004,0,0,683.15061673666673,128,1620.0593603703689,0,1628.3322122222207,683.15061673666673
P3_MAIN_MEAN_ROLLOUT_061218,757.20666666666659,0,0,2025-03-20,1.7266666666668016,2025-03-20T18:00:00,0,0,757.20666666666659,-0,757.20666666666659,0,4553.6000000000004,2025-03-20T21:30:00,2025-03-20T21:20:00,0.93710000000000004,0,0,709.57836733333329,129,1618.1408418518504,0,1620.0593603703689,709.57836733333329
P3_MAIN_MEAN_ROLLOUT_061218,743.93968333333339,0,0,2025-03-20,10.435783333333347,2025-03-20T18:00:00,0,0,743.93968333333339,-0,743.93968333333339,0,4526.2528000000002,2025-03-20T21:40:00,2025-03-20T21:30:00,0.98709999999999998,0,0,734.34286141833343,130,1606.5455270370355,0,1618.1408418518504,734.34286141833343
P3_MAIN_MEAN_ROLLOUT_061218,670.23041666666666,0,3.2928833333332932,2025-03-20,0,2025-03-20T18:00:00,0,0,670.23041666666666,-0,670.23041666666666,0,4001.6251999999999,2025-03-20T21:50:00,2025-03-20T21:40:00,0.77639999999999998,0,0,520.36689549999994,131,1609.5091220370355,0,1606.5455270370355,520.36689549999994
P3_MAIN_MEAN_ROLLOUT_061218,588.5383333333333,0,35.381666666666661,2025-03-20,0,2025-03-20T18:00:00,0,0,588.5383333333333,-0,588.5383333333333,0,3318.9400000000001,2025-03-20T22:00:00,2025-03-20T21:50:00,0.4209,0,0,247.71578449999998,132,1641.3526220370354,0,1609.5091220370355,247.71578449999998
P3_MAIN_MEAN_ROLLOUT_061218,589.26689999999996,0,50.365433333333272,2025-03-20,0,2025-03-20T18:00:00,0,0,589.26689999999996,-0,589.26689999999996,0,3233.4088000000002,2025-03-20T22:10:00,2025-03-20T22:00:00,0.38590000000000002,0,0,227.39809671,133,1686.6815120370354,0,1641.3526220370354,227.39809671
P3_MAIN_MEAN_ROLLOUT_061218,592.18349999999998,0,38.855000000000018,2025-03-20,0,2025-03-20T18:00:00,0,0,592.18349999999998,-0,592.18349999999998,0,3319.971,2025-03-20T22:20:00,2025-03-20T22:10:00,0.43680000000000002,0,0,258.66575280000001,134,1721.6510120370353,0,1686.6815120370354,258.66575280000001
P3_MAIN_MEAN_ROLLOUT_061218,586.01666666666677,0,43.376666666666779,2025-03-20,0,2025-03-20T18:00:00,0,0,586.01666666666677,-0,586.01666666666677,0,3255.8400000000001,2025-03-20T22:30:00,2025-03-20T22:20:00,0.41980000000000001,0,0,246.00979666666672,135,1760.6900120370356,0,1721.6510120370353,246.00979666666672
P3_MAIN_MEAN_ROLLOUT_061218,589.52303333333327,0,65.500933333333251,2025-03-20,0,2025-03-20T18:00:00,0,0,589.52303333333327,-0,589.52303333333327,0,3144.1325999999999,2025-03-20T22:40:00,2025-03-20T22:30:00,0.41860000000000003,0,0,246.77434175333332,136,1819.6408520370355,0,1760.6900120370356,246.77434175333332
P3_MAIN_MEAN_ROLLOUT_061218,582.46486666666669,0,55.495300000000043,2025-03-20,0,2025-03-20T18:00:00,0,0,582.46486666666669,-0,582.46486666666669,0,3161.8173999999999,2025-03-20T22:50:00,2025-03-20T22:40:00,0.42409999999999998,0,0,247.02334995333334,137,1869.5866220370356,0,1819.6408520370355,247.02334995333334
P3_MAIN_MEAN_ROLLOUT_061218,577.16499999999996,0,27.764999999999986,2025-03-20,0,2025-03-20T18:00:00,0,0,577.16499999999996,-0,577.16499999999996,0,3296.4000000000001,2025-03-20T23:00:00,2025-03-20T22:50:00,0.42370000000000002,0,0,244.54481049999998,138,1894.5751220370355,0,1869.5866220370356,244.54481049999998
P3_MAIN_MEAN_ROLLOUT_061218,602.39448333333337,0,42.99313333333339,2025-03-20,0,2025-03-20T18:00:00,0,0,602.39448333333337,-0,602.39448333333337,0,3356.4081000000001,2025-03-20T23:10:00,2025-03-20T23:00:00,0.42480000000000001,0,0,255.89717652000002,139,1933.2689420370355,0,1894.5751220370355,255.89717652000002
P3_MAIN_MEAN_ROLLOUT_061218,612.1030833333333,0,68.475149999999985,2025-03-20,0,2025-03-20T18:00:00,0,0,612.1030833333333,-0,612.1030833333333,0,3261.7676000000001,2025-03-20T23:20:00,2025-03-20T23:10:00,0.42399999999999999,0,0,259.53170733333332,140,1994.8965770370355,0,1933.2689420370355,259.53170733333332
P3_MAIN_MEAN_ROLLOUT_061218,592.83333333333326,0,48.211666666666588,2025-03-20,0,2025-03-20T18:00:00,0,0,592.83333333333326,-0,592.83333333333326,0,3267.73,2025-03-20T23:30:00,2025-03-20T23:20:00,0.42199999999999999,0,0,250.17566666666661,141,2038.2870770370355,0,1994.8965770370355,250.17566666666661
P3_MAIN_MEAN_ROLLOUT_061218,593.5495166666667,0,0,2025-03-20,7.1298166666666702,2025-03-20T18:00:00,0,0,593.5495166666667,-0,593.5495166666667,0,3604.076,2025-03-20T23:40:00,2025-03-20T23:30:00,0.42399999999999999,0,0,251.66499506666668,142,2030.3650585185169,0,2038.2870770370355,251.66499506666668
P3_MAIN_MEAN_ROLLOUT_061218,541.61254999999994,0,0.63436666666666497,2025-03-20,0,2025-03-20T18:00:00,0,0,541.61254999999994,-0,541.61254999999994,0,3245.8690999999999,2025-03-20T23:50:00,2025-03-20T23:40:00,0.42709999999999998,0,0,231.32272010499997,143,2030.935988518517,0,2030.3650585185169,231.32272010499997
P3_MAIN_MEAN_ROLLOUT_061218,434.75833333333327,0,34.591666666666583,2025-03-20,0,2025-03-20T18:00:00,0,0,434.75833333333327,-0,434.75833333333327,0,2401,2025-03-21T00:00:00,2025-03-20T23:50:00,0.42759999999999998,0,0,185.90266333333329,144,2062.0684885185169,0,2030.935988518517,185.90266333333329
P3_MAIN_MEAN_ROLLOUT_061218,628.69313333333332,0,114.0291666666667,2025-06-21,0,2025-06-21T00:00:00,0,0,628.69313333333332,-0,628.69313333333332,0,3087.9838,2025-06-21T00:10:00,2025-06-21T00:00:00,0.42480000000000001,0,0,267.06884303999999,1,4211.8062983333348,0,4109.1800483333345,267.06884303999999
P3_MAIN_MEAN_ROLLOUT_061218,623.67843333333337,0,90.329783333333353,2025-06-21,0,2025-06-21T00:00:00,0,0,623.67843333333337,-0,623.67843333333337,0,3200.0918999999999,2025-06-21T00:20:00,2025-06-21T00:10:00,0.42449999999999999,0,0,264.75149494999999,2,4293.1031033333347,0,4211.8062983333348,264.75149494999999
P3_MAIN_MEAN_ROLLOUT_061218,603.0200000000001,0,36.110000000000127,2025-06-21,0,2025-06-21T00:00:00,0,0,603.0200000000001,-0,603.0200000000001,0,3401.46,2025-06-21T00:30:00,2025-06-21T00:20:00,0.4269,0,0,257.42923800000005,3,4325.6021033333345,0,4293.1031033333347,257.42923800000005
P3_MAIN_MEAN_ROLLOUT_061218,608.0723333333334,0,97.484650000000045,2025-06-21,0,2025-06-21T00:00:00,0,0,608.0723333333334,-0,608.0723333333334,0,3063.5261,2025-06-21T00:40:00,2025-06-21T00:30:00,0.42720000000000002,0,0,259.76850080000003,4,4413.3382883333343,0,4325.6021033333345,259.76850080000003
P3_MAIN_MEAN_ROLLOUT_061218,599.01781666666659,0,128.97494999999992,2025-06-21,0,2025-06-21T00:00:00,0,0,599.01781666666659,-0,599.01781666666659,0,2820.2572,2025-06-21T00:50:00,2025-06-21T00:40:00,0.42709999999999998,0,0,255.84050949833329,5,4529.4157433333339,0,4413.3382883333343,255.84050949833329
P3_MAIN_MEAN_ROLLOUT_061218,592.81000000000006,0,112.24666666666673,2025-06-21,0,2025-06-21T00:00:00,0,0,592.81000000000006,-0,592.81000000000006,0,2883.3800000000001,2025-06-21T01:00:00,2025-06-21T00:50:00,0.42849999999999999,0,0,254.01908500000002,6,4630.4377433333339,0,4529.4157433333339,254.01908500000002
P3_MAIN_MEAN_ROLLOUT_061218,594.94984999999997,0,116.6199166666666,2025-06-21,0,2025-06-21T00:00:00,0,0,594.94984999999997,-0,594.94984999999997,0,2869.9796000000001,2025-06-21T01:10:00,2025-06-21T01:00:00,0.43109999999999998,0,0,256.482880335,7,4735.3956683333336,0,4630.4377433333339,256.482880335
P3_MAIN_MEAN_ROLLOUT_061218,571.93953333333332,0,74.301416666666626,2025-06-21,0,2025-06-21T00:00:00,0,0,571.93953333333332,-0,571.93953333333332,0,2985.8287,2025-06-21T01:20:00,2025-06-21T01:10:00,0.43020000000000003,0,0,246.04838724000001,8,4802.266943333334,0,4735.3956683333336,246.04838724000001
P3_MAIN_MEAN_ROLLOUT_061218,530.57666666666671,0,3.2133333333333667,2025-06-21,0,2025-06-21T00:00:00,0,0,530.57666666666671,-0,530.57666666666671,0,3164.1799999999998,2025-06-21T01:30:00,2025-06-21T01:20:00,0.4279,0,0,227.03375566666668,9,4805.1589433333338,0,4802.266943333334,227.03375566666668
P3_MAIN_MEAN_ROLLOUT_061218,551.26848333333339,0,40.460866666666732,2025-06-21,0,2025-06-21T00:00:00,0,0,551.26848333333339,-0,551.26848333333339,0,3064.8456999999999,2025-06-21T01:40:00,2025-06-21T01:30:00,0.43120000000000003,0,0,237.70697001333338,10,4841.5737233333339,0,4805.1589433333338,237.70697001333338
P3_MAIN_MEAN_ROLLOUT_061218,552.08203333333336,0,59.74105000000003,2025-06-21,0,2025-06-21T00:00:00,0,0,552.08203333333336,-0,552.08203333333336,0,2954.0459000000001,2025-06-21T01:50:00,2025-06-21T01:40:00,0.43330000000000002,0,0,239.21714504333335,11,4895.3406683333342,0,4841.5737233333339,239.21714504333335
P3_MAIN_MEAN_ROLLOUT_061218,542.86000000000001,0,43.756666666666717,2025-06-21,0,2025-06-21T00:00:00,0,0,542.86000000000001,-0,542.86000000000001,0,2994.6199999999999,2025-06-21T02:00:00,2025-06-21T01:50:00,0.43109999999999998,0,0,234.02694600000001,12,4934.7216683333345,0,4895.3406683333342,234.02694600000001
P3_MAIN_MEAN_ROLLOUT_061218,559.84876666666662,0,47.781866666666588,2025-06-21,0,2025-06-21T00:00:00,0,0,559.84876666666662,-0,559.84876666666662,0,3072.4014000000002,2025-06-21T02:10:00,2025-06-21T02:00:00,0.42930000000000001,0,0,240.34307552999999,13,4977.7253483333343,0,4934.7216683333345,240.34307552999999
P3_MAIN_MEAN_ROLLOUT_061218,541.70401666666658,0,39.520433333333187,2025-06-21,0,2025-06-21T00:00:00,0,0,541.70401666666658,-0,541.70401666666658,0,3013.1015000000002,2025-06-21T02:20:00,2025-06-21T02:10:00,0.43240000000000001,0,0,234.23281680666662,14,5013.2937383333337,0,4977.7253483333343,234.23281680666662
P3_MAIN_MEAN_ROLLOUT_061218,499.1583333333333,0,26.033333333333303,2025-06-21,0,2025-06-21T00:00:00,0,0,499.1583333333333,-0,499.1583333333333,0,2838.75,2025-06-21T02:30:00,2025-06-21T02:20:00,0.43669999999999998,0,0,217.98244416666665,15,5036.723738333334,0,5013.2937383333337,217.98244416666665
P3_MAIN_MEAN_ROLLOUT_061218,511.64173333333338,0,53.321750000000065,2025-06-21,0,2025-06-21T00:00:00,0,0,511.64173333333338,-0,511.64173333333338,0,2749.9198999999999,2025-06-21T02:40:00,2025-06-21T02:30:00,0.43480000000000002,0,0,222.46182565333336,16,5084.7133133333336,0,5036.723738333334,222.46182565333336
