older_issue_datetime,newer_issue_datetime,issue_pair,nominal_target_datetime,older_horizon_hour,newer_horizon_hour,older_forecast_kw,newer_forecast_kw,revision_kw,abs_revision_kw,same_nominal_target,consecutive_release_gap_hours
2025-11-14 18:00:00,2025-11-15 00:00:00,18→next-day-0,2025-11-15 08:00:00,14,8,2067.7251,2005.4398,-62.28530000000001,62.28530000000001,true,6
2025-11-15 00:00:00,2025-11-15 06:00:00,0→6,2025-11-15 08:00:00,8,2,2005.4398,2128.2582,122.81840000000011,122.81840000000011,true,6
2025-11-14 12:00:00,2025-11-14 18:00:00,12→18,2025-11-15 09:00:00,21,15,4853.4375,3870.5435,-982.8939999999998,982.8939999999998,true,6
2025-11-14 18:00:00,2025-11-15 00:00:00,18→next-day-0,2025-11-15 09:00:00,15,9,3870.5435,3334.2988,-536.2447000000002,536.2447000000002,true,6
2025-11-15 00:00:00,2025-11-15 06:00:00,0→6,2025-11-15 09:00:00,9,3,3334.2988,3942.5655,608.2667000000001,608.2667000000001,true,6
2025-11-14 12:00:00,2025-11-14 18:00:00,12→18,2025-11-15 10:00:00,22,16,6322.0125,4588.213,-1733.7995,1733.7995,true,6
2025-11-14 18:00:00,2025-11-15 00:00:00,18→next-day-0,2025-11-15 10:00:00,16,10,4588.213,4601.2693,13.056300000000192,13.056300000000192,true,6
2025-11-15 00:00:00,2025-11-15 06:00:00,0→6,2025-11-15 10:00:00,10,4,4601.2693,5626.5758,1025.3064999999997,1025.3064999999997,true,6
2025-11-14 12:00:00,2025-11-14 18:00:00,12→18,2025-11-15 11:00:00,23,17,7601.5875,5487.8064,-2113.7810999999992,2113.7810999999992,true,6
2025-11-14 18:00:00,2025-11-15 00:00:00,18→next-day-0,2025-11-15 11:00:00,17,11,5487.8064,5822.8363,335.02989999999954,335.02989999999954,true,6
2025-11-15 00:00:00,2025-11-15 06:00:00,0→6,2025-11-15 11:00:00,11,5,5822.8363,6843.1217,1020.2853999999998,1020.2853999999998,true,6
2025-11-14 12:00:00,2025-11-14 18:00:00,12→18,2025-11-15 12:00:00,24,18,8124.4875,5829.8395,-2294.648,2294.648,true,6
2025-11-14 18:00:00,2025-11-15 00:00:00,18→next-day-0,2025-11-15 12:00:00,18,12,5829.8395,6457.7927,627.9531999999999,627.9531999999999,true,6
2025-11-15 00:00:00,2025-11-15 06:00:00,0→6,2025-11-15 12:00:00,12,6,6457.7927,6924.4933,466.7006000000001,466.7006000000001,true,6
2025-11-14 18:00:00,2025-11-15 00:00:00,18→next-day-0,2025-11-15 13:00:00,19,13,5707.3171,6153.0421,445.72499999999945,445.72499999999945,true,6
2025-11-15 00:00:00,2025-11-15 06:00:00,0→6,2025-11-15 13:00:00,13,7,6153.0421,6405.4594,252.41730000000007,252.41730000000007,true,6
2025-11-15 06:00:00,2025-11-15 12:00:00,6→12,2025-11-15 13:00:00,7,1,6405.4594,6658.1835,252.72410000000036,252.72410000000036,true,6
2025-11-14 18:00:00,2025-11-15 00:00:00,18→next-day-0,2025-11-15 14:00:00,20,14,6042.5035,5534.3368,-508.16669999999976,508.16669999999976,true,6
2025-11-15 00:00:00,2025-11-15 06:00:00,0→6,2025-11-15 14:00:00,14,8,5534.3368,5353.5075,-180.82930000000033,180.82930000000033,true,6
2025-11-15 06:00:00,2025-11-15 12:00:00,6→12,2025-11-15 14:00:00,8,2,5353.5075,5784.7107,431.2031999999999,431.2031999999999,true,6
2025-11-14 18:00:00,2025-11-15 00:00:00,18→next-day-0,2025-11-15 15:00:00,21,15,4899.0375,3660.1642,-1238.8733000000002,1238.8733000000002,true,6
2025-11-15 00:00:00,2025-11-15 06:00:00,0→6,2025-11-15 15:00:00,15,9,3660.1642,4109.8237,449.65949999999975,449.65949999999975,true,6
2025-11-15 06:00:00,2025-11-15 12:00:00,6→12,2025-11-15 15:00:00,9,3,4109.8237,4174.2428,64.41910000000007,64.41910000000007,true,6
2025-11-14 18:00:00,2025-11-15 00:00:00,18→next-day-0,2025-11-15 16:00:00,22,16,2432.3027,2004.2901,-428.01260000000025,428.01260000000025,true,6
2025-11-15 00:00:00,2025-11-15 06:00:00,0→6,2025-11-15 16:00:00,16,10,2004.2901,2116.3944,112.1043000000002,112.1043000000002,true,6
2025-11-15 06:00:00,2025-11-15 12:00:00,6→12,2025-11-15 16:00:00,10,4,2116.3944,2223.4756,107.08120000000008,107.08120000000008,true,6
2025-11-14 18:00:00,2025-11-15 00:00:00,18→next-day-0,2025-11-15 17:00:00,23,17,291.1048,211.801,-79.30380000000002,79.30380000000002,true,6
2025-11-15 00:00:00,2025-11-15 06:00:00,0→6,2025-11-15 17:00:00,17,11,211.801,266.6022,54.801199999999994,54.801199999999994,true,6
2025-11-15 06:00:00,2025-11-15 12:00:00,6→12,2025-11-15 17:00:00,11,5,266.6022,274.2379,7.635700000000043,7.635700000000043,true,6
2025-11-14 18:00:00,2025-11-15 00:00:00,18→next-day-0,2025-11-15 18:00:00,24,18,0.0,0.0,0.0,0.0,true,6
2025-11-15 00:00:00,2025-11-15 06:00:00,0→6,2025-11-15 18:00:00,18,12,0.0,0.0,0.0,0.0,true,6
2025-11-15 06:00:00,2025-11-15 12:00:00,6→12,2025-11-15 18:00:00,12,6,0.0,0.0,0.0,0.0,true,6
2025-11-15 00:00:00,2025-11-15 06:00:00,0→6,2025-11-15 19:00:00,19,13,0.0,0.0,0.0,0.0,true,6
2025-11-15 06:00:00,2025-11-15 12:00:00,6→12,2025-11-15 19:00:00,13,7,0.0,0.0,0.0,0.0,true,6
2025-11-15 12:00:00,2025-11-15 18:00:00,12→18,2025-11-15 19:00:00,7,1,0.0,0.0,0.0,0.0,true,6
2025-11-15 00:00:00,2025-11-15 06:00:00,0→6,2025-11-15 20:00:00,20,14,0.0,0.0,0.0,0.0,true,6
2025-11-15 06:00:00,2025-11-15 12:00:00,6→12,2025-11-15 20:00:00,14,8,0.0,0.0,0.0,0.0,true,6
2025-11-15 12:00:00,2025-11-15 18:00:00,12→18,2025-11-15 20:00:00,8,2,0.0,0.0,0.0,0.0,true,6
2025-11-15 00:00:00,2025-11-15 06:00:00,0→6,2025-11-15 21:00:00,21,15,0.0,0.0,0.0,0.0,true,6
2025-11-15 06:00:00,2025-11-15 12:00:00,6→12,2025-11-15 21:00:00,15,9,0.0,0.0,0.0,0.0,true,6
2025-11-15 12:00:00,2025-11-15 18:00:00,12→18,2025-11-15 21:00:00,9,3,0.0,0.0,0.0,0.0,true,6
2025-11-15 00:00:00,2025-11-15 06:00:00,0→6,2025-11-15 22:00:00,22,16,0.0,0.0,0.0,0.0,true,6
2025-11-15 06:00:00,2025-11-15 12:00:00,6→12,2025-11-15 22:00:00,16,10,0.0,0.0,0.0,0.0,true,6
2025-11-15 12:00:00,2025-11-15 18:00:00,12→18,2025-11-15 22:00:00,10,4,0.0,0.0,0.0,0.0,true,6
2025-11-15 00:00:00,2025-11-15 06:00:00,0→6,2025-11-15 23:00:00,23,17,0.0,0.0,0.0,0.0,true,6
2025-11-15 06:00:00,2025-11-15 12:00:00,6→12,2025-11-15 23:00:00,17,11,0.0,0.0,0.0,0.0,true,6
2025-11-15 12:00:00,2025-11-15 18:00:00,12→18,2025-11-15 23:00:00,11,5,0.0,0.0,0.0,0.0,true,6
2025-11-15 00:00:00,2025-11-15 06:00:00,0→6,2025-11-16 00:00:00,24,18,0.0,0.0,0.0,0.0,true,6
2025-11-15 06:00:00,2025-11-15 12:00:00,6→12,2025-11-16 00:00:00,18,12,0.0,0.0,0.0,0.0,true,6
2025-11-15 12:00:00,2025-11-15 18:00:00,12→18,2025-11-16 00:00:00,12,6,0.0,0.0,0.0,0.0,true,6
2025-11-15 06:00:00,2025-11-15 12:00:00,6→12,2025-11-16 01:00:00,19,13,0.0,0.0,0.0,0.0,true,6
2025-11-15 12:00:00,2025-11-15 18:00:00,12→18,2025-11-16 01:00:00,13,7,0.0,0.0,0.0,0.0,true,6
2025-11-15 18:00:00,2025-11-16 00:00:00,18→next-day-0,2025-11-16 01:00:00,7,1,0.0,0.0,0.0,0.0,true,6
2025-11-15 06:00:00,2025-11-15 12:00:00,6→12,2025-11-16 02:00:00,20,14,0.0,0.0,0.0,0.0,true,6
2025-11-15 12:00:00,2025-11-15 18:00:00,12→18,2025-11-16 02:00:00,14,8,0.0,0.0,0.0,0.0,true,6
2025-11-15 18:00:00,2025-11-16 00:00:00,18→next-day-0,2025-11-16 02:00:00,8,2,0.0,0.0,0.0,0.0,true,6
2025-11-15 06:00:00,2025-11-15 12:00:00,6→12,2025-11-16 03:00:00,21,15,0.0,0.0,0.0,0.0,true,6
2025-11-15 12:00:00,2025-11-15 18:00:00,12→18,2025-11-16 03:00:00,15,9,0.0,0.0,0.0,0.0,true,6
2025-11-15 18:00:00,2025-11-16 00:00:00,18→next-day-0,2025-11-16 03:00:00,9,3,0.0,0.0,0.0,0.0,true,6
2025-11-15 06:00:00,2025-11-15 12:00:00,6→12,2025-11-16 04:00:00,22,16,0.0,0.0,0.0,0.0,true,6
2025-11-15 12:00:00,2025-11-15 18:00:00,12→18,2025-11-16 04:00:00,16,10,0.0,0.0,0.0,0.0,true,6
2025-11-15 18:00:00,2025-11-16 00:00:00,18→next-day-0,2025-11-16 04:00:00,10,4,0.0,0.0,0.0,0.0,true,6
2025-11-15 06:00:00,2025-11-15 12:00:00,6→12,2025-11-16 05:00:00,23,17,0.0,0.0,0.0,0.0,true,6
2025-11-15 12:00:00,2025-11-15 18:00:00,12→18,2025-11-16 05:00:00,17,11,0.0,0.0,0.0,0.0,true,6
2025-11-15 18:00:00,2025-11-16 00:00:00,18→next-day-0,2025-11-16 05:00:00,11,5,0.0,0.0,0.0,0.0,true,6
2025-11-15 06:00:00,2025-11-15 12:00:00,6→12,2025-11-16 06:00:00,24,18,0.0,0.0,0.0,0.0,true,6
2025-11-15 12:00:00,2025-11-15 18:00:00,12→18,2025-11-16 06:00:00,18,12,0.0,0.0,0.0,0.0,true,6
2025-11-15 18:00:00,2025-11-16 00:00:00,18→next-day-0,2025-11-16 06:00:00,12,6,0.0,0.0,0.0,0.0,true,6
2025-11-15 12:00:00,2025-11-15 18:00:00,12→18,2025-11-16 07:00:00,19,13,235.1707,209.5427,-25.628000000000014,25.628000000000014,true,6
2025-11-15 18:00:00,2025-11-16 00:00:00,18→next-day-0,2025-11-16 07:00:00,13,7,209.5427,280.6411,71.0984,71.0984,true,6
2025-11-16 00:00:00,2025-11-16 06:00:00,0→6,2025-11-16 07:00:00,7,1,280.6411,233.7076,-46.93349999999998,46.93349999999998,true,6
2025-11-15 12:00:00,2025-11-15 18:00:00,12→18,2025-11-16 08:00:00,20,14,2302.8226,2185.7436,-117.07900000000018,117.07900000000018,true,6
2025-11-15 18:00:00,2025-11-16 00:00:00,18→next-day-0,2025-11-16 08:00:00,14,8,2185.7436,2455.6401,269.8965000000003,269.8965000000003,true,6
2025-11-16 00:00:00,2025-11-16 06:00:00,0→6,2025-11-16 08:00:00,8,2,2455.6401,2152.2317,-303.40840000000026,303.40840000000026,true,6
2025-11-15 12:00:00,2025-11-15 18:00:00,12→18,2025-11-16 09:00:00,21,15,4254.4848,4105.4536,-149.03120000000035,149.03120000000035,true,6
2025-11-15 18:00:00,2025-11-16 00:00:00,18→next-day-0,2025-11-16 09:00:00,15,9,4105.4536,3790.2789,-315.17470000000003,315.17470000000003,true,6
2025-11-16 00:00:00,2025-11-16 06:00:00,0→6,2025-11-16 09:00:00,9,3,3790.2789,3685.9033,-104.37559999999985,104.37559999999985,true,6
2025-11-15 12:00:00,2025-11-15 18:00:00,12→18,2025-11-16 10:00:00,22,16,6059.3591,5651.1257,-408.2334000000001,408.2334000000001,true,6
2025-11-15 18:00:00,2025-11-16 00:00:00,18→next-day-0,2025-11-16 10:00:00,16,10,5651.1257,5468.4854,-182.64030000000002,182.64030000000002,true,6
2025-11-16 00:00:00,2025-11-16 06:00:00,0→6,2025-11-16 10:00:00,10,4,5468.4854,5216.4848,-252.0005999999994,252.0005999999994,true,6
2025-11-15 12:00:00,2025-11-15 18:00:00,12→18,2025-11-16 11:00:00,23,17,6726.5078,6238.5562,-487.9516000000003,487.9516000000003,true,6
2025-11-15 18:00:00,2025-11-16 00:00:00,18→next-day-0,2025-11-16 11:00:00,17,11,6238.5562,5939.9038,-298.65239999999994,298.65239999999994,true,6
2025-11-16 00:00:00,2025-11-16 06:00:00,0→6,2025-11-16 11:00:00,11,5,5939.9038,5874.6111,-65.29269999999997,65.29269999999997,true,6
2025-11-15 12:00:00,2025-11-15 18:00:00,12→18,2025-11-16 12:00:00,24,18,8124.4875,7786.6882,-337.7993000000006,337.7993000000006,true,6
2025-11-15 18:00:00,2025-11-16 00:00:00,18→next-day-0,2025-11-16 12:00:00,18,12,7786.6882,7366.6418,-420.04639999999927,420.04639999999927,true,6
2025-11-16 00:00:00,2025-11-16 06:00:00,0→6,2025-11-16 12:00:00,12,6,7366.6418,7427.8355,61.19369999999981,61.19369999999981,true,6
2025-11-15 18:00:00,2025-11-16 00:00:00,18→next-day-0,2025-11-16 13:00:00,19,13,7243.4192,7361.8874,118.46819999999934,118.46819999999934,true,6
2025-11-16 00:00:00,2025-11-16 06:00:00,0→6,2025-11-16 13:00:00,13,7,7361.8874,6930.867,-431.0203999999994,431.0203999999994,true,6
2025-11-16 06:00:00,2025-11-16 12:00:00,6→12,2025-11-16 13:00:00,7,1,6930.867,7009.6686,78.80159999999978,78.80159999999978,true,6
2025-11-15 18:00:00,2025-11-16 00:00:00,18→next-day-0,2025-11-16 14:00:00,20,14,5630.3027,5987.8831,357.5803999999998,357.5803999999998,true,6
2025-11-16 00:00:00,2025-11-16 06:00:00,0→6,2025-11-16 14:00:00,14,8,5987.8831,5376.8408,-611.0423000000001,611.0423000000001,true,6
2025-11-16 06:00:00,2025-11-16 12:00:00,6→12,2025-11-16 14:00:00,8,2,5376.8408,5571.1657,194.32489999999962,194.32489999999962,true,6
2025-11-15 18:00:00,2025-11-16 00:00:00,18→next-day-0,2025-11-16 15:00:00,21,15,4006.585,4396.6787,390.09370000000035,390.09370000000035,true,6
2025-11-16 00:00:00,2025-11-16 06:00:00,0→6,2025-11-16 15:00:00,15,9,4396.6787,3755.4568,-641.2219000000005,641.2219000000005,true,6
2025-11-16 06:00:00,2025-11-16 12:00:00,6→12,2025-11-16 15:00:00,9,3,3755.4568,3862.5898,107.13300000000027,107.13300000000027,true,6
2025-11-15 18:00:00,2025-11-16 00:00:00,18→next-day-0,2025-11-16 16:00:00,22,16,1939.2119,2424.9195,485.70759999999996,485.70759999999996,true,6
2025-11-16 00:00:00,2025-11-16 06:00:00,0→6,2025-11-16 16:00:00,16,10,2424.9195,1910.1843,-514.7352000000001,514.7352000000001,true,6
2025-11-16 06:00:00,2025-11-16 12:00:00,6→12,2025-11-16 16:00:00,10,4,1910.1843,2159.7448,249.56050000000005,249.56050000000005,true,6
2025-11-15 18:00:00,2025-11-16 00:00:00,18→next-day-0,2025-11-16 17:00:00,23,17,232.9612,321.3981,88.43690000000001,88.43690000000001,true,6
2025-11-16 00:00:00,2025-11-16 06:00:00,0→6,2025-11-16 17:00:00,17,11,321.3981,222.4676,-98.9305,98.9305,true,6
2025-11-16 06:00:00,2025-11-16 12:00:00,6→12,2025-11-16 17:00:00,11,5,222.4676,274.1489,51.68130000000002,51.68130000000002,true,6
2025-11-15 18:00:00,2025-11-16 00:00:00,18→next-day-0,2025-11-16 18:00:00,24,18,0.0,0.0,0.0,0.0,true,6
2025-11-16 00:00:00,2025-11-16 06:00:00,0→6,2025-11-16 18:00:00,18,12,0.0,0.0,0.0,0.0,true,6
2025-11-16 06:00:00,2025-11-16 12:00:00,6→12,2025-11-16 18:00:00,12,6,0.0,0.0,0.0,0.0,true,6
2025-11-16 00:00:00,2025-11-16 06:00:00,0→6,2025-11-16 19:00:00,19,13,0.0,0.0,0.0,0.0,true,6
2025-11-16 06:00:00,2025-11-16 12:00:00,6→12,2025-11-16 19:00:00,13,7,0.0,0.0,0.0,0.0,true,6
2025-11-16 12:00:00,2025-11-16 18:00:00,12→18,2025-11-16 19:00:00,7,1,0.0,0.0,0.0,0.0,true,6
2025-11-16 00:00:00,2025-11-16 06:00:00,0→6,2025-11-16 20:00:00,20,14,0.0,0.0,0.0,0.0,true,6
2025-11-16 06:00:00,2025-11-16 12:00:00,6→12,2025-11-16 20:00:00,14,8,0.0,0.0,0.0,0.0,true,6
2025-11-16 12:00:00,2025-11-16 18:00:00,12→18,2025-11-16 20:00:00,8,2,0.0,0.0,0.0,0.0,true,6
2025-11-16 00:00:00,2025-11-16 06:00:00,0→6,2025-11-16 21:00:00,21,15,0.0,0.0,0.0,0.0,true,6
2025-11-16 06:00:00,2025-11-16 12:00:00,6→12,2025-11-16 21:00:00,15,9,0.0,0.0,0.0,0.0,true,6
2025-11-16 12:00:00,2025-11-16 18:00:00,12→18,2025-11-16 21:00:00,9,3,0.0,0.0,0.0,0.0,true,6
2025-11-16 00:00:00,2025-11-16 06:00:00,0→6,2025-11-16 22:00:00,22,16,0.0,0.0,0.0,0.0,true,6
2025-11-16 06:00:00,2025-11-16 12:00:00,6→12,2025-11-16 22:00:00,16,10,0.0,0.0,0.0,0.0,true,6
2025-11-16 12:00:00,2025-11-16 18:00:00,12→18,2025-11-16 22:00:00,10,4,0.0,0.0,0.0,0.0,true,6
2025-11-16 00:00:00,2025-11-16 06:00:00,0→6,2025-11-16 23:00:00,23,17,0.0,0.0,0.0,0.0,true,6
2025-11-16 06:00:00,2025-11-16 12:00:00,6→12,2025-11-16 23:00:00,17,11,0.0,0.0,0.0,0.0,true,6
2025-11-16 12:00:00,2025-11-16 18:00:00,12→18,2025-11-16 23:00:00,11,5,0.0,0.0,0.0,0.0,true,6
2025-11-16 00:00:00,2025-11-16 06:00:00,0→6,2025-11-17 00:00:00,24,18,0.0,0.0,0.0,0.0,true,6
2025-11-16 06:00:00,2025-11-16 12:00:00,6→12,2025-11-17 00:00:00,18,12,0.0,0.0,0.0,0.0,true,6
2025-11-16 12:00:00,2025-11-16 18:00:00,12→18,2025-11-17 00:00:00,12,6,0.0,0.0,0.0,0.0,true,6
2025-11-16 06:00:00,2025-11-16 12:00:00,6→12,2025-11-17 01:00:00,19,13,0.0,0.0,0.0,0.0,true,6
2025-11-16 12:00:00,2025-11-16 18:00:00,12→18,2025-11-17 01:00:00,13,7,0.0,0.0,0.0,0.0,true,6
2025-11-16 18:00:00,2025-11-17 00:00:00,18→next-day-0,2025-11-17 01:00:00,7,1,0.0,0.0,0.0,0.0,true,6
2025-11-16 06:00:00,2025-11-16 12:00:00,6→12,2025-11-17 02:00:00,20,14,0.0,0.0,0.0,0.0,true,6
2025-11-16 12:00:00,2025-11-16 18:00:00,12→18,2025-11-17 02:00:00,14,8,0.0,0.0,0.0,0.0,true,6
2025-11-16 18:00:00,2025-11-17 00:00:00,18→next-day-0,2025-11-17 02:00:00,8,2,0.0,0.0,0.0,0.0,true,6
2025-11-16 06:00:00,2025-11-16 12:00:00,6→12,2025-11-17 03:00:00,21,15,0.0,0.0,0.0,0.0,true,6
2025-11-16 12:00:00,2025-11-16 18:00:00,12→18,2025-11-17 03:00:00,15,9,0.0,0.0,0.0,0.0,true,6
2025-11-16 18:00:00,2025-11-17 00:00:00,18→next-day-0,2025-11-17 03:00:00,9,3,0.0,0.0,0.0,0.0,true,6
2025-11-16 06:00:00,2025-11-16 12:00:00,6→12,2025-11-17 04:00:00,22,16,0.0,0.0,0.0,0.0,true,6
2025-11-16 12:00:00,2025-11-16 18:00:00,12→18,2025-11-17 04:00:00,16,10,0.0,0.0,0.0,0.0,true,6
2025-11-16 18:00:00,2025-11-17 00:00:00,18→next-day-0,2025-11-17 04:00:00,10,4,0.0,0.0,0.0,0.0,true,6
2025-11-16 06:00:00,2025-11-16 12:00:00,6→12,2025-11-17 05:00:00,23,17,0.0,0.0,0.0,0.0,true,6
2025-11-16 12:00:00,2025-11-16 18:00:00,12→18,2025-11-17 05:00:00,17,11,0.0,0.0,0.0,0.0,true,6
2025-11-16 18:00:00,2025-11-17 00:00:00,18→next-day-0,2025-11-17 05:00:00,11,5,0.0,0.0,0.0,0.0,true,6
2025-11-16 06:00:00,2025-11-16 12:00:00,6→12,2025-11-17 06:00:00,24,18,0.0,0.0,0.0,0.0,true,6
2025-11-16 12:00:00,2025-11-16 18:00:00,12→18,2025-11-17 06:00:00,18,12,0.0,0.0,0.0,0.0,true,6
2025-11-16 18:00:00,2025-11-17 00:00:00,18→next-day-0,2025-11-17 06:00:00,12,6,0.0,0.0,0.0,0.0,true,6
2025-11-16 12:00:00,2025-11-16 18:00:00,12→18,2025-11-17 07:00:00,19,13,208.6634,198.4497,-10.213699999999989,10.213699999999989,true,6
2025-11-16 18:00:00,2025-11-17 00:00:00,18→next-day-0,2025-11-17 07:00:00,13,7,198.4497,183.8159,-14.633800000000008,14.633800000000008,true,6
2025-11-17 00:00:00,2025-11-17 06:00:00,0→6,2025-11-17 07:00:00,7,1,183.8159,192.9388,9.122899999999987,9.122899999999987,true,6
2025-11-16 12:00:00,2025-11-16 18:00:00,12→18,2025-11-17 08:00:00,20,14,1876.3847,1985.4314,109.04669999999987,109.04669999999987,true,6
2025-11-16 18:00:00,2025-11-17 00:00:00,18→next-day-0,2025-11-17 08:00:00,14,8,1985.4314,2098.824,113.39260000000013,113.39260000000013,true,6
2025-11-17 00:00:00,2025-11-17 06:00:00,0→6,2025-11-17 08:00:00,8,2,2098.824,1948.5079,-150.3161,150.3161,true,6
2025-11-16 12:00:00,2025-11-16 18:00:00,12→18,2025-11-17 09:00:00,21,15,3061.3043,4187.3892,1126.0848999999998,1126.0848999999998,true,6
2025-11-16 18:00:00,2025-11-17 00:00:00,18→next-day-0,2025-11-17 09:00:00,15,9,4187.3892,3818.5842,-368.80499999999984,368.80499999999984,true,6
2025-11-17 00:00:00,2025-11-17 06:00:00,0→6,2025-11-17 09:00:00,9,3,3818.5842,3634.3363,-184.24789999999985,184.24789999999985,true,6
2025-11-16 12:00:00,2025-11-16 18:00:00,12→18,2025-11-17 10:00:00,22,16,4956.3845,5970.6,1014.2155000000002,1014.2155000000002,true,6
2025-11-16 18:00:00,2025-11-17 00:00:00,18→next-day-0,2025-11-17 10:00:00,16,10,5970.6,5970.6,0.0,0.0,true,6
2025-11-17 00:00:00,2025-11-17 06:00:00,0→6,2025-11-17 10:00:00,10,4,5970.6,5530.6153,-439.9847,439.9847,true,6
2025-11-16 12:00:00,2025-11-16 18:00:00,12→18,2025-11-17 11:00:00,23,17,4895.1957,7395.825,2500.6292999999996,2500.6292999999996,true,6
2025-11-16 18:00:00,2025-11-17 00:00:00,18→next-day-0,2025-11-17 11:00:00,17,11,7395.825,7357.4571,-38.36790000000019,38.36790000000019,true,6
2025-11-17 00:00:00,2025-11-17 06:00:00,0→6,2025-11-17 11:00:00,11,5,7357.4571,6071.5977,-1285.8593999999994,1285.8593999999994,true,6
2025-11-16 12:00:00,2025-11-16 18:00:00,12→18,2025-11-17 12:00:00,24,18,5908.0769,8124.4875,2216.4106,2216.4106,true,6
2025-11-16 18:00:00,2025-11-17 00:00:00,18→next-day-0,2025-11-17 12:00:00,18,12,8124.4875,8124.4875,0.0,0.0,true,6
2025-11-17 00:00:00,2025-11-17 06:00:00,0→6,2025-11-17 12:00:00,12,6,8124.4875,6865.8684,-1258.6191,1258.6191,true,6
2025-11-16 18:00:00,2025-11-17 00:00:00,18→next-day-0,2025-11-17 13:00:00,19,13,7764.375,7548.8122,-215.5627999999997,215.5627999999997,true,6
2025-11-17 00:00:00,2025-11-17 06:00:00,0→6,2025-11-17 13:00:00,13,7,7548.8122,5872.4264,-1676.3858,1676.3858,true,6
2025-11-17 06:00:00,2025-11-17 12:00:00,6→12,2025-11-17 13:00:00,7,1,5872.4264,6564.6462,692.2197999999999,692.2197999999999,true,6
2025-11-16 18:00:00,2025-11-17 00:00:00,18→next-day-0,2025-11-17 14:00:00,20,14,6645.3375,6645.3375,0.0,0.0,true,6
2025-11-17 00:00:00,2025-11-17 06:00:00,0→6,2025-11-17 14:00:00,14,8,6645.3375,5393.0925,-1252.245,1252.245,true,6
2025-11-17 06:00:00,2025-11-17 12:00:00,6→12,2025-11-17 14:00:00,8,2,5393.0925,5650.8229,257.7304000000004,257.7304000000004,true,6
2025-11-16 18:00:00,2025-11-17 00:00:00,18→next-day-0,2025-11-17 15:00:00,21,15,4683.1685,4765.5681,82.39960000000065,82.39960000000065,true,6
2025-11-17 00:00:00,2025-11-17 06:00:00,0→6,2025-11-17 15:00:00,15,9,4765.5681,3894.8646,-870.7035000000005,870.7035000000005,true,6
2025-11-17 06:00:00,2025-11-17 12:00:00,6→12,2025-11-17 15:00:00,9,3,3894.8646,4195.1329,300.2682999999997,300.2682999999997,true,6
2025-11-16 18:00:00,2025-11-17 00:00:00,18→next-day-0,2025-11-17 16:00:00,22,16,2591.3246,2246.8519,-344.4726999999998,344.4726999999998,true,6
2025-11-17 00:00:00,2025-11-17 06:00:00,0→6,2025-11-17 16:00:00,16,10,2246.8519,2096.2273,-150.6246000000001,150.6246000000001,true,6
2025-11-17 06:00:00,2025-11-17 12:00:00,6→12,2025-11-17 16:00:00,10,4,2096.2273,2132.0389,35.8116,35.8116,true,6
2025-11-16 18:00:00,2025-11-17 00:00:00,18→next-day-0,2025-11-17 17:00:00,23,17,236.1017,197.9793,-38.1224,38.1224,true,6
2025-11-17 00:00:00,2025-11-17 06:00:00,0→6,2025-11-17 17:00:00,17,11,197.9793,225.5079,27.52860000000001,27.52860000000001,true,6
2025-11-17 06:00:00,2025-11-17 12:00:00,6→12,2025-11-17 17:00:00,11,5,225.5079,226.5916,1.0836999999999932,1.0836999999999932,true,6
2025-11-16 18:00:00,2025-11-17 00:00:00,18→next-day-0,2025-11-17 18:00:00,24,18,0.0,0.0,0.0,0.0,true,6
2025-11-17 00:00:00,2025-11-17 06:00:00,0→6,2025-11-17 18:00:00,18,12,0.0,0.0,0.0,0.0,true,6
2025-11-17 06:00:00,2025-11-17 12:00:00,6→12,2025-11-17 18:00:00,12,6,0.0,0.0,0.0,0.0,true,6
2025-11-17 00:00:00,2025-11-17 06:00:00,0→6,2025-11-17 19:00:00,19,13,0.0,0.0,0.0,0.0,true,6
2025-11-17 06:00:00,2025-11-17 12:00:00,6→12,2025-11-17 19:00:00,13,7,0.0,0.0,0.0,0.0,true,6
2025-11-17 12:00:00,2025-11-17 18:00:00,12→18,2025-11-17 19:00:00,7,1,0.0,0.0,0.0,0.0,true,6
2025-11-17 00:00:00,2025-11-17 06:00:00,0→6,2025-11-17 20:00:00,20,14,0.0,0.0,0.0,0.0,true,6
2025-11-17 06:00:00,2025-11-17 12:00:00,6→12,2025-11-17 20:00:00,14,8,0.0,0.0,0.0,0.0,true,6
2025-11-17 12:00:00,2025-11-17 18:00:00,12→18,2025-11-17 20:00:00,8,2,0.0,0.0,0.0,0.0,true,6
2025-11-17 00:00:00,2025-11-17 06:00:00,0→6,2025-11-17 21:00:00,21,15,0.0,0.0,0.0,0.0,true,6
2025-11-17 06:00:00,2025-11-17 12:00:00,6→12,2025-11-17 21:00:00,15,9,0.0,0.0,0.0,0.0,true,6
2025-11-17 12:00:00,2025-11-17 18:00:00,12→18,2025-11-17 21:00:00,9,3,0.0,0.0,0.0,0.0,true,6
2025-11-17 00:00:00,2025-11-17 06:00:00,0→6,2025-11-17 22:00:00,22,16,0.0,0.0,0.0,0.0,true,6
2025-11-17 06:00:00,2025-11-17 12:00:00,6→12,2025-11-17 22:00:00,16,10,0.0,0.0,0.0,0.0,true,6
2025-11-17 12:00:00,2025-11-17 18:00:00,12→18,2025-11-17 22:00:00,10,4,0.0,0.0,0.0,0.0,true,6
